SOLUTION
6 n035w8

ASSIGNMENTS = 180
HN_0 Mon Night HeadNurse
HN_0 Wed Late HeadNurse
HN_0 Fri Day Nurse
HN_0 Sat Night HeadNurse
HN_0 Sun Night HeadNurse
HN_1 Tue Early Nurse
HN_1 Wed Early Caretaker
HN_1 Thu Day Nurse
HN_1 Fri Night Nurse
HN_1 Sun Day Nurse
HN_2 Mon Night Caretaker
HN_2 Wed Early Nurse
HN_2 Thu Day Caretaker
HN_2 Fri Night HeadNurse
HN_2 Sun Late HeadNurse
HN_3 Mon Late HeadNurse
HN_3 Tue Late Nurse
HN_3 Thu Day HeadNurse
HN_3 Fri Day HeadNurse
HN_3 Sat Early Nurse
HN_3 Sun Early HeadNurse
HN_4 Mon Early HeadNurse
HN_4 Tue Day HeadNurse
HN_4 Wed Day HeadNurse
HN_4 Thu Day HeadNurse
HN_4 Fri Night Nurse
HN_4 Sat Night Nurse
HN_4 Sun Night Nurse
HN_5 Mon Late Nurse
HN_5 Tue Late HeadNurse
HN_5 Thu Early HeadNurse
HN_5 Fri Day Caretaker
HN_5 Sat Early HeadNurse
NU_6 Mon Night Caretaker
NU_6 Tue Night Nurse
NU_6 Wed Night Caretaker
NU_6 Thu Night Caretaker
NU_6 Fri Night Nurse
NU_7 Tue Early Caretaker
NU_7 Wed Early Caretaker
NU_7 Thu Early Nurse
NU_7 Fri Day Caretaker
NU_7 Sat Day Nurse
NU_7 Sun Early Caretaker
NU_8 Mon Day Nurse
NU_8 Tue Day Caretaker
NU_8 Wed Early Nurse
NU_8 Thu Late Nurse
NU_8 Fri Late Nurse
NU_8 Sat Late Caretaker
NU_8 Sun Late Nurse
NU_9 Tue Early Nurse
NU_9 Wed Day Nurse
NU_9 Fri Early Nurse
NU_9 Sat Day Caretaker
NU_9 Sun Day Caretaker
NU_10 Mon Early Nurse
NU_10 Tue Day Caretaker
NU_10 Wed Night Nurse
NU_10 Thu Night Nurse
NU_10 Sun Day Caretaker
NU_11 Tue Night Nurse
NU_11 Thu Early Nurse
NU_11 Fri Early Nurse
NU_11 Sat Early Nurse
NU_12 Mon Early Nurse
NU_12 Wed Late Nurse
NU_12 Sat Early Caretaker
NU_12 Sun Early Nurse
NU_13 Mon Late Caretaker
NU_13 Tue Late Caretaker
NU_13 Wed Late Caretaker
NU_13 Sat Day Caretaker
NU_13 Sun Late Caretaker
NU_14 Mon Night Nurse
NU_14 Tue Night Caretaker
NU_14 Thu Late Caretaker
NU_14 Fri Late Caretaker
NU_14 Sun Early Nurse
NU_15 Tue Day Nurse
NU_15 Thu Day Caretaker
NU_15 Fri Early Nurse
NU_15 Sat Early Nurse
NU_15 Sun Day Nurse
NU_16 Wed Day Nurse
NU_16 Fri Day Nurse
NU_16 Sat Late Nurse
NU_16 Sun Night Caretaker
CT_17 Mon Night Caretaker
CT_17 Tue Night Caretaker
CT_17 Wed Night Caretaker
CT_17 Fri Late Caretaker
CT_17 Sun Early Caretaker
CT_18 Mon Early Caretaker
CT_18 Tue Day Caretaker
CT_18 Wed Night Caretaker
CT_18 Sat Day Caretaker
CT_18 Sun Day Caretaker
CT_19 Mon Night Caretaker
CT_19 Fri Early Caretaker
