SOLUTION
0 n070w8

ASSIGNMENTS = 261
HN_0 Mon Late HeadNurse
HN_0 Tue Late Nurse
HN_0 Wed Late Nurse
HN_0 Sat Night Nurse
HN_0 Sun Night Nurse
HN_1 Mon Late Nurse
HN_1 Tue Late HeadNurse
HN_1 Fri Late HeadNurse
HN_1 Sat Late Nurse
HN_1 Sun Late Nurse
HN_2 Sat Early HeadNurse
HN_2 Sun Early Nurse
HN_3 Mon Day HeadNurse
HN_3 Tue Day Nurse
HN_4 Thu Night HeadNurse
HN_4 Fri Night Nurse
HN_4 Sat Night HeadNurse
HN_4 Sun Night HeadNurse
HN_5 Thu Early HeadNurse
HN_5 Fri Early HeadNurse
HN_5 Sat Late HeadNurse
HN_5 Sun Late HeadNurse
HN_6 Mon Late Nurse
HN_6 Tue Late Nurse
HN_6 Wed Late HeadNurse
HN_6 Sat Day HeadNurse
HN_6 Sun Day HeadNurse
HN_7 Thu Day HeadNurse
HN_7 Fri Day HeadNurse
HN_7 Sat Early Nurse
HN_7 Sun Early Nurse
NU_8 Mon Late Caretaker
NU_8 Tue Late Caretaker
NU_8 Wed Late Nurse
NU_8 Thu Late Caretaker
NU_8 Fri Late Nurse
NU_9 Tue Early Caretaker
NU_9 Wed Early Nurse
NU_9 Thu Early Caretaker
NU_10 Tue Day Nurse
NU_10 Wed Day Nurse
NU_10 Thu Early Nurse
NU_10 Fri Early Nurse
NU_11 Mon Early Caretaker
NU_11 Tue Early Nurse
NU_11 Wed Day Caretaker
NU_11 Thu Day Nurse
NU_12 Mon Early Nurse
NU_12 Tue Early Nurse
NU_12 Wed Late Nurse
NU_12 Thu Late Nurse
NU_13 Mon Night Caretaker
NU_13 Tue Night Caretaker
NU_13 Wed Night Nurse
NU_13 Thu Night Nurse
NU_14 Sat Late Nurse
NU_14 Sun Late Nurse
NU_15 Wed Early Nurse
NU_15 Thu Early Nurse
NU_15 Fri Early Caretaker
NU_16 Wed Night Caretaker
NU_16 Thu Night Caretaker
NU_16 Fri Night Nurse
NU_17 Mon Night Nurse
NU_17 Tue Night Nurse
NU_17 Wed Night Caretaker
NU_17 Thu Night Nurse
NU_18 Wed Night Nurse
NU_18 Thu Night Nurse
NU_18 Fri Night Nurse
NU_19 Mon Late Caretaker
NU_19 Tue Late Nurse
NU_19 Wed Late Nurse
NU_19 Thu Late Caretaker
NU_19 Fri Late Nurse
NU_20 Mon Night Nurse
NU_20 Tue Night Caretaker
NU_20 Wed Night Nurse
NU_21 Tue Late Caretaker
NU_21 Wed Late Caretaker
NU_21 Thu Late Nurse
