SOLUTION
2 n035w4

ASSIGNMENTS = 159
HN_0 Mon Day Caretaker
HN_0 Tue Day HeadNurse
HN_0 Wed Early Caretaker
HN_0 Thu Late Nurse
HN_0 Fri Late Caretaker
HN_1 Mon Day HeadNurse
HN_1 Tue Night Caretaker
HN_1 Wed Night HeadNurse
HN_1 Sat Early HeadNurse
HN_1 Sun Early Nurse
HN_2 Tue Early HeadNurse
HN_2 Wed Day HeadNurse
HN_2 Thu Early Nurse
HN_2 Fri Day Nurse
HN_2 Sat Day Caretaker
HN_3 Tue Day Nurse
HN_3 Wed Late Nurse
HN_3 Thu Late HeadNurse
HN_3 Fri Late HeadNurse
HN_3 Sun Early Caretaker
HN_4 Thu Day HeadNurse
HN_4 Fri Day HeadNurse
HN_5 Tue Early Caretaker
HN_5 Wed Early Caretaker
HN_5 Thu Late Nurse
HN_5 Fri Late Nurse
HN_5 Sat Late Nurse
NU_6 Wed Day Caretaker
NU_6 Thu Day Nurse
NU_6 Fri Day Caretaker
NU_7 Mon Early Nurse
NU_7 Tue Late Caretaker
NU_7 Thu Early Caretaker
NU_7 Fri Night Caretaker
NU_7 Sat Night Nurse
NU_7 Sun Night Caretaker
NU_8 Mon Early Caretaker
NU_8 Tue Late Nurse
NU_8 Wed Night Nurse
NU_8 Thu Night Caretaker
NU_9 Wed Early Nurse
NU_9 Thu Night Nurse
NU_9 Fri Night Nurse
NU_9 Sun Day Nurse
NU_10 Mon Late Nurse
NU_10 Wed Early Nurse
NU_10 Thu Day Caretaker
NU_10 Fri Early Caretaker
NU_10 Sat Early Caretaker
NU_10 Sun Night Nurse
NU_11 Tue Night Nurse
NU_11 Wed Night Caretaker
NU_11 Thu Night Caretaker
NU_12 Tue Day Caretaker
NU_12 Wed Day Nurse
NU_12 Thu Day Caretaker
NU_12 Fri Early Nurse
NU_12 Sat Day Nurse
NU_12 Sun Early Nurse
NU_13 Mon Early Nurse
NU_13 Tue Early Nurse
NU_13 Wed Day Nurse
NU_13 Thu Early Nurse
NU_13 Fri Day Nurse
NU_13 Sat Day Caretaker
NU_13 Sun Late Nurse
NU_14 Mon Early Caretaker
NU_14 Tue Early Caretaker
NU_14 Wed Day Nurse
NU_14 Thu Day Nurse
NU_15 Mon Night Nurse
NU_15 Tue Night Nurse
NU_15 Wed Night Nurse
NU_16 Mon Day Nurse
NU_16 Tue Early Caretaker
NU_16 Wed Early Nurse
NU_16 Thu Day Caretaker
NU_16 Fri Early Nurse
NU_16 Sat Early Nurse
NU_16 Sun Early Caretaker
CT_17 Mon Night Caretaker
CT_17 Tue Night Caretaker
CT_17 Thu Early Caretaker
CT_17 Fri Night Caretaker
CT_18 Mon Late Caretaker
CT_18 Wed Night Caretaker
CT_18 Fri Early Caretaker
CT_18 Sat Day Caretaker
CT_18 Sun Day Caretaker
CT_19 Mon Late Caretaker
CT_19 Tue Late Caretaker
CT_19 Wed Late Caretaker
CT_19 Thu Late Caretaker
CT_19 Fri Late Caretaker
CT_20 Mon Day Caretaker
CT_20 Wed Late Caretaker
CT_20 Thu Late Caretaker
CT_20 Sat Day Caretaker
CT_20 Sun Day Caretaker
CT_21 Tue Day Caretaker
CT_21 Wed Night Caretaker
CT_21 Thu Night Caretaker
CT_21 Sat Day Caretaker
CT_21 Sun Day Caretaker
CT_22 Tue Night Caretaker
CT_22 Wed Night Caretaker
CT_22 Thu Night Caretaker
CT_23 Mon Night Caretaker
CT_23 Tue Night Caretaker
CT_23 Fri Early Caretaker
CT_23 Sat Early Caretaker
CT_24 Mon Day Caretaker
CT_24 Thu Day Caretaker
CT_24 Fri Early Caretaker
CT_24 Sat Day Caretaker
CT_24 Sun Late Caretaker
CT_25 Tue Day Caretaker
CT_25 Wed Day Caretaker
CT_25 Fri Night Caretaker
CT_25 Sat Night Caretaker
CT_26 Mon Early Caretaker
CT_26 Tue Late Caretaker
CT_26 Wed Late Caretaker
CT_26 Thu Late Caretaker
CT_27 Tue Day Caretaker
CT_27 Wed Day Caretaker
CT_27 Thu Day Caretaker
CT_27 Fri Day Caretaker
CT_27 Sun Night Caretaker
CT_28 Mon Day Caretaker
CT_28 Tue Early Caretaker
CT_28 Wed Day Caretaker
CT_28 Thu Early Caretaker
CT_28 Fri Late Caretaker
TR_29 Wed Early Trainee
TR_29 Thu Late Trainee
TR_29 Fri Late Trainee
TR_30 Mon Late Trainee
TR_30 Tue Late Trainee
TR_30 Wed Night Trainee
TR_30 Sat Day Trainee
TR_30 Sun Late Trainee
TR_31 Mon Day Trainee
TR_31 Tue Day Trainee
TR_31 Sat Early Trainee
TR_31 Sun Late Trainee
TR_32 Mon Night Trainee
TR_32 Thu Day Trainee
TR_32 Fri Day Trainee
TR_32 Sat Day Trainee
TR_32 Sun Night Trainee
TR_33 Wed Night Trainee
TR_33 Thu Night Trainee
TR_33 Fri Night Trainee
TR_34 Tue Early Trainee
TR_34 Wed Day Trainee
TR_34 Thu Day Trainee
TR_34 Fri Early Trainee
TR_34 Sun Day Trainee

