SOLUTION
0 n035w8

ASSIGNMENTS = 174
HN_0 Tue Day Caretaker
HN_0 Wed Early Caretaker
HN_0 Thu Day Nurse
HN_0 Fri Early Caretaker
HN_0 Sat Early HeadNurse
HN_0 Sun Early Caretaker
HN_1 Mon Day Nurse
HN_1 Tue Early Nurse
HN_1 Wed Day Nurse
HN_1 Thu Day Nurse
HN_1 Fri Night Nurse
HN_1 Sun Early Caretaker
HN_2 Mon Late Caretaker
HN_2 Tue Night HeadNurse
HN_2 Thu Early Caretaker
HN_2 Fri Night Caretaker
HN_3 Mon Night Caretaker
HN_3 Wed Early HeadNurse
HN_3 Thu Day Nurse
HN_3 Fri Early HeadNurse
HN_3 Sun Night Nurse
HN_4 Mon Day Nurse
HN_4 Tue Late HeadNurse
HN_4 Wed Late HeadNurse
HN_4 Thu Night HeadNurse
HN_4 Fri Night HeadNurse
HN_5 Mon Early Caretaker
HN_5 Tue Early HeadNurse
HN_5 Thu Day HeadNurse
HN_5 Fri Late Nurse
HN_5 Sat Late Nurse
HN_5 Sun Late Nurse
NU_6 Mon Late Caretaker
NU_6 Tue Night Caretaker
NU_6 Wed Night Caretaker
NU_6 Thu Night Nurse
NU_6 Fri Night Caretaker
NU_6 Sun Early Caretaker
NU_7 Mon Night Nurse
NU_7 Thu Early Caretaker
NU_7 Fri Early Nurse
NU_7 Sat Early Nurse
NU_8 Mon Night Caretaker
NU_8 Tue Night Nurse
NU_8 Wed Night Nurse
NU_8 Thu Night Caretaker
NU_8 Sun Early Nurse
NU_9 Mon Late Nurse
NU_9 Tue Late Nurse
NU_9 Thu Day Caretaker
NU_9 Fri Night Caretaker
NU_9 Sat Night Nurse
NU_10 Mon Early Caretaker
NU_10 Tue Day Nurse
NU_10 Wed Day Caretaker
NU_10 Thu Late Nurse
NU_10 Fri Late Nurse
NU_10 Sun Day Caretaker
NU_11 Mon Early Caretaker
NU_11 Wed Day Caretaker
NU_11 Thu Early Nurse
NU_11 Sat Early Nurse
NU_11 Sun Early Nurse
NU_12 Tue Day Caretaker
NU_12 Wed Early Nurse
NU_12 Thu Day Caretaker
NU_12 Fri Day Nurse
NU_13 Tue Late Caretaker
NU_13 Wed Night Nurse
NU_13 Thu Night Caretaker
NU_13 Fri Night Nurse
NU_13 Sun Day Nurse
NU_14 Mon Early Nurse
NU_14 Tue Early Caretaker
NU_14 Wed Late Nurse
NU_14 Thu Late Caretaker
NU_14 Sat Day Nurse
NU_14 Sun Early Caretaker
NU_15 Mon Late Caretaker
NU_15 Tue Night Caretaker
NU_15 Thu Night Caretaker
NU_15 Sat Early Nurse
NU_15 Sun Day Caretaker
NU_16 Tue Day Caretaker
NU_16 Sat Day Nurse
NU_16 Sun Early Caretaker
CT_17 Mon Late Caretaker
CT_17 Tue Late Caretaker
CT_17 Thu Day Caretaker
CT_17 Fri Day Caretaker
CT_17 Sat Day Caretaker
CT_17 Sun Late Caretaker
CT_18 Mon Day Caretaker
CT_18 Tue Day Caretaker
CT_18 Fri Late Caretaker
CT_18 Sat Night Caretaker
CT_19 Mon Day Caretaker
CT_19 Tue Day Caretaker
CT_19 Thu Late Caretaker
CT_19 Fri Night Caretaker
CT_20 Mon Day Caretaker
CT_20 Tue Early Caretaker
CT_20 Thu Early Caretaker
CT_20 Fri Day Caretaker
CT_20 Sat Early Caretaker
CT_21 Tue Day Caretaker
CT_21 Wed Day Caretaker
CT_21 Thu Day Caretaker
CT_21 Sat Early Caretaker
CT_21 Sun Early Caretaker
CT_22 Tue Early Caretaker
CT_22 Wed Night Caretaker
CT_22 Thu Night Caretaker
CT_22 Sat Day Caretaker
CT_23 Mon Day Caretaker
CT_23 Tue Day Caretaker
CT_23 Wed Late Caretaker
CT_23 Thu Night Caretaker
CT_23 Fri Night Caretaker
CT_23 Sat Night Caretaker
CT_24 Thu Day Caretaker
CT_24 Fri Day Caretaker
CT_24 Sat Late Caretaker
CT_25 Mon Early Caretaker
CT_25 Tue Late Caretaker
CT_25 Wed Late Caretaker
CT_25 Thu Late Caretaker
CT_25 Fri Late Caretaker
CT_25 Sat Late Caretaker
CT_26 Mon Night Caretaker
CT_26 Thu Early Caretaker
CT_26 Fri Night Caretaker
CT_26 Sat Night Caretaker
CT_26 Sun Night Caretaker
CT_27 Wed Day Caretaker
CT_27 Thu Day Caretaker
CT_27 Fri Day Caretaker
CT_27 Sat Late Caretaker
CT_27 Sun Night Caretaker
CT_28 Mon Early Caretaker
CT_28 Tue Late Caretaker
CT_28 Wed Night Caretaker
CT_28 Sat Day Caretaker
CT_28 Sun Early Caretaker
TR_29 Wed Early Trainee
TR_29 Thu Early Trainee
TR_29 Fri Day Trainee
TR_29 Sat Day Trainee
TR_29 Sun Late Trainee
TR_30 Mon Day Trainee
TR_30 Tue Early Trainee
TR_30 Wed Early Trainee
TR_30 Thu Early Trainee
TR_30 Fri Early Trainee
TR_30 Sun Day Trainee
TR_31 Wed Day Trainee
TR_31 Thu Night Trainee
TR_31 Fri Night Trainee
TR_31 Sun Late Trainee
TR_32 Mon Night Trainee
TR_32 Thu Early Trainee
TR_32 Fri Day Trainee
TR_32 Sat Early Trainee
TR_32 Sun Early Trainee
TR_33 Mon Early Trainee
TR_33 Tue Day Trainee
TR_33 Wed Late Trainee
TR_33 Thu Late Trainee
TR_33 Sat Early Trainee
TR_33 Sun Day Trainee
TR_34 Mon Late Trainee
TR_34 Tue Night Trainee
TR_34 Wed Night Trainee
TR_34 Thu Night Trainee

