SOLUTION
2 n035w4

ASSIGNMENTS = 136
HN_0 Tue Late Caretaker
HN_0 Wed Late Caretaker
HN_0 Thu Late Nurse
HN_1 Mon Day HeadNurse
HN_1 Thu Late Caretaker
HN_1 Fri Late Nurse
HN_2 Mon Early HeadNurse
HN_2 Tue Early HeadNurse
HN_2 Wed Early Nurse
HN_2 Thu Late Nurse
HN_2 Fri Late HeadNurse
HN_3 Mon Night Caretaker
HN_3 Tue Night HeadNurse
HN_3 Wed Night HeadNurse
HN_3 Thu Night HeadNurse
HN_3 Fri Night Caretaker
HN_4 Thu Day HeadNurse
HN_4 Fri Day Nurse
HN_4 Sat Night Caretaker
HN_4 Sun Night HeadNurse
HN_5 Mon Late Nurse
HN_5 Tue Late Caretaker
HN_5 Wed Late HeadNurse
NU_6 Tue Night Nurse
NU_6 Wed Night Nurse
NU_6 Thu Night Caretaker
NU_7 Thu Early Nurse
NU_7 Fri Early Nurse
NU_7 Sat Day Nurse
NU_7 Sun Late Caretaker
NU_8 Mon Day Nurse
NU_8 Tue Day Caretaker
NU_8 Wed Late Nurse
NU_8 Fri Day Nurse
NU_8 Sat Day Caretaker
NU_8 Sun Day Nurse
NU_9 Mon Late Caretaker
NU_9 Tue Late Caretaker
NU_9 Fri Early Caretaker
NU_9 Sat Early Caretaker
NU_9 Sun Early Nurse
NU_10 Mon Late Caretaker
NU_10 Tue Late Nurse
NU_10 Fri Late Caretaker
NU_10 Sat Late Caretaker
NU_10 Sun Late Caretaker
NU_11 Thu Day Nurse
NU_11 Fri Early Caretaker
NU_11 Sat Early Nurse
NU_11 Sun Night Nurse
NU_12 Mon Night Nurse
NU_12 Tue Night Caretaker
NU_13 Thu Night Caretaker
NU_13 Fri Night Caretaker
NU_13 Sat Night Nurse
NU_13 Sun Night Caretaker
NU_14 Tue Night Nurse
NU_14 Wed Night Caretaker
NU_14 Thu Night Nurse
NU_15 Mon Early Caretaker
NU_15 Tue Early Nurse
NU_15 Fri Late Caretaker
NU_15 Sat Late Nurse
NU_15 Sun Late Nurse
NU_16 Mon Early Nurse
NU_16 Tue Day Nurse
NU_16 Wed Day Nurse
NU_16 Thu Day Nurse
NU_16 Fri Night Nurse
CT_17 Mon Late Caretaker
CT_17 Wed Late Caretaker
CT_17 Thu Late Caretaker
CT_17 Fri Late Caretaker
CT_18 Mon Day Caretaker
CT_18 Tue Late Caretaker
CT_18 Wed Late Caretaker
CT_18 Thu Late Caretaker
CT_19 Mon Day Caretaker
CT_19 Tue Day Caretaker
CT_19 Wed Early Caretaker
CT_19 Thu Early Caretaker
CT_20 Wed Early Caretaker
CT_20 Thu Early Caretaker
CT_20 Fri Early Caretaker
CT_21 Mon Night Caretaker
CT_21 Tue Night Caretaker
CT_22 Mon Day Caretaker
CT_22 Tue Early Caretaker
CT_22 Wed Early Caretaker
CT_23 Wed Day Caretaker
CT_23 Thu Day Caretaker
CT_23 Fri Late Caretaker
CT_24 Tue Early Caretaker
CT_24 Wed Day Caretaker
CT_24 Thu Day Caretaker
CT_25 Mon Early Caretaker
CT_25 Thu Day Caretaker
CT_25 Fri Day Caretaker
CT_25 Sat Early Caretaker
CT_25 Sun Early Caretaker
CT_26 Mon Early Caretaker
CT_26 Tue Early Caretaker
CT_26 Wed Late Caretaker
CT_27 Mon Night Caretaker
CT_27 Tue Night Caretaker
CT_27 Wed Night Caretaker
CT_27 Thu Night Caretaker
CT_27 Fri Night Caretaker
CT_28 Fri Day Caretaker
CT_28 Sat Day Caretaker
CT_28 Sun Day Caretaker
TR_29 Mon Day Trainee
TR_29 Tue Day Trainee
TR_29 Wed Night Trainee
TR_30 Mon Early Trainee
TR_30 Thu Early Trainee
TR_30 Fri Early Trainee
TR_30 Sat Early Trainee
TR_30 Sun Day Trainee
TR_31 Wed Early Trainee
TR_31 Thu Early Trainee
TR_31 Fri Early Trainee
TR_32 Mon Late Trainee
TR_32 Wed Day Trainee
TR_32 Thu Late Trainee
TR_32 Fri Late Trainee
TR_32 Sat Late Trainee
TR_32 Sun Night Trainee
TR_33 Mon Night Trainee
TR_33 Thu Day Trainee
TR_33 Fri Day Trainee
TR_33 Sat Early Trainee
TR_33 Sun Early Trainee
TR_34 Wed Late Trainee
TR_34 Thu Late Trainee
TR_34 Fri Night Trainee

