SOLUTION
3 n035w4

ASSIGNMENTS = 143
HN_0 Tue Early Nurse
HN_0 Wed Early Nurse
HN_0 Thu Day HeadNurse
HN_0 Fri Night Nurse
HN_1 Mon Night HeadNurse
HN_1 Thu Early Caretaker
HN_1 Fri Early Nurse
HN_2 Tue Night Nurse
HN_2 Wed Night HeadNurse
HN_2 Thu Night HeadNurse
HN_2 Fri Night HeadNurse
HN_3 Mon Early Caretaker
HN_3 Tue Late HeadNurse
HN_3 Wed Late Caretaker
HN_4 Mon Late Nurse
HN_4 Tue Night Nurse
HN_4 Wed Night Nurse
HN_4 Sat Late HeadNurse
HN_4 Sun Late Nurse
HN_5 Tue Late Nurse
HN_5 Wed Late Caretaker
HN_5 Thu Late Caretaker
NU_6 Mon Early Nurse
NU_6 Tue Early Nurse
NU_6 Fri Early Nurse
NU_6 Sat Early Nurse
NU_6 Sun Early Caretaker
NU_7 Tue Day Caretaker
NU_7 Wed Day Caretaker
NU_7 Thu Late Nurse
NU_7 Fri Late Nurse
NU_8 Mon Night Caretaker
NU_8 Tue Night Caretaker
NU_8 Wed Night Nurse
NU_8 Thu Night Nurse
NU_8 Fri Night Caretaker
NU_8 Sun Day Nurse
NU_9 Mon Late Nurse
NU_9 Thu Day Nurse
NU_9 Fri Day Nurse
NU_9 Sat Late Nurse
NU_9 Sun Night Nurse
NU_10 Tue Day Nurse
NU_10 Wed Late Caretaker
NU_10 Thu Late Caretaker
NU_11 Thu Day Caretaker
NU_11 Fri Day Caretaker
NU_11 Sat Day Nurse
NU_11 Sun Night Nurse
NU_12 Mon Late Nurse
NU_12 Tue Late Nurse
NU_12 Wed Late Nurse
NU_12 Sat Night Nurse
NU_12 Sun Night Nurse
NU_13 Mon Night Nurse
NU_13 Thu Early Nurse
NU_13 Fri Early Caretaker
NU_14 Mon Day Caretaker
NU_14 Sat Day Caretaker
NU_14 Sun Day Nurse
NU_15 Mon Day Nurse
NU_15 Tue Day Nurse
NU_15 Wed Day Nurse
NU_15 Sat Day Caretaker
NU_15 Sun Early Nurse
NU_16 Mon Night Caretaker
NU_16 Tue Night Caretaker
NU_16 Wed Night Nurse
NU_16 Thu Night Caretaker
NU_16 Fri Night Caretaker
CT_17 Mon Day Caretaker
CT_17 Tue Day Caretaker
CT_17 Wed Day Caretaker
CT_17 Thu Early Caretaker
CT_17 Fri Early Caretaker
CT_18 Mon Early Caretaker
CT_18 Tue Early Caretaker
CT_18 Wed Early Caretaker
CT_18 Sat Late Caretaker
CT_18 Sun Late Caretaker
CT_19 Mon Late Caretaker
CT_19 Tue Late Caretaker
CT_19 Wed Late Caretaker
CT_20 Mon Day Caretaker
CT_20 Tue Day Caretaker
CT_20 Wed Day Caretaker
CT_20 Sat Day Caretaker
CT_20 Sun Day Caretaker
CT_21 Mon Night Caretaker
CT_21 Tue Night Caretaker
CT_21 Wed Night Caretaker
CT_21 Thu Night Caretaker
CT_22 Mon Day Caretaker
CT_22 Tue Late Caretaker
CT_23 Wed Night Caretaker
CT_23 Thu Night Caretaker
CT_23 Fri Night Caretaker
CT_23 Sat Night Caretaker
CT_23 Sun Night Caretaker
CT_24 Mon Early Caretaker
CT_24 Tue Early Caretaker
CT_24 Wed Early Caretaker
CT_24 Thu Day Caretaker
CT_24 Fri Day Caretaker
CT_25 Mon Late Caretaker
CT_25 Tue Late Caretaker
CT_25 Fri Late Caretaker
CT_25 Sat Late Caretaker
CT_25 Sun Late Caretaker
CT_26 Wed Early Caretaker
CT_26 Thu Early Caretaker
CT_26 Fri Late Caretaker
CT_27 Mon Late Caretaker
CT_27 Tue Late Caretaker
CT_28 Thu Day Caretaker
CT_28 Fri Day Caretaker
CT_28 Sat Early Caretaker
CT_28 Sun Early Caretaker
TR_29 Mon Early Trainee
TR_29 Tue Early Trainee
TR_29 Wed Early Trainee
TR_29 Thu Early Trainee
TR_30 Mon Night Trainee
TR_30 Thu Early Trainee
TR_30 Fri Early Trainee
TR_30 Sat Late Trainee
TR_30 Sun Late Trainee
TR_31 Wed Night Trainee
TR_31 Thu Night Trainee
TR_31 Fri Night Trainee
TR_32 Mon Late Trainee
TR_32 Tue Late Trainee
TR_32 Wed Late Trainee
TR_32 Sat Early Trainee
TR_32 Sun Day Trainee
TR_33 Mon Day Trainee
TR_33 Tue Day Trainee
TR_33 Wed Day Trainee
TR_34 Mon Night Trainee
TR_34 Tue Night Trainee
TR_34 Fri Late Trainee
TR_34 Sat Night Trainee
TR_34 Sun Night Trainee

