SOLUTION
3 n070w4

ASSIGNMENTS = 333
HN_0 Tue Night Nurse
HN_0 Wed Night HeadNurse
HN_0 Thu Night Nurse
HN_0 Fri Night Nurse
HN_0 Sat Night HeadNurse
HN_1 Mon Day Nurse
HN_1 Tue Day Nurse
HN_1 Wed Day Nurse
HN_1 Sat Early HeadNurse
HN_1 Sun Early HeadNurse
HN_2 Mon Night HeadNurse
HN_2 Tue Night HeadNurse
HN_2 Wed Night HeadNurse
HN_2 Thu Night Nurse
HN_2 Fri Night Nurse
HN_3 Mon Early HeadNurse
HN_3 Tue Day HeadNurse
HN_3 Wed Day Nurse
HN_3 Thu Early Nurse
HN_3 Fri Early HeadNurse
HN_4 Wed Early HeadNurse
HN_4 Thu Early Nurse
HN_4 Fri Day HeadNurse
HN_5 Sat Day HeadNurse
HN_5 Sun Day Nurse
HN_6 Mon Late HeadNurse
HN_6 Thu Late Nurse
HN_6 Fri Late Nurse
HN_6 Sat Late Nurse
HN_6 Sun Night HeadNurse
HN_7 Mon Early Nurse
HN_7 Tue Late HeadNurse
HN_7 Wed Late HeadNurse
HN_7 Sat Late HeadNurse
HN_7 Sun Late HeadNurse
NU_8 Mon Late Nurse
NU_8 Tue Late Caretaker
NU_8 Wed Late Caretaker
NU_8 Thu Late Caretaker
NU_8 Fri Late Caretaker
NU_9 Mon Late Nurse
NU_9 Tue Late Caretaker
NU_9 Wed Late Nurse
NU_9 Thu Late Caretaker
NU_9 Fri Late Nurse
NU_10 Mon Early Nurse
NU_10 Tue Early Nurse
NU_10 Wed Night Caretaker
NU_10 Thu Night Nurse
NU_10 Fri Night Caretaker
NU_11 Mon Day Nurse
NU_11 Tue Day Nurse
NU_11 Wed Day Caretaker
NU_11 Thu Day Caretaker
NU_11 Fri Early Caretaker
NU_12 Mon Day Caretaker
NU_12 Wed Early Nurse
NU_12 Thu Early Nurse
NU_12 Fri Night Nurse
NU_13 Mon Night Caretaker
NU_13 Tue Night Caretaker
NU_13 Wed Night Nurse
NU_13 Thu Night Caretaker
NU_13 Sun Day Caretaker
NU_14 Mon Night Caretaker
NU_14 Thu Early Nurse
NU_14 Fri Day Nurse
NU_15 Mon Late Caretaker
NU_15 Tue Late Nurse
NU_15 Wed Late Caretaker
