SOLUTION
5 n070w8

ASSIGNMENTS = 258
HN_0 Fri Day HeadNurse
HN_0 Sat Day HeadNurse
HN_0 Sun Day HeadNurse
HN_1 Mon Day Nurse
HN_1 Thu Late Nurse
HN_1 Fri Late HeadNurse
HN_1 Sat Night HeadNurse
HN_1 Sun Night Nurse
HN_2 Mon Night HeadNurse
HN_2 Tue Night Nurse
HN_2 Wed Night Nurse
HN_2 Thu Night HeadNurse
HN_3 Wed Early HeadNurse
HN_3 Thu Early HeadNurse
HN_3 Fri Early HeadNurse
HN_4 Fri Early Nurse
HN_4 Sat Early HeadNurse
HN_4 Sun Night Nurse
HN_5 Sat Late HeadNurse
HN_5 Sun Late HeadNurse
HN_6 Mon Early Nurse
HN_6 Tue Early HeadNurse
HN_6 Fri Late Nurse
HN_6 Sat Late Nurse
HN_6 Sun Late Nurse
HN_7 Mon Night Nurse
HN_7 Tue Night HeadNurse
HN_7 Wed Night HeadNurse
NU_8 Mon Night Caretaker
NU_8 Tue Night Caretaker
NU_8 Wed Night Caretaker
NU_8 Sat Late Nurse
NU_8 Sun Late Nurse
NU_9 Mon Early Caretaker
NU_9 Tue Early Caretaker
NU_9 Wed Early Caretaker
NU_10 Tue Night Nurse
NU_10 Wed Night Nurse
NU_10 Thu Night Caretaker
NU_10 Fri Night Nurse
NU_11 Tue Late Caretaker
NU_11 Wed Late Nurse
NU_11 Thu Late Caretaker
NU_11 Fri Late Nurse
NU_12 Mon Night Caretaker
NU_13 Mon Early Caretaker
NU_13 Tue Early Caretaker
NU_13 Wed Early Caretaker
NU_14 Tue Day Caretaker
NU_14 Wed Day Caretaker
NU_14 Thu Day Caretaker
NU_15 Thu Day Nurse
NU_15 Fri Day Caretaker
NU_15 Sat Day Nurse
NU_15 Sun Early Caretaker
NU_16 Mon Day Nurse
NU_16 Tue Day Nurse
NU_16 Wed Day Nurse
NU_16 Sat Night Caretaker
NU_16 Sun Night Nurse
NU_17 Mon Early Caretaker
NU_18 Wed Late Caretaker
NU_18 Thu Late Nurse
NU_18 Fri Late Caretaker
NU_19 Mon Night Nurse
NU_19 Tue Night Caretaker
NU_19 Fri Day Nurse
NU_19 Sat Day Caretaker
NU_19 Sun Day Nurse
NU_20 Thu Early Nurse
NU_20 Fri Early Nurse
NU_20 Sat Late Caretaker
NU_20 Sun Late Caretaker
NU_21 Mon Late Nurse
NU_21 Tue Late Caretaker
NU_21 Wed Late Caretaker
NU_21 Thu Late Caretaker
NU_21 Fri Late Nurse
NU_22 Mon Day Nurse
NU_22 Tue Day Caretaker
NU_22 Wed Early Nurse
NU_22 Thu Early Nurse
NU_22 Fri Early Caretaker
NU_23 Mon Day Caretaker
NU_23 Tue Day Nurse
NU_24 Mon Early Nurse
NU_24 Tue Early Nurse
NU_25 Mon Late Nurse
NU_25 Tue Late Nurse
NU_25 Wed Late Nurse
NU_25 Sat Early Nurse
NU_25 Sun Early Caretaker
NU_26 Wed Early Nurse
NU_26 Thu Early Nurse
NU_26 Fri Late Caretaker
NU_26 Sat Late Caretaker
NU_26 Sun Late Caretaker
NU_27 Mon Early Nurse
NU_27 Tue Early Nurse
NU_27 Wed Day Nurse
NU_27 Thu Day Nurse
NU_27 Fri Day Caretaker
NU_28 Mon Late Caretaker
NU_29 Wed Night Nurse
NU_29 Thu Night Caretaker
NU_29 Fri Night Caretaker
NU_30 Tue Night Nurse
NU_30 Wed Night Caretaker
NU_30 Thu Night Nurse
NU_30 Fri Night Nurse
NU_31 Tue Night Caretaker
NU_31 Wed Night Nurse
NU_31 Thu Night Nurse
NU_31 Fri Night Nurse
NU_32 Mon Late Nurse
NU_32 Tue Late Nurse
NU_32 Wed Late Nurse
NU_32 Thu Late Caretaker
NU_32 Fri Late Caretaker
NU_33 Mon Late Caretaker
NU_33 Tue Late Nurse
NU_33 Sat Day Nurse
NU_33 Sun Day Caretaker
NU_34 Tue Night Caretaker
NU_34 Wed Night Caretaker
NU_34 Thu Night Caretaker
NU_34 Fri Night Caretaker
NU_35 Wed Late Caretaker
NU_35 Thu Late Caretaker
NU_35 Fri Late Nurse
NU_36 Wed Late Nurse
NU_36 Thu Late Caretaker
NU_36 Fri Late Caretaker
NU_37 Mon Early Caretaker
NU_37 Tue Early Nurse
NU_37 Fri Day Caretaker
NU_37 Sat Day Caretaker
NU_37 Sun Early Nurse
NU_38 Wed Day Nurse
NU_38 Thu Day Nurse
NU_38 Fri Day Nurse
NU_39 Mon Late Nurse
NU_39 Tue Late Caretaker
NU_39 Fri Night Caretaker
NU_39 Sat Night Nurse
NU_39 Sun Night Nurse
CT_40 Mon Early Caretaker
CT_40 Tue Early Caretaker
CT_40 Wed Early Caretaker
CT_40 Thu Early Caretaker
CT_40 Fri Early Caretaker
CT_41 Thu Early Caretaker
CT_41 Fri Early Caretaker
CT_41 Sat Day Caretaker
CT_41 Sun Day Caretaker
CT_42 Thu Early Caretaker
CT_42 Fri Early Caretaker
CT_42 Sat Early Caretaker
CT_42 Sun Late Caretaker
CT_43 Mon Early Caretaker
CT_43 Tue Early Caretaker
CT_43 Wed Day Caretaker
CT_43 Thu Day Caretaker
CT_43 Fri Day Caretaker
CT_44 Wed Late Caretaker
CT_44 Thu Late Caretaker
CT_44 Fri Late Caretaker
CT_45 Mon Day Caretaker
CT_45 Tue Day Caretaker
CT_45 Wed Day Caretaker
CT_45 Sat Early Caretaker
CT_45 Sun Early Caretaker
CT_46 Mon Night Caretaker
CT_46 Tue Night Caretaker
CT_46 Wed Night Caretaker
CT_46 Thu Night Caretaker
CT_46 Fri Night Caretaker
CT_47 Tue Night Caretaker
CT_47 Wed Night Caretaker
