SOLUTION
0 n070w4

ASSIGNMENTS = 326
HN_0 Mon Late HeadNurse
HN_0 Tue Late HeadNurse
HN_0 Wed Late Nurse
HN_0 Thu Late Nurse
HN_1 Mon Day HeadNurse
HN_1 Tue Day Nurse
HN_1 Fri Early Nurse
HN_1 Sat Early HeadNurse
HN_1 Sun Late HeadNurse
HN_2 Mon Day Nurse
HN_2 Tue Day HeadNurse
HN_2 Wed Day HeadNurse
HN_3 Wed Early HeadNurse
HN_3 Thu Early HeadNurse
HN_3 Fri Day Nurse
HN_3 Sat Early HeadNurse
HN_3 Sun Early HeadNurse
HN_4 Wed Day HeadNurse
HN_4 Thu Day HeadNurse
HN_4 Fri Day Nurse
HN_5 Mon Night HeadNurse
HN_5 Tue Night HeadNurse
HN_5 Wed Night HeadNurse
HN_5 Thu Night HeadNurse
HN_5 Fri Night HeadNurse
HN_6 Mon Late Nurse
HN_6 Tue Late Nurse
HN_6 Fri Day HeadNurse
HN_6 Sat Late HeadNurse
HN_6 Sun Night HeadNurse
HN_7 Mon Night Nurse
HN_7 Tue Night HeadNurse
HN_7 Wed Night HeadNurse
HN_7 Thu Night Nurse
NU_8 Mon Early Caretaker
NU_8 Tue Early Caretaker
NU_8 Wed Late Caretaker
NU_8 Thu Late Caretaker
NU_9 Mon Day Caretaker
NU_9 Tue Day Caretaker
NU_9 Wed Night Caretaker
NU_9 Thu Night Nurse
NU_9 Fri Night Caretaker
NU_10 Mon Night Caretaker
NU_10 Tue Night Nurse
NU_10 Fri Early Caretaker
NU_10 Sat Early Nurse
NU_10 Sun Early Caretaker
NU_11 Mon Night Caretaker
NU_11 Wed Early Nurse
NU_11 Thu Day Nurse
NU_11 Sat Early Caretaker
NU_11 Sun Early Nurse
NU_12 Mon Day Caretaker
NU_12 Tue Night Nurse
NU_12 Thu Night Caretaker
NU_12 Sun Day Nurse
NU_14 Tue Early Nurse
NU_14 Wed Early Nurse
NU_14 Thu Late Nurse
NU_14 Sun Early Caretaker
NU_15 Mon Night Nurse
NU_15 Thu Early Nurse
NU_15 Fri Late Caretaker
NU_15 Sat Late Nurse
NU_16 Wed Night Nurse
NU_16 Thu Night Nurse
NU_16 Fri Night Nurse
NU_16 Sat Night Nurse
NU_17 Mon Late Caretaker
NU_17 Tue Late Caretaker
NU_17 Wed Late Nurse
NU_17 Thu Night Caretaker
NU_17 Fri Night Nurse
NU_17 Sun Day Caretaker
NU_18 Mon Early Nurse
NU_18 Tue Day Caretaker
NU_18 Wed Day Caretaker
NU_18 Thu Day Nurse
NU_18 Fri Early Caretaker
NU_18 Sun Day Nurse
NU_19 Mon Early Nurse
NU_19 Tue Day Caretaker
NU_19 Wed Early Caretaker
NU_19 Thu Late Nurse
NU_19 Sun Early Caretaker
NU_20 Mon Day Nurse
NU_20 Wed Day Caretaker
NU_20 Fri Night Nurse
NU_21 Mon Early Nurse
NU_21 Tue Early Nurse
NU_21 Wed Early Caretaker
NU_21 Thu Early Nurse
NU_21 Fri Day Caretaker
NU_21 Sat Day Nurse
NU_22 Tue Day Nurse
NU_22 Wed Day Nurse
NU_22 Thu Late Caretaker
NU_22 Fri Late Nurse
NU_22 Sat Night Caretaker
NU_22 Sun Night Nurse
NU_23 Mon Late Nurse
NU_23 Tue Late Nurse
NU_23 Thu Day Nurse
NU_23 Fri Night Caretaker
NU_23 Sun Day Caretaker
NU_24 Mon Day Caretaker
NU_24 Tue Day Nurse
NU_24 Wed Late Nurse
NU_24 Thu Late Nurse
NU_24 Sat Day Nurse
NU_24 Sun Day Caretaker
NU_25 Mon Early Caretaker
NU_25 Fri Day Caretaker
NU_26 Mon Day Nurse
NU_26 Tue Early Nurse
NU_26 Wed Day Nurse
NU_26 Thu Day Nurse
NU_26 Fri Early Caretaker
NU_26 Sun Day Caretaker
NU_27 Mon Day Caretaker
NU_27 Tue Night Caretaker
NU_27 Sat Day Caretaker
NU_27 Sun Day Nurse
NU_28 Mon Night Caretaker
NU_28 Tue Night Caretaker
NU_28 Wed Night Nurse
NU_28 Thu Night Nurse
NU_28 Fri Night Caretaker
NU_29 Mon Day Caretaker
NU_29 Tue Late Caretaker
NU_29 Thu Early Nurse
NU_29 Sat Early Caretaker
NU_29 Sun Night Nurse
NU_30 Mon Late Nurse
NU_30 Tue Late Nurse
NU_30 Fri Late Nurse
NU_31 Tue Early Nurse
NU_31 Wed Early Caretaker
NU_31 Thu Day Caretaker
NU_31 Fri Day Caretaker
NU_31 Sat Night Nurse
NU_32 Mon Early Caretaker
NU_32 Tue Early Caretaker
NU_32 Wed Day Caretaker
NU_32 Thu Day Caretaker
NU_32 Fri Early Caretaker
NU_32 Sat Early Nurse
NU_33 Mon Late Caretaker
NU_33 Wed Early Nurse
NU_33 Thu Early Caretaker
NU_33 Fri Day Nurse
NU_33 Sat Early Nurse
NU_33 Sun Late Nurse
NU_34 Mon Late Nurse
NU_34 Tue Night Caretaker
NU_34 Wed Night Caretaker
NU_34 Fri Early Nurse
NU_35 Tue Night Nurse
NU_35 Sat Early Nurse
NU_35 Sun Early Caretaker
NU_36 Tue Late Caretaker
NU_36 Wed Late Caretaker
NU_36 Thu Late Nurse
NU_36 Sun Night Caretaker
NU_37 Tue Early Caretaker
NU_37 Wed Night Nurse
NU_37 Thu Night Caretaker
NU_37 Sat Day Nurse
NU_37 Sun Day Caretaker
NU_38 Wed Early Nurse
NU_38 Thu Early Caretaker
NU_38 Fri Late Caretaker
NU_38 Sat Night Nurse
NU_39 Mon Night Nurse
NU_39 Wed Late Caretaker
NU_39 Thu Late Caretaker
NU_39 Fri Late Nurse
NU_39 Sat Late Caretaker
NU_39 Sun Night Nurse
CT_40 Tue Early Caretaker
CT_40 Wed Day Caretaker
CT_40 Sun Late Caretaker
CT_41 Tue Early Caretaker
CT_41 Wed Early Caretaker
CT_41 Thu Late Caretaker
CT_41 Fri Late Caretaker
CT_41 Sat Late Caretaker
CT_41 Sun Late Caretaker
CT_42 Wed Early Caretaker
CT_42 Thu Early Caretaker
CT_42 Fri Early Caretaker
CT_42 Sat Early Caretaker
CT_42 Sun Day Caretaker
CT_43 Mon Late Caretaker
CT_43 Tue Late Caretaker
CT_43 Wed Late Caretaker
CT_43 Fri Early Caretaker
CT_43 Sat Early Caretaker
CT_43 Sun Early Caretaker
CT_44 Mon Early Caretaker
CT_44 Tue Early Caretaker
CT_44 Wed Early Caretaker
CT_44 Thu Early Caretaker
CT_44 Fri Day Caretaker
CT_44 Sun Night Caretaker
CT_45 Mon Early Caretaker
CT_45 Thu Day Caretaker
