SOLUTION
1 n035w4

ASSIGNMENTS = 156
HN_0 Tue Day HeadNurse
HN_0 Wed Day Caretaker
HN_0 Thu Day Caretaker
HN_1 Mon Night HeadNurse
HN_1 Tue Night Nurse
HN_1 Wed Night Nurse
HN_1 Sat Day Caretaker
HN_1 Sun Day HeadNurse
HN_2 Mon Late Caretaker
HN_2 Thu Late Nurse
HN_2 Sat Early HeadNurse
HN_3 Wed Late Nurse
HN_3 Thu Night HeadNurse
HN_3 Fri Night Nurse
HN_3 Sun Night HeadNurse
HN_4 Thu Night Nurse
HN_4 Fri Night HeadNurse
HN_4 Sat Night Nurse
HN_4 Sun Night Caretaker
HN_5 Tue Late Caretaker
HN_5 Wed Late HeadNurse
HN_5 Thu Late Nurse
HN_5 Fri Late Nurse
HN_5 Sat Night HeadNurse
NU_6 Thu Early Caretaker
NU_6 Fri Early Nurse
NU_6 Sat Late Caretaker
NU_6 Sun Late Nurse
NU_7 Tue Day Nurse
NU_7 Wed Day Caretaker
NU_7 Thu Day Caretaker
NU_7 Fri Day Caretaker
NU_7 Sun Day Caretaker
NU_8 Wed Day Nurse
NU_8 Thu Day Caretaker
NU_8 Fri Day Nurse
NU_9 Mon Day Nurse
NU_9 Tue Night Caretaker
NU_9 Thu Early Nurse
NU_9 Sat Day Nurse
NU_9 Sun Late Nurse
NU_10 Mon Early Nurse
NU_10 Wed Day Caretaker
NU_10 Thu Early Nurse
NU_10 Sat Day Nurse
NU_10 Sun Late Caretaker
NU_11 Mon Night Nurse
NU_11 Wed Late Caretaker
NU_11 Thu Late Caretaker
NU_11 Fri Late Caretaker
NU_11 Sun Early Nurse
NU_12 Mon Night Caretaker
NU_12 Wed Night Caretaker
NU_12 Thu Night Caretaker
NU_12 Fri Night Caretaker
NU_12 Sat Night Caretaker
NU_12 Sun Night Nurse
NU_13 Mon Day Caretaker
NU_13 Tue Early Nurse
NU_13 Wed Early Nurse
NU_13 Thu Day Nurse
NU_13 Sat Day Nurse
NU_13 Sun Day Nurse
NU_14 Tue Late Nurse
NU_14 Wed Late Nurse
NU_14 Thu Late Caretaker
NU_15 Mon Early Nurse
NU_15 Tue Early Caretaker
NU_15 Wed Early Nurse
NU_15 Sat Late Nurse
NU_15 Sun Late Nurse
NU_16 Mon Late Nurse
NU_16 Tue Late Nurse
NU_16 Fri Day Nurse
NU_16 Sat Early Nurse
CT_17 Mon Day Caretaker
CT_17 Tue Day Caretaker
CT_17 Wed Early Caretaker
CT_17 Fri Day Caretaker
CT_17 Sat Night Caretaker
CT_17 Sun Night Caretaker
CT_18 Tue Day Caretaker
CT_18 Wed Late Caretaker
CT_18 Thu Night Caretaker
CT_18 Sat Late Caretaker
CT_19 Mon Early Caretaker
CT_19 Tue Night Caretaker
CT_19 Wed Night Caretaker
CT_20 Mon Late Caretaker
CT_20 Wed Night Caretaker
CT_20 Thu Night Caretaker
CT_20 Sat Early Caretaker
CT_20 Sun Day Caretaker
CT_21 Mon Night Caretaker
CT_21 Tue Night Caretaker
CT_21 Fri Early Caretaker
CT_21 Sat Early Caretaker
CT_21 Sun Early Caretaker
CT_22 Mon Early Caretaker
CT_22 Tue Day Caretaker
CT_22 Wed Day Caretaker
CT_23 Mon Day Caretaker
CT_23 Tue Early Caretaker
CT_23 Wed Early Caretaker
CT_23 Thu Late Caretaker
CT_23 Sat Early Caretaker
CT_24 Mon Late Caretaker
CT_24 Tue Late Caretaker
CT_24 Wed Late Caretaker
CT_24 Fri Early Caretaker
CT_24 Sat Early Caretaker
CT_24 Sun Day Caretaker
CT_25 Tue Day Caretaker
CT_25 Wed Late Caretaker
CT_25 Thu Late Caretaker
CT_25 Sat Early Caretaker
CT_25 Sun Early Caretaker
CT_26 Mon Late Caretaker
CT_26 Tue Late Caretaker
CT_27 Mon Day Caretaker
CT_27 Wed Day Caretaker
CT_27 Thu Early Caretaker
CT_27 Fri Night Caretaker
CT_28 Mon Night Caretaker
CT_28 Tue Night Caretaker
CT_28 Thu Early Caretaker
CT_28 Fri Late Caretaker
CT_28 Sat Night Caretaker
TR_29 Mon Early Trainee
TR_29 Tue Early Trainee
TR_29 Wed Day Trainee
TR_29 Thu Day Trainee
TR_30 Tue Late Trainee
TR_30 Wed Late Trainee
TR_30 Thu Late Trainee
TR_30 Sat Early Trainee
TR_30 Sun Early Trainee
TR_31 Mon Late Trainee
TR_31 Fri Day Trainee
TR_31 Sat Day Trainee
TR_31 Sun Day Trainee
TR_32 Mon Day Trainee
TR_32 Wed Late Trainee
TR_32 Thu Late Trainee
TR_32 Fri Night Trainee
TR_32 Sat Night Trainee
TR_32 Sun Night Trainee
TR_33 Mon Night Trainee
TR_33 Tue Night Trainee
TR_33 Fri Late Trainee
TR_33 Sat Late Trainee
TR_33 Sun Late Trainee
TR_34 Tue Day Trainee
TR_34 Wed Night Trainee
TR_34 Thu Night Trainee
TR_34 Fri Night Trainee

