SOLUTION
1 n035w8

ASSIGNMENTS = 172
HN_0 Mon Early HeadNurse
HN_0 Tue Late HeadNurse
HN_0 Wed Late Nurse
HN_0 Sat Early Nurse
HN_0 Sun Early Caretaker
HN_1 Mon Day Nurse
HN_1 Tue Day HeadNurse
HN_1 Wed Day Nurse
HN_1 Thu Day HeadNurse
HN_1 Fri Day Caretaker
HN_1 Sat Early HeadNurse
HN_1 Sun Early HeadNurse
HN_2 Tue Night HeadNurse
HN_2 Thu Early HeadNurse
HN_2 Fri Early HeadNurse
HN_2 Sat Night HeadNurse
HN_3 Tue Day Caretaker
HN_3 Wed Late HeadNurse
HN_3 Thu Night Caretaker
HN_3 Fri Night Caretaker
HN_4 Tue Early Nurse
HN_4 Wed Early Caretaker
HN_4 Thu Night HeadNurse
HN_4 Fri Night HeadNurse
HN_4 Sun Early Nurse
HN_5 Tue Early Caretaker
HN_5 Wed Early HeadNurse
HN_5 Thu Day Nurse
HN_5 Fri Late HeadNurse
HN_5 Sat Night Nurse
NU_6 Mon Early Nurse
NU_6 Tue Early Caretaker
NU_6 Wed Day Nurse
NU_6 Thu Early Caretaker
NU_6 Fri Night Nurse
NU_6 Sun Late Nurse
NU_7 Mon Night Nurse
NU_7 Tue Night Caretaker
NU_7 Fri Early Nurse
NU_7 Sat Night Nurse
NU_7 Sun Night Nurse
NU_8 Mon Night Caretaker
NU_8 Tue Night Nurse
NU_8 Wed Night Caretaker
NU_8 Sun Night Caretaker
NU_9 Tue Early Nurse
NU_9 Wed Night Nurse
NU_9 Thu Night Nurse
NU_9 Sat Day Caretaker
NU_9 Sun Day Nurse
NU_10 Mon Night Caretaker
NU_10 Wed Day Nurse
NU_10 Thu Late Nurse
NU_10 Fri Late Caretaker
NU_10 Sat Late Caretaker
NU_10 Sun Late Caretaker
NU_11 Mon Early Caretaker
NU_11 Tue Day Nurse
NU_11 Wed Early Nurse
NU_11 Thu Early Nurse
NU_11 Sat Day Nurse
NU_11 Sun Late Caretaker
NU_12 Mon Night Caretaker
NU_12 Tue Night Caretaker
NU_12 Wed Night Caretaker
NU_12 Sat Early Caretaker
NU_12 Sun Early Caretaker
NU_13 Mon Day Caretaker
NU_13 Tue Late Nurse
NU_13 Thu Early Nurse
NU_13 Sat Day Nurse
NU_14 Mon Late Nurse
NU_14 Tue Night Nurse
NU_14 Fri Day Nurse
NU_14 Sat Early Nurse
NU_14 Sun Early Caretaker
NU_15 Mon Day Nurse
NU_15 Thu Early Caretaker
NU_15 Fri Late Nurse
NU_15 Sat Late Nurse
NU_16 Sat Early Nurse
NU_16 Sun Day Caretaker
CT_17 Wed Early Caretaker
CT_17 Thu Day Caretaker
CT_17 Fri Day Caretaker
CT_17 Sat Day Caretaker
CT_17 Sun Day Caretaker
CT_18 Mon Day Caretaker
CT_18 Wed Day Caretaker
CT_18 Thu Early Caretaker
CT_18 Fri Day Caretaker
CT_18 Sat Early Caretaker
CT_19 Thu Early Caretaker
CT_19 Fri Day Caretaker
CT_19 Sat Day Caretaker
CT_19 Sun Day Caretaker
CT_20 Mon Late Caretaker
CT_20 Tue Late Caretaker
CT_20 Wed Late Caretaker
CT_20 Fri Day Caretaker
CT_20 Sat Day Caretaker
CT_20 Sun Early Caretaker
CT_21 Mon Early Caretaker
CT_21 Tue Day Caretaker
CT_21 Wed Day Caretaker
CT_21 Thu Early Caretaker
CT_21 Fri Early Caretaker
CT_21 Sun Early Caretaker
CT_22 Tue Late Caretaker
CT_22 Wed Night Caretaker
CT_22 Fri Early Caretaker
CT_22 Sat Early Caretaker
CT_22 Sun Early Caretaker
CT_23 Tue Day Caretaker
CT_23 Wed Day Caretaker
CT_23 Thu Early Caretaker
CT_23 Fri Early Caretaker
CT_23 Sat Day Caretaker
CT_23 Sun Late Caretaker
CT_24 Mon Night Caretaker
CT_24 Wed Day Caretaker
CT_24 Thu Late Caretaker
CT_24 Fri Late Caretaker
CT_24 Sat Night Caretaker
CT_25 Tue Day Caretaker
CT_25 Wed Early Caretaker
CT_25 Thu Day Caretaker
CT_25 Fri Late Caretaker
CT_26 Wed Day Caretaker
CT_26 Thu Late Caretaker
CT_27 Tue Late Caretaker
CT_27 Wed Late Caretaker
CT_27 Fri Day Caretaker
CT_27 Sat Early Caretaker
CT_27 Sun Day Caretaker
CT_28 Mon Day Caretaker
CT_28 Tue Early Caretaker
CT_28 Wed Early Caretaker
CT_28 Thu Night Caretaker
CT_28 Fri Night Caretaker
TR_29 Mon Late Trainee
TR_29 Wed Day Trainee
TR_29 Thu Day Trainee
TR_29 Fri Night Trainee
TR_29 Sat Night Trainee
TR_29 Sun Night Trainee
TR_30 Tue Early Trainee
TR_30 Wed Early Trainee
TR_30 Thu Late Trainee
TR_30 Fri Late Trainee
TR_30 Sat Late Trainee
TR_30 Sun Late Trainee
TR_31 Mon Night Trainee
TR_31 Tue Night Trainee
TR_31 Thu Early Trainee
TR_31 Fri Day Trainee
TR_31 Sat Early Trainee
TR_31 Sun Day Trainee
TR_32 Mon Early Trainee
TR_32 Tue Night Trainee
TR_32 Wed Night Trainee
TR_32 Sun Early Trainee
TR_33 Mon Early Trainee
TR_33 Tue Early Trainee
TR_33 Thu Late Trainee
TR_33 Sun Early Trainee
TR_34 Mon Day Trainee
TR_34 Tue Day Trainee
TR_34 Wed Late Trainee
TR_34 Thu Night Trainee
TR_34 Fri Night Trainee
TR_34 Sat Night Trainee

