SOLUTION
7 n070w8

ASSIGNMENTS = 261
HN_0 Mon Day Nurse
HN_0 Tue Day Nurse
HN_0 Wed Day Nurse
HN_1 Mon Day Nurse
HN_1 Tue Day Nurse
HN_1 Wed Early HeadNurse
HN_1 Thu Early Nurse
HN_1 Fri Early Nurse
HN_2 Sat Late Nurse
HN_2 Sun Late HeadNurse
HN_3 Thu Night Nurse
HN_3 Fri Night HeadNurse
HN_3 Sat Night HeadNurse
HN_3 Sun Night HeadNurse
HN_4 Wed Day Nurse
HN_4 Thu Day Nurse
HN_4 Fri Night Nurse
HN_4 Sat Night HeadNurse
HN_4 Sun Night HeadNurse
HN_5 Mon Night Nurse
HN_5 Tue Night Nurse
HN_5 Wed Night HeadNurse
HN_5 Thu Night HeadNurse
HN_5 Fri Night Nurse
HN_6 Mon Early HeadNurse
HN_6 Tue Day HeadNurse
HN_6 Wed Day Nurse
HN_7 Mon Day HeadNurse
HN_7 Tue Day Nurse
HN_7 Wed Day HeadNurse
HN_7 Sat Early HeadNurse
HN_7 Sun Early HeadNurse
NU_8 Mon Late Nurse
NU_8 Thu Late Caretaker
NU_8 Fri Late Caretaker
NU_8 Sat Late Nurse
NU_8 Sun Night Nurse
NU_9 Wed Day Caretaker
NU_9 Thu Day Caretaker
NU_9 Fri Day Nurse
NU_10 Thu Early Nurse
NU_10 Fri Early Caretaker
NU_10 Sat Late Caretaker
NU_10 Sun Late Nurse
NU_11 Tue Early Caretaker
NU_11 Wed Early Nurse
NU_11 Thu Early Caretaker
NU_12 Tue Early Nurse
NU_12 Wed Early Caretaker
NU_12 Thu Early Nurse
NU_12 Fri Early Nurse
NU_13 Fri Early Caretaker
NU_13 Sat Early Caretaker
NU_13 Sun Day Caretaker
NU_14 Wed Early Caretaker
NU_14 Thu Early Caretaker
NU_14 Fri Early Caretaker
NU_15 Wed Day Caretaker
NU_15 Thu Day Caretaker
NU_15 Fri Day Caretaker
NU_16 Mon Night Caretaker
NU_16 Thu Late Caretaker
NU_16 Fri Late Nurse
NU_16 Sat Late Caretaker
NU_16 Sun Night Caretaker
NU_17 Tue Late Nurse
NU_17 Wed Late Nurse
NU_17 Thu Late Nurse
NU_17 Fri Late Caretaker
NU_18 Mon Early Caretaker
NU_18 Tue Early Nurse
NU_18 Wed Day Caretaker
NU_18 Thu Day Caretaker
NU_18 Fri Day Nurse
NU_19 Mon Late Nurse
NU_19 Tue Late Caretaker
NU_19 Wed Late Nurse
NU_19 Sat Early Caretaker
NU_19 Sun Early Nurse
NU_20 Mon Night Caretaker
NU_20 Tue Night Caretaker
NU_20 Wed Night Nurse
NU_20 Thu Night Caretaker
NU_21 Sat Early Caretaker
NU_21 Sun Early Caretaker
NU_22 Mon Day Nurse
NU_23 Tue Night Nurse
NU_23 Wed Night Caretaker
NU_23 Thu Night Caretaker
NU_23 Fri Night Nurse
NU_24 Thu Day Nurse
NU_24 Fri Day Caretaker
NU_24 Sat Day Caretaker
NU_24 Sun Late Caretaker
NU_25 Mon Night Nurse
NU_25 Tue Night Caretaker
NU_25 Fri Late Nurse
NU_25 Sat Late Caretaker
NU_25 Sun Late Nurse
NU_26 Mon Early Nurse
NU_26 Tue Early Caretaker
NU_26 Wed Early Nurse
NU_26 Thu Early Caretaker
NU_27 Mon Early Caretaker
NU_28 Thu Day Nurse
NU_28 Fri Day Nurse
NU_28 Sat Day Nurse
NU_28 Sun Day Caretaker
NU_29 Mon Late Caretaker
NU_29 Tue Late Caretaker
NU_29 Wed Late Nurse
NU_29 Thu Late Nurse
NU_29 Fri Late Caretaker
NU_30 Mon Night Caretaker
NU_30 Tue Night Caretaker
NU_31 Mon Early Nurse
NU_31 Tue Early Nurse
NU_31 Wed Early Caretaker
NU_32 Mon Night Nurse
NU_32 Tue Night Nurse
NU_32 Wed Night Nurse
NU_32 Thu Night Nurse
NU_32 Fri Night Nurse
NU_33 Mon Day Caretaker
NU_33 Tue Day Caretaker
NU_34 Mon Late Nurse
NU_34 Sat Night Nurse
NU_34 Sun Night Caretaker
NU_35 Mon Late Caretaker
NU_35 Tue Late Nurse
NU_35 Wed Late Nurse
NU_36 Fri Day Caretaker
NU_36 Sat Day Nurse
NU_36 Sun Late Nurse
NU_37 Wed Early Nurse
NU_37 Thu Early Caretaker
NU_37 Fri Early Nurse
NU_37 Sat Early Nurse
NU_37 Sun Day Nurse
NU_38 Mon Day Caretaker
NU_38 Tue Day Caretaker
NU_38 Wed Day Caretaker
NU_39 Wed Late Caretaker
NU_39 Thu Late Caretaker
NU_39 Fri Late Nurse
CT_40 Mon Night Caretaker
CT_40 Tue Night Caretaker
CT_40 Wed Night Caretaker
CT_40 Thu Night Caretaker
CT_40 Fri Night Caretaker
CT_41 Wed Early Caretaker
CT_41 Thu Early Caretaker
CT_41 Fri Day Caretaker
CT_41 Sat Day Caretaker
CT_41 Sun Early Caretaker
CT_42 Tue Early Caretaker
CT_42 Wed Early Caretaker
CT_42 Thu Early Caretaker
CT_42 Fri Early Caretaker
CT_43 Mon Early Caretaker
CT_43 Tue Early Caretaker
CT_43 Wed Early Caretaker
CT_43 Sat Night Caretaker
CT_43 Sun Night Caretaker
CT_44 Mon Early Caretaker
CT_44 Tue Early Caretaker
CT_44 Wed Night Caretaker
CT_44 Thu Night Caretaker
CT_44 Fri Night Caretaker
CT_45 Mon Day Caretaker
CT_45 Tue Day Caretaker
CT_45 Wed Day Caretaker
CT_46 Mon Night Caretaker
CT_46 Tue Night Caretaker
CT_46 Wed Night Caretaker
CT_46 Thu Night Caretaker
CT_46 Fri Night Caretaker
CT_47 Mon Early Caretaker
CT_48 Wed Late Caretaker
CT_48 Thu Late Caretaker
CT_48 Fri Late Caretaker
CT_49 Mon Late Caretaker
CT_49 Tue Late Caretaker
CT_49 Wed Late Caretaker
CT_49 Thu Late Caretaker
CT_50 Thu Day Caretaker
CT_50 Fri Day Caretaker
CT_50 Sat Day Caretaker
CT_50 Sun Day Caretaker
CT_51 Mon Late Caretaker
CT_51 Tue Late Caretaker
CT_51 Wed Late Caretaker
CT_52 Mon Day Caretaker
CT_53 Tue Day Caretaker
CT_53 Wed Day Caretaker
CT_53 Thu Day Caretaker
CT_54 Mon Late Caretaker
CT_54 Tue Late Caretaker
CT_54 Wed Late Caretaker
CT_54 Thu Late Caretaker
CT_54 Fri Late Caretaker
CT_55 Mon Day Caretaker
CT_55 Tue Day Caretaker
CT_55 Wed Night Caretaker
CT_55 Thu Night Caretaker
CT_55 Fri Night Caretaker
CT_56 Mon Day Caretaker
CT_56 Tue Day Caretaker
CT_56 Fri Night Caretaker
CT_56 Sat Night Caretaker
CT_56 Sun Night Caretaker
CT_57 Fri Late Caretaker
CT_57 Sat Late Caretaker
CT_57 Sun Late Caretaker
CT_58 Fri Day Caretaker
CT_58 Sat Day Caretaker
CT_58 Sun Late Caretaker
CT_59 Fri Day Caretaker
CT_59 Sat Day Caretaker
CT_59 Sun Early Caretaker
TR_60 Thu Early Trainee
TR_60 Fri Early Trainee
TR_60 Sat Night Trainee
TR_60 Sun Night Trainee
TR_61 Mon Early Trainee
TR_61 Tue Early Trainee
TR_61 Wed Early Trainee
TR_61 Thu Early Trainee
TR_62 Mon Night Trainee
TR_62 Tue Night Trainee
TR_62 Wed Night Trainee
TR_62 Thu Night Trainee
TR_62 Fri Night Trainee
TR_63 Mon Early Trainee
TR_63 Wed Day Trainee
TR_63 Thu Day Trainee
TR_63 Fri Late Trainee
TR_63 Sat Late Trainee
TR_63 Sun Late Trainee
TR_64 Mon Late Trainee
TR_64 Wed Late Trainee
TR_64 Thu Late Trainee
TR_64 Fri Late Trainee
TR_65 Tue Day Trainee
TR_65 Wed Day Trainee
TR_65 Thu Day Trainee
TR_66 Mon Late Trainee
TR_66 Tue Late Trainee
TR_66 Wed Late Trainee
TR_66 Sat Night Trainee
TR_66 Sun Night Trainee
TR_67 Mon Early Trainee
TR_67 Tue Early Trainee
TR_67 Wed Early Trainee
TR_67 Thu Early Trainee
TR_68 Tue Day Trainee
TR_68 Wed Day Trainee
TR_68 Thu Day Trainee
TR_68 Fri Day Trainee
TR_69 Sat Day Trainee
TR_69 Sun Day Trainee

