SOLUTION
2 n070w4

ASSIGNMENTS = 333
HN_0 Mon Early HeadNurse
HN_0 Tue Day HeadNurse
HN_0 Fri Early HeadNurse
HN_0 Sat Night Nurse
HN_1 Mon Late Nurse
HN_1 Tue Late HeadNurse
HN_1 Wed Late HeadNurse
HN_1 Fri Early Nurse
HN_1 Sun Day HeadNurse
HN_2 Mon Night HeadNurse
HN_2 Wed Night Nurse
HN_2 Fri Day Nurse
HN_2 Sat Day HeadNurse
HN_2 Sun Late HeadNurse
HN_3 Mon Late Nurse
HN_3 Sat Early Nurse
HN_3 Sun Day Nurse
HN_4 Tue Early HeadNurse
HN_4 Wed Day Nurse
HN_4 Thu Early Nurse
HN_4 Fri Day HeadNurse
HN_4 Sat Early HeadNurse
HN_4 Sun Early Nurse
HN_5 Wed Early HeadNurse
HN_5 Sat Early HeadNurse
HN_5 Sun Early HeadNurse
HN_6 Wed Night HeadNurse
HN_6 Thu Night Nurse
HN_6 Sun Night HeadNurse
HN_7 Mon Night HeadNurse
HN_7 Tue Night Nurse
HN_7 Wed Night Nurse
HN_7 Sat Night HeadNurse
NU_8 Mon Late Nurse
NU_8 Wed Night Nurse
NU_8 Fri Early Caretaker
NU_8 Sat Night Nurse
NU_9 Tue Day Nurse
NU_9 Wed Day Nurse
NU_9 Thu Late Caretaker
NU_9 Fri Late Caretaker
NU_10 Mon Late Caretaker
NU_10 Tue Late Caretaker
NU_10 Fri Day Nurse
NU_10 Sat Day Nurse
NU_10 Sun Early Caretaker
NU_11 Tue Early Nurse
NU_11 Wed Night Caretaker
NU_11 Sat Late Caretaker
NU_11 Sun Late Caretaker
NU_12 Mon Night Nurse
NU_12 Tue Night Caretaker
NU_12 Wed Night Nurse
NU_12 Fri Early Caretaker
NU_12 Sun Day Nurse
NU_13 Mon Early Caretaker
NU_13 Tue Early Nurse
NU_13 Wed Late Nurse
NU_13 Fri Early Caretaker
NU_13 Sat Early Caretaker
NU_13 Sun Day Caretaker
NU_14 Mon Late Caretaker
NU_14 Wed Day Nurse
NU_14 Sat Night Caretaker
NU_15 Mon Early Nurse
NU_15 Tue Early Nurse
NU_15 Wed Early Nurse
NU_15 Thu Late Nurse
NU_16 Mon Day Nurse
NU_16 Tue Day Caretaker
NU_16 Thu Late Caretaker
NU_16 Fri Late Nurse
NU_16 Sat Late Nurse
NU_16 Sun Late Nurse
NU_17 Tue Day Nurse
NU_17 Wed Day Nurse
NU_17 Thu Early Nurse
NU_17 Fri Late Caretaker
NU_17 Sat Late Nurse
NU_17 Sun Late Caretaker
NU_18 Mon Night Caretaker
NU_18 Wed Early Nurse
NU_18 Thu Day Caretaker
NU_18 Fri Early Caretaker
NU_18 Sat Early Caretaker
NU_18 Sun Late Nurse
NU_19 Mon Day Nurse
NU_19 Tue Early Caretaker
NU_19 Fri Early Nurse
NU_19 Sat Day Caretaker
NU_19 Sun Day Caretaker
NU_20 Mon Night Nurse
NU_20 Wed Late Caretaker
NU_20 Thu Late Nurse
NU_20 Fri Night Nurse
NU_21 Mon Day Caretaker
NU_21 Tue Day Caretaker
NU_21 Wed Day Caretaker
NU_21 Thu Day Caretaker
NU_21 Fri Day Nurse
NU_21 Sat Day Caretaker
NU_21 Sun Early Nurse
NU_22 Mon Early Caretaker
NU_22 Wed Late Nurse
NU_22 Thu Late Nurse
NU_22 Sat Late Caretaker
NU_22 Sun Night Caretaker
NU_23 Wed Day Nurse
NU_23 Thu Day Caretaker
NU_23 Fri Early Caretaker
NU_23 Sun Day Caretaker
NU_24 Mon Night Caretaker
NU_24 Tue Night Nurse
NU_24 Wed Night Caretaker
NU_24 Fri Late Nurse
NU_24 Sat Late Caretaker
NU_25 Fri Early Nurse
NU_25 Sat Night Nurse
NU_25 Sun Night Nurse
NU_26 Mon Late Nurse
NU_26 Tue Night Nurse
NU_26 Wed Night Caretaker
NU_26 Fri Day Nurse
NU_26 Sat Early Nurse
NU_26 Sun Day Caretaker
NU_27 Mon Late Nurse
NU_27 Tue Late Caretaker
NU_27 Thu Day Nurse
NU_27 Fri Late Nurse
NU_27 Sat Late Caretaker
NU_27 Sun Night Caretaker
NU_28 Mon Day Nurse
NU_28 Wed Day Caretaker
NU_28 Thu Day Nurse
NU_28 Sat Late Caretaker
NU_28 Sun Late Nurse
NU_29 Tue Late Caretaker
NU_29 Thu Early Nurse
NU_29 Fri Early Nurse
NU_29 Sat Night Nurse
NU_30 Mon Night Caretaker
NU_30 Tue Night Nurse
NU_30 Wed Night Caretaker
NU_30 Thu Night Nurse
NU_30 Fri Night Caretaker
NU_31 Mon Night Caretaker
NU_31 Wed Late Caretaker
NU_31 Fri Late Caretaker
NU_31 Sun Early Caretaker
NU_32 Mon Day Caretaker
NU_32 Tue Day Caretaker
NU_32 Wed Day Nurse
NU_32 Thu Day Caretaker
NU_32 Fri Day Nurse
NU_32 Sat Day Caretaker
NU_32 Sun Late Caretaker
NU_33 Mon Early Nurse
NU_33 Tue Early Caretaker
NU_33 Thu Late Nurse
NU_33 Fri Late Caretaker
NU_33 Sat Night Nurse
NU_34 Mon Early Caretaker
NU_34 Tue Early Caretaker
NU_34 Thu Early Caretaker
NU_34 Fri Early Caretaker
NU_34 Sat Early Caretaker
NU_34 Sun Day Nurse
NU_35 Wed Late Nurse
NU_35 Thu Late Caretaker
NU_35 Sat Early Caretaker
NU_35 Sun Day Nurse
NU_36 Mon Late Caretaker
NU_36 Tue Late Nurse
NU_36 Sat Day Caretaker
NU_36 Sun Early Caretaker
NU_37 Mon Day Caretaker
NU_37 Wed Early Caretaker
NU_37 Thu Day Caretaker
NU_37 Sat Early Nurse
NU_37 Sun Early Caretaker
NU_38 Mon Late Caretaker
NU_38 Tue Late Nurse
NU_38 Thu Night Nurse
NU_38 Fri Night Nurse
NU_38 Sat Night Nurse
NU_38 Sun Night Nurse
NU_39 Mon Late Caretaker
NU_39 Fri Early Nurse
NU_39 Sat Day Nurse
NU_39 Sun Day Caretaker
CT_40 Mon Late Caretaker
CT_40 Wed Early Caretaker
CT_40 Thu Early Caretaker
CT_40 Fri Early Caretaker
CT_40 Sat Late Caretaker
CT_40 Sun Late Caretaker
CT_41 Wed Early Caretaker
CT_41 Thu Early Caretaker
CT_41 Sun Early Caretaker
CT_42 Mon Day Caretaker
CT_42 Tue Day Caretaker
CT_42 Wed Early Caretaker
CT_42 Thu Early Caretaker
CT_42 Fri Day Caretaker
CT_42 Sat Day Caretaker
CT_43 Wed Night Caretaker
CT_43 Thu Night Caretaker
CT_43 Fri Night Caretaker
CT_43 Sun Day Caretaker
CT_44 Mon Late Caretaker
CT_44 Wed Day Caretaker
CT_44 Thu Night Caretaker
CT_44 Fri Night Caretaker
CT_44 Sun Late Caretaker
CT_45 Mon Day Caretaker
CT_45 Tue Late Caretaker
CT_45 Fri Day Caretaker
CT_45 Sat Early Caretaker
CT_45 Sun Early Caretaker
CT_46 Mon Late Caretaker
CT_46 Tue Late Caretaker
CT_46 Wed Late Caretaker
CT_46 Thu Late Caretaker
CT_46 Fri Night Caretaker
CT_47 Mon Day Caretaker
CT_47 Tue Late Caretaker
CT_47 Wed Late Caretaker
CT_47 Thu Late Caretaker
CT_47 Fri Late Caretaker
CT_47 Sat Late Caretaker
CT_48 Mon Early Caretaker
CT_48 Tue Early Caretaker
CT_48 Fri Day Caretaker
CT_49 Mon Night Caretaker
CT_49 Tue Night Caretaker
CT_49 Wed Night Caretaker
CT_49 Fri Early Caretaker
CT_49 Sat Night Caretaker
CT_49 Sun Night Caretaker
CT_50 Mon Early Caretaker
CT_50 Tue Night Caretaker
CT_50 Fri Late Caretaker
CT_50 Sat Late Caretaker
CT_50 Sun Late Caretaker
CT_51 Mon Day Caretaker
CT_51 Tue Late Caretaker
CT_51 Wed Late Caretaker
CT_51 Thu Late Caretaker
CT_51 Sun Early Caretaker
CT_52 Mon Early Caretaker
CT_52 Tue Day Caretaker
CT_52 Wed Day Caretaker
CT_52 Thu Day Caretaker
CT_52 Fri Night Caretaker
CT_53 Wed Early Caretaker
CT_53 Thu Early Caretaker
CT_53 Fri Late Caretaker
CT_53 Sun Day Caretaker
CT_54 Tue Day Caretaker
CT_54 Fri Late Caretaker
CT_54 Sat Late Caretaker
CT_54 Sun Late Caretaker
CT_55 Wed Day Caretaker
CT_55 Thu Day Caretaker
CT_55 Sun Day Caretaker
CT_56 Tue Day Caretaker
CT_56 Wed Early Caretaker
CT_56 Fri Day Caretaker
CT_56 Sat Late Caretaker
CT_56 Sun Late Caretaker
CT_57 Tue Early Caretaker
CT_57 Thu Day Caretaker
CT_57 Sat Early Caretaker
CT_58 Mon Day Caretaker
CT_58 Tue Early Caretaker
CT_58 Wed Day Caretaker
CT_58 Thu Night Caretaker
CT_59 Tue Day Caretaker
CT_59 Thu Late Caretaker
CT_59 Fri Late Caretaker
TR_60 Mon Day Trainee
TR_60 Tue Early Trainee
TR_60 Wed Day Trainee
TR_60 Sat Day Trainee
TR_60 Sun Late Trainee
TR_61 Wed Late Trainee
TR_61 Thu Late Trainee
TR_61 Fri Night Trainee
TR_61 Sun Late Trainee
TR_62 Mon Early Trainee
TR_62 Wed Early Trainee
TR_62 Thu Early Trainee
TR_62 Fri Day Trainee
TR_62 Sat Early Trainee
TR_62 Sun Early Trainee
TR_63 Mon Night Trainee
TR_63 Tue Night Trainee
TR_63 Wed Night Trainee
TR_63 Thu Night Trainee
TR_63 Fri Night Trainee
TR_64 Mon Day Trainee
TR_64 Tue Early Trainee
TR_64 Wed Early Trainee
TR_64 Fri Early Trainee
TR_64 Sun Early Trainee
TR_65 Mon Late Trainee
TR_65 Tue Late Trainee
TR_65 Wed Late Trainee
TR_65 Fri Day Trainee
TR_65 Sat Day Trainee
TR_65 Sun Day Trainee
TR_66 Wed Early Trainee
TR_66 Thu Day Trainee
TR_66 Fri Late Trainee
TR_66 Sat Late Trainee
TR_66 Sun Night Trainee
TR_67 Mon Day Trainee
TR_67 Tue Day Trainee
