SOLUTION
3 n070w4

ASSIGNMENTS = 319
HN_0 Thu Night Nurse
HN_0 Fri Night Nurse
HN_0 Sat Night HeadNurse
HN_0 Sun Night HeadNurse
HN_1 Mon Day HeadNurse
HN_1 Tue Early HeadNurse
HN_2 Mon Late Nurse
HN_2 Tue Late HeadNurse
HN_3 Mon Day HeadNurse
HN_3 Tue Day HeadNurse
HN_3 Wed Day HeadNurse
HN_3 Thu Day HeadNurse
HN_3 Fri Day HeadNurse
HN_4 Mon Night Nurse
HN_4 Thu Early Nurse
HN_4 Fri Early Nurse
HN_5 Thu Early HeadNurse
HN_5 Fri Early Nurse
HN_5 Sat Early HeadNurse
HN_5 Sun Early HeadNurse
HN_6 Mon Night HeadNurse
HN_6 Tue Night HeadNurse
HN_6 Wed Night HeadNurse
HN_6 Thu Night HeadNurse
HN_6 Fri Night HeadNurse
HN_7 Mon Late Nurse
HN_7 Thu Late Nurse
HN_7 Fri Late Nurse
HN_7 Sat Late HeadNurse
HN_7 Sun Late HeadNurse
NU_8 Wed Late Caretaker
NU_8 Thu Late Caretaker
NU_8 Fri Late Nurse
NU_9 Mon Night Caretaker
NU_9 Tue Night Caretaker
NU_9 Wed Night Caretaker
NU_9 Thu Night Nurse
NU_10 Tue Early Caretaker
NU_10 Wed Early Nurse
NU_10 Thu Late Caretaker
NU_11 Mon Early Nurse
NU_11 Tue Day Nurse
NU_11 Wed Day Nurse
NU_11 Fri Day Caretaker
NU_11 Sat Day Nurse
NU_11 Sun Early Nurse
NU_12 Mon Day Nurse
NU_12 Tue Early Nurse
NU_12 Wed Day Nurse
NU_12 Thu Day Caretaker
NU_12 Sat Night Caretaker
NU_12 Sun Night Caretaker
NU_13 Thu Day Caretaker
NU_13 Fri Night Caretaker
NU_13 Sat Night Nurse
NU_13 Sun Night Nurse
NU_14 Mon Early Caretaker
NU_14 Tue Day Caretaker
NU_14 Wed Late Nurse
NU_14 Thu Late Caretaker
NU_14 Sat Early Nurse
NU_14 Sun Day Nurse
NU_15 Mon Night Nurse
NU_15 Tue Night Nurse
NU_15 Wed Night Caretaker
NU_15 Sun Night Nurse
NU_16 Mon Day Nurse
NU_16 Tue Early Nurse
NU_16 Wed Day Caretaker
NU_16 Thu Day Nurse
NU_16 Sat Night Caretaker
NU_17 Tue Night Nurse
NU_17 Thu Early Nurse
NU_17 Fri Day Caretaker
NU_17 Sat Day Nurse
NU_17 Sun Day Caretaker
NU_18 Mon Night Caretaker
NU_18 Fri Early Caretaker
NU_18 Sat Early Caretaker
NU_18 Sun Late Nurse
NU_19 Mon Early Caretaker
NU_19 Wed Early Nurse
NU_19 Thu Late Nurse
NU_19 Fri Late Caretaker
NU_19 Sat Late Nurse
NU_20 Tue Day Nurse
NU_20 Wed Day Caretaker
NU_20 Thu Night Caretaker
NU_20 Fri Night Nurse
NU_21 Tue Early Nurse
NU_21 Wed Early Caretaker
NU_21 Thu Late Caretaker
NU_21 Sun Early Nurse
NU_22 Mon Night Nurse
NU_22 Wed Night Caretaker
NU_22 Thu Night Caretaker
NU_22 Sat Night Nurse
NU_23 Mon Late Caretaker
NU_23 Tue Late Nurse
NU_23 Wed Night Nurse
NU_23 Thu Night Caretaker
NU_23 Sat Day Nurse
NU_23 Sun Day Caretaker
NU_24 Mon Night Caretaker
NU_24 Tue Night Nurse
NU_24 Thu Early Nurse
NU_24 Fri Early Nurse
NU_25 Wed Early Nurse
NU_25 Thu Late Caretaker
NU_25 Fri Night Caretaker
NU_25 Sun Early Caretaker
NU_26 Thu Day Nurse
NU_26 Fri Early Caretaker
NU_26 Sat Night Caretaker
NU_27 Tue Late Nurse
NU_27 Wed Late Caretaker
NU_27 Thu Late Nurse
NU_27 Sun Early Caretaker
NU_28 Tue Early Nurse
NU_28 Wed Early Caretaker
NU_28 Thu Early Caretaker
NU_28 Fri Day Nurse
NU_28 Sun Early Nurse
NU_29 Mon Late Caretaker
NU_29 Tue Late Caretaker
NU_29 Wed Late Nurse
NU_29 Sat Day Caretaker
NU_29 Sun Night Nurse
NU_30 Mon Early Nurse
NU_30 Tue Day Caretaker
NU_30 Wed Night Nurse
NU_30 Fri Late Caretaker
NU_30 Sat Night Caretaker
NU_30 Sun Night Caretaker
NU_31 Mon Early Caretaker
NU_31 Thu Early Nurse
NU_31 Fri Early Caretaker
NU_31 Sat Late Caretaker
NU_31 Sun Night Nurse
NU_32 Mon Early Caretaker
NU_32 Tue Night Caretaker
NU_32 Wed Night Caretaker
NU_32 Sat Night Nurse
NU_32 Sun Night Caretaker
NU_33 Mon Early Nurse
NU_33 Tue Day Nurse
NU_33 Wed Day Caretaker
NU_33 Thu Early Caretaker
NU_33 Fri Day Nurse
NU_34 Mon Early Nurse
NU_34 Tue Early Nurse
NU_34 Wed Day Nurse
NU_34 Thu Day Nurse
NU_34 Fri Late Caretaker
NU_34 Sun Day Nurse
NU_35 Mon Early Nurse
NU_35 Tue Early Nurse
NU_35 Wed Late Caretaker
NU_35 Sun Late Caretaker
NU_36 Mon Day Caretaker
