SOLUTION
0 n035w4

ASSIGNMENTS = 139
HN_0 Tue Night Caretaker
HN_0 Wed Night Caretaker
HN_0 Thu Night Caretaker
HN_0 Fri Night Caretaker
HN_1 Mon Night Caretaker
HN_1 Tue Night Nurse
HN_1 Wed Night HeadNurse
HN_1 Thu Night HeadNurse
HN_1 Fri Night Nurse
HN_2 Mon Late Caretaker
HN_2 Thu Day HeadNurse
HN_2 Fri Day Nurse
HN_2 Sat Early Caretaker
HN_2 Sun Early HeadNurse
HN_3 Mon Day HeadNurse
HN_3 Tue Day Nurse
HN_3 Fri Late HeadNurse
HN_3 Sat Late Nurse
HN_3 Sun Late Nurse
HN_4 Mon Early HeadNurse
HN_4 Tue Early Caretaker
HN_4 Wed Early Caretaker
HN_5 Wed Late HeadNurse
HN_5 Thu Late Nurse
HN_5 Fri Late Caretaker
NU_6 Mon Late Caretaker
NU_6 Tue Late Caretaker
NU_6 Wed Late Nurse
NU_6 Sat Early Caretaker
NU_6 Sun Early Nurse
NU_7 Mon Night Caretaker
NU_7 Tue Night Nurse
NU_7 Fri Early Caretaker
NU_7 Sat Early Nurse
NU_7 Sun Day Nurse
NU_8 Wed Day Caretaker
NU_8 Thu Day Caretaker
NU_8 Fri Late Nurse
NU_9 Mon Night Nurse
NU_9 Tue Night Caretaker
NU_9 Wed Night Nurse
NU_9 Thu Night Nurse
NU_9 Fri Night Caretaker
NU_10 Mon Late Nurse
NU_10 Tue Late Nurse
NU_10 Wed Late Caretaker
NU_11 Mon Day Nurse
NU_11 Tue Day Caretaker
NU_11 Wed Day Nurse
NU_11 Thu Day Nurse
NU_12 Mon Early Caretaker
NU_12 Tue Early Nurse
NU_12 Wed Early Nurse
NU_12 Thu Early Caretaker
NU_13 Mon Early Nurse
NU_13 Sat Night Nurse
NU_13 Sun Night Nurse
NU_14 Thu Early Nurse
NU_14 Fri Early Nurse
NU_14 Sat Day Nurse
NU_14 Sun Day Nurse
NU_15 Tue Late Caretaker
NU_15 Wed Late Caretaker
NU_15 Thu Late Nurse
NU_15 Fri Late Caretaker
NU_16 Thu Day Nurse
NU_16 Fri Day Nurse
NU_16 Sat Day Caretaker
NU_16 Sun Late Caretaker
CT_17 Wed Day Caretaker
CT_17 Thu Day Caretaker
CT_17 Fri Day Caretaker
CT_18 Mon Early Caretaker
CT_18 Tue Early Caretaker
CT_18 Wed Early Caretaker
CT_18 Thu Late Caretaker
CT_18 Fri Late Caretaker
CT_19 Mon Early Caretaker
CT_19 Tue Early Caretaker
CT_19 Wed Early Caretaker
CT_20 Mon Day Caretaker
CT_20 Thu Night Caretaker
CT_20 Fri Night Caretaker
CT_20 Sat Night Caretaker
CT_20 Sun Night Caretaker
CT_21 Tue Night Caretaker
CT_21 Wed Night Caretaker
CT_21 Thu Night Caretaker
CT_21 Fri Night Caretaker
CT_22 Tue Late Caretaker
CT_22 Wed Late Caretaker
CT_22 Thu Late Caretaker
CT_23 Mon Night Caretaker
CT_23 Sat Day Caretaker
CT_23 Sun Day Caretaker
CT_24 Wed Early Caretaker
CT_24 Thu Early Caretaker
CT_24 Fri Early Caretaker
CT_25 Mon Day Caretaker
CT_25 Thu Day Caretaker
CT_25 Fri Day Caretaker
CT_26 Thu Early Caretaker
CT_26 Fri Early Caretaker
CT_26 Sat Late Caretaker
CT_26 Sun Late Caretaker
CT_27 Mon Day Caretaker
CT_27 Tue Day Caretaker
CT_27 Wed Day Caretaker
CT_28 Mon Late Caretaker
CT_28 Tue Late Caretaker
CT_28 Wed Late Caretaker
CT_28 Thu Late Caretaker
CT_28 Fri Late Caretaker
TR_29 Fri Night Trainee
TR_29 Sat Night Trainee
TR_29 Sun Night Trainee
TR_30 Wed Early Trainee
TR_30 Thu Early Trainee
TR_30 Fri Early Trainee
TR_30 Sat Early Trainee
TR_30 Sun Early Trainee
TR_31 Mon Day Trainee
TR_31 Thu Day Trainee
TR_31 Fri Day Trainee
TR_31 Sat Day Trainee
TR_31 Sun Day Trainee
TR_32 Tue Day Trainee
TR_32 Wed Day Trainee
TR_32 Thu Late Trainee
TR_32 Fri Late Trainee
TR_33 Mon Late Trainee
TR_33 Tue Late Trainee
TR_33 Wed Late Trainee
TR_33 Thu Late Trainee
TR_34 Mon Night Trainee
TR_34 Tue Night Trainee
TR_34 Wed Night Trainee
TR_34 Sat Late Trainee
TR_34 Sun Late Trainee

