SOLUTION
2 n035w8

ASSIGNMENTS = 172
HN_0 Mon Day HeadNurse
HN_0 Thu Day HeadNurse
HN_0 Fri Day HeadNurse
HN_0 Sat Day HeadNurse
HN_0 Sun Night HeadNurse
HN_1 Mon Late HeadNurse
HN_1 Tue Late Nurse
HN_1 Thu Late HeadNurse
HN_1 Sun Early Caretaker
HN_2 Tue Early HeadNurse
HN_2 Wed Night HeadNurse
HN_2 Sat Day Nurse
HN_2 Sun Night HeadNurse
HN_3 Mon Early HeadNurse
HN_3 Tue Early HeadNurse
HN_3 Wed Late Caretaker
HN_4 Tue Early Nurse
HN_4 Wed Day HeadNurse
HN_4 Fri Early HeadNurse
HN_4 Sat Early Nurse
HN_4 Sun Day HeadNurse
HN_5 Mon Early Nurse
HN_5 Tue Night HeadNurse
HN_5 Wed Night HeadNurse
HN_5 Fri Late HeadNurse
HN_5 Sat Late Caretaker
HN_5 Sun Late Caretaker
NU_6 Mon Late Caretaker
NU_6 Wed Late Nurse
NU_6 Thu Night Caretaker
NU_6 Fri Night Nurse
NU_7 Mon Night Caretaker
NU_7 Wed Night Nurse
NU_7 Thu Night Nurse
NU_7 Sat Day Nurse
NU_7 Sun Night Nurse
NU_8 Mon Night Nurse
NU_8 Wed Early Caretaker
NU_8 Thu Early Nurse
NU_8 Fri Day Nurse
NU_9 Mon Late Nurse
NU_9 Thu Day Caretaker
NU_9 Fri Early Caretaker
NU_9 Sat Early Caretaker
NU_10 Mon Late Nurse
NU_10 Wed Early Nurse
NU_10 Thu Early Caretaker
NU_10 Fri Day Caretaker
NU_10 Sat Late Nurse
NU_10 Sun Night Nurse
NU_11 Mon Late Nurse
NU_11 Tue Late Nurse
NU_11 Thu Day Nurse
NU_11 Fri Early Nurse
NU_11 Sat Early Nurse
NU_11 Sun Late Nurse
NU_12 Mon Day Nurse
NU_12 Tue Day Caretaker
NU_12 Thu Early Caretaker
NU_12 Fri Early Caretaker
NU_12 Sat Day Nurse
NU_12 Sun Day Caretaker
NU_13 Mon Night Nurse
NU_13 Tue Night Nurse
NU_13 Sun Day Nurse
NU_14 Mon Early Caretaker
NU_14 Tue Late Caretaker
NU_14 Wed Night Caretaker
NU_14 Fri Day Nurse
NU_14 Sat Night Nurse
NU_14 Sun Night Nurse
NU_15 Tue Day Nurse
NU_15 Wed Day Nurse
NU_15 Thu Late Nurse
NU_15 Fri Late Nurse
NU_16 Mon Early Nurse
NU_16 Tue Day Caretaker
NU_16 Thu Early Nurse
NU_16 Fri Day Nurse
NU_16 Sat Early Caretaker
NU_16 Sun Early Nurse
CT_17 Mon Early Caretaker
CT_17 Wed Day Caretaker
CT_17 Thu Late Caretaker
CT_17 Fri Late Caretaker
CT_18 Wed Early Caretaker
CT_18 Thu Early Caretaker
CT_18 Fri Night Caretaker
CT_18 Sat Night Caretaker
CT_18 Sun Night Caretaker
CT_19 Mon Night Caretaker
CT_19 Wed Day Caretaker
CT_19 Thu Night Caretaker
CT_19 Sun Night Caretaker
CT_20 Mon Early Caretaker
CT_20 Thu Day Caretaker
CT_20 Fri Day Caretaker
CT_21 Mon Day Caretaker
CT_21 Tue Day Caretaker
CT_21 Thu Day Caretaker
CT_21 Fri Early Caretaker
CT_21 Sat Early Caretaker
CT_21 Sun Early Caretaker
CT_22 Mon Early Caretaker
CT_22 Tue Late Caretaker
CT_22 Thu Early Caretaker
CT_22 Fri Early Caretaker
CT_22 Sat Early Caretaker
CT_22 Sun Day Caretaker
CT_23 Tue Early Caretaker
CT_23 Wed Night Caretaker
CT_23 Fri Day Caretaker
CT_23 Sat Late Caretaker
CT_24 Mon Late Caretaker
CT_24 Tue Night Caretaker
CT_24 Sat Early Caretaker
CT_25 Mon Late Caretaker
CT_25 Tue Late Caretaker
CT_25 Wed Late Caretaker
CT_25 Thu Late Caretaker
CT_25 Fri Late Caretaker
CT_25 Sat Late Caretaker
CT_26 Mon Early Caretaker
CT_26 Tue Day Caretaker
CT_26 Wed Early Caretaker
CT_26 Thu Early Caretaker
CT_26 Fri Day Caretaker
CT_26 Sat Day Caretaker
CT_26 Sun Day Caretaker
CT_27 Mon Day Caretaker
CT_27 Tue Early Caretaker
CT_27 Wed Early Caretaker
CT_27 Sat Night Caretaker
CT_28 Mon Early Caretaker
CT_28 Tue Late Caretaker
CT_28 Wed Late Caretaker
CT_28 Thu Night Caretaker
CT_28 Fri Night Caretaker
TR_29 Mon Night Trainee
TR_29 Tue Night Trainee
TR_29 Thu Late Trainee
TR_29 Fri Late Trainee
TR_29 Sat Night Trainee
TR_30 Mon Late Trainee
TR_30 Thu Early Trainee
TR_30 Fri Day Trainee
TR_30 Sat Day Trainee
TR_30 Sun Late Trainee
TR_31 Mon Late Trainee
TR_31 Wed Day Trainee
TR_31 Thu Day Trainee
TR_31 Fri Day Trainee
TR_31 Sat Late Trainee
TR_32 Mon Early Trainee
TR_32 Tue Day Trainee
TR_32 Wed Early Trainee
TR_32 Thu Day Trainee
TR_32 Sat Late Trainee
TR_32 Sun Night Trainee
TR_33 Mon Day Trainee
TR_33 Tue Day Trainee
TR_33 Wed Day Trainee
TR_33 Thu Day Trainee
TR_33 Fri Early Trainee
TR_33 Sat Early Trainee
TR_33 Sun Day Trainee
TR_34 Mon Late Trainee
TR_34 Tue Late Trainee
TR_34 Wed Late Trainee
TR_34 Thu Late Trainee
TR_34 Sat Day Trainee
TR_34 Sun Early Trainee

