SOLUTION
3 n110w8

ASSIGNMENTS = 378
HN_0 Wed Day Nurse
HN_0 Thu Day HeadNurse
HN_0 Fri Day HeadNurse
HN_1 Wed Day HeadNurse
HN_1 Thu Day Nurse
HN_1 Fri Day Nurse
HN_2 Mon Night Nurse
HN_2 Tue Night Nurse
HN_2 Wed Night HeadNurse
HN_2 Sat Late Nurse
HN_2 Sun Late HeadNurse
HN_3 Mon Early HeadNurse
HN_3 Tue Early HeadNurse
HN_3 Wed Late Nurse
HN_3 Thu Late Nurse
HN_3 Fri Late Nurse
HN_4 Mon Early HeadNurse
HN_4 Tue Early HeadNurse
HN_4 Wed Early HeadNurse
HN_4 Sat Day HeadNurse
HN_4 Sun Late HeadNurse
HN_5 Mon Day HeadNurse
HN_5 Tue Day Nurse
HN_5 Sat Night HeadNurse
HN_5 Sun Night HeadNurse
HN_6 Thu Early HeadNurse
HN_6 Fri Early HeadNurse
HN_7 Tue Night Nurse
HN_7 Wed Night HeadNurse
HN_7 Thu Night Nurse
HN_7 Fri Night Nurse
HN_8 Thu Early HeadNurse
HN_8 Fri Early HeadNurse
HN_9 Thu Day Nurse
HN_9 Fri Day HeadNurse
HN_9 Sat Day Nurse
HN_9 Sun Day Nurse
HN_10 Mon Night HeadNurse
HN_10 Tue Night HeadNurse
HN_10 Wed Night HeadNurse
HN_10 Sat Early HeadNurse
HN_10 Sun Early HeadNurse
HN_11 Mon Night Nurse
HN_11 Tue Night HeadNurse
HN_11 Wed Night Nurse
HN_11 Thu Night Nurse
HN_11 Fri Night HeadNurse
HN_12 Tue Day HeadNurse
HN_12 Wed Day HeadNurse
HN_12 Thu Day HeadNurse
HN_13 Mon Late HeadNurse
HN_13 Tue Late Nurse
HN_13 Wed Late HeadNurse
HN_13 Sat Day Nurse
HN_13 Sun Day HeadNurse
HN_14 Thu Early Nurse
HN_14 Fri Early Nurse
HN_15 Wed Early Nurse
HN_15 Thu Early Nurse
HN_16 Tue Day Nurse
HN_16 Wed Day Nurse
HN_16 Thu Day Nurse
HN_17 Sat Early Nurse
HN_17 Sun Early Nurse
HN_18 Mon Late Nurse
HN_18 Tue Late HeadNurse
HN_19 Wed Late Nurse
