SOLUTION
1 n035w8

ASSIGNMENTS = 144
HN_0 Mon Early HeadNurse
HN_0 Fri Night HeadNurse
HN_0 Sat Night HeadNurse
HN_0 Sun Night Nurse
HN_1 Mon Late Caretaker
HN_1 Tue Late HeadNurse
HN_1 Wed Late HeadNurse
HN_2 Mon Early Caretaker
HN_2 Tue Early HeadNurse
HN_2 Wed Early Caretaker
HN_2 Thu Early Nurse
HN_2 Fri Early HeadNurse
HN_3 Mon Night Nurse
HN_3 Tue Night HeadNurse
HN_3 Wed Night Caretaker
HN_3 Thu Night HeadNurse
HN_4 Mon Early Nurse
HN_4 Tue Day HeadNurse
HN_4 Fri Day Nurse
HN_4 Sat Day Nurse
HN_4 Sun Day Nurse
HN_5 Mon Day Nurse
HN_5 Tue Day Caretaker
HN_5 Wed Day Caretaker
HN_5 Sun Day HeadNurse
NU_6 Mon Late Nurse
NU_6 Sat Early Nurse
NU_6 Sun Early Nurse
NU_7 Mon Night Caretaker
NU_7 Tue Night Nurse
NU_7 Fri Night Caretaker
NU_7 Sat Night Caretaker
NU_7 Sun Night Caretaker
NU_8 Thu Night Caretaker
NU_8 Fri Night Nurse
NU_8 Sat Night Nurse
NU_8 Sun Night Nurse
NU_9 Tue Night Caretaker
NU_9 Wed Night Nurse
NU_9 Thu Night Nurse
NU_10 Mon Early Caretaker
NU_10 Tue Early Nurse
NU_10 Wed Early Nurse
NU_10 Thu Late Nurse
NU_10 Fri Late Caretaker
NU_11 Wed Late Caretaker
NU_11 Thu Late Nurse
NU_11 Fri Late Caretaker
NU_12 Mon Late Nurse
NU_12 Tue Late Caretaker
NU_12 Fri Early Caretaker
NU_12 Sat Early Caretaker
NU_12 Sun Late Nurse
NU_13 Wed Early Nurse
NU_13 Thu Early Caretaker
NU_13 Fri Early Nurse
NU_14 Tue Early Caretaker
NU_14 Wed Early Nurse
NU_14 Thu Day Nurse
NU_14 Fri Day Caretaker
NU_14 Sat Late Nurse
NU_14 Sun Late Caretaker
NU_15 Mon Day Caretaker
NU_15 Tue Day Nurse
NU_15 Wed Day Nurse
NU_15 Thu Early Nurse
NU_15 Fri Early Caretaker
NU_16 Tue Late Nurse
NU_16 Wed Late Nurse
NU_16 Thu Late Caretaker
NU_16 Fri Late Nurse
CT_17 Mon Night Caretaker
CT_17 Tue Night Caretaker
CT_17 Wed Night Caretaker
CT_18 Mon Night Caretaker
CT_18 Sun Early Caretaker
CT_19 Mon Night Caretaker
CT_19 Tue Night Caretaker
CT_19 Wed Night Caretaker
CT_20 Mon Day Caretaker
CT_20 Tue Day Caretaker
CT_20 Wed Late Caretaker
CT_20 Thu Late Caretaker
CT_20 Fri Late Caretaker
CT_21 Tue Day Caretaker
CT_21 Wed Day Caretaker
CT_21 Thu Early Caretaker
CT_21 Fri Early Caretaker
CT_22 Mon Early Caretaker
CT_22 Tue Early Caretaker
CT_22 Wed Early Caretaker
CT_22 Sat Day Caretaker
CT_22 Sun Day Caretaker
CT_23 Tue Late Caretaker
CT_23 Wed Late Caretaker
CT_23 Thu Late Caretaker
CT_23 Fri Late Caretaker
CT_24 Mon Day Caretaker
CT_24 Tue Day Caretaker
CT_24 Fri Early Caretaker
CT_24 Sat Early Caretaker
CT_24 Sun Early Caretaker
CT_25 Thu Night Caretaker
CT_25 Fri Night Caretaker
CT_25 Sat Night Caretaker
CT_26 Mon Early Caretaker
CT_26 Tue Late Caretaker
CT_26 Wed Late Caretaker
CT_27 Tue Early Caretaker
CT_27 Wed Early Caretaker
CT_27 Thu Day Caretaker
CT_27 Fri Day Caretaker
CT_28 Mon Late Caretaker
CT_28 Thu Day Caretaker
CT_28 Fri Day Caretaker
CT_28 Sat Late Caretaker
CT_28 Sun Late Caretaker
TR_29 Mon Early Trainee
TR_29 Tue Late Trainee
TR_29 Wed Late Trainee
TR_30 Wed Late Trainee
TR_30 Thu Late Trainee
TR_30 Fri Late Trainee
TR_30 Sat Late Trainee
TR_30 Sun Late Trainee
TR_31 Mon Night Trainee
TR_31 Tue Night Trainee
TR_31 Wed Night Trainee
TR_31 Thu Night Trainee
TR_32 Mon Late Trainee
TR_32 Tue Late Trainee
TR_32 Fri Early Trainee
TR_32 Sat Early Trainee
TR_32 Sun Night Trainee
TR_33 Tue Night Trainee
TR_33 Wed Night Trainee
TR_33 Thu Night Trainee
TR_33 Fri Night Trainee
TR_34 Tue Early Trainee
TR_34 Wed Early Trainee
TR_34 Thu Day Trainee
TR_34 Fri Day Trainee
TR_34 Sat Day Trainee
TR_34 Sun Day Trainee

