SOLUTION
1 n035w4

ASSIGNMENTS = 141
HN_0 Wed Early Caretaker
HN_0 Thu Early Nurse
HN_0 Fri Early Caretaker
HN_1 Mon Early HeadNurse
HN_1 Tue Night HeadNurse
HN_1 Wed Night Caretaker
HN_1 Sat Day Nurse
HN_1 Sun Day Nurse
HN_2 Mon Late Caretaker
HN_2 Tue Late HeadNurse
HN_3 Wed Day Caretaker
HN_3 Thu Day Nurse
HN_3 Fri Late Caretaker
HN_4 Mon Night Nurse
HN_4 Fri Late HeadNurse
HN_4 Sat Late Nurse
HN_4 Sun Late HeadNurse
HN_5 Wed Early HeadNurse
HN_5 Thu Early Caretaker
NU_6 Mon Early Caretaker
NU_6 Tue Early Nurse
NU_6 Wed Early Nurse
NU_6 Thu Day Caretaker
NU_6 Fri Day Nurse
NU_7 Mon Early Caretaker
NU_7 Thu Day Caretaker
NU_7 Fri Day Nurse
NU_8 Mon Early Caretaker
NU_8 Tue Early Caretaker
NU_8 Wed Early Caretaker
NU_8 Thu Day Caretaker
NU_8 Fri Day Caretaker
NU_9 Mon Late Nurse
NU_9 Tue Night Nurse
NU_9 Wed Night Nurse
NU_9 Sat Late Caretaker
NU_9 Sun Late Nurse
NU_10 Mon Early Caretaker
NU_10 Tue Early Nurse
NU_10 Wed Early Caretaker
NU_11 Wed Night Nurse
NU_11 Thu Night Nurse
NU_11 Fri Night Caretaker
NU_12 Fri Night Caretaker
NU_12 Sat Night Nurse
NU_12 Sun Night Nurse
NU_13 Tue Day Nurse
NU_13 Wed Day Nurse
NU_13 Thu Night Caretaker
NU_13 Fri Night Nurse
NU_14 Tue Day Caretaker
NU_14 Wed Day Caretaker
NU_14 Thu Late Nurse
NU_14 Fri Late Nurse
NU_15 Mon Early Nurse
NU_15 Fri Early Nurse
NU_15 Sat Early Nurse
NU_15 Sun Day Caretaker
NU_16 Mon Day Nurse
NU_16 Tue Late Nurse
NU_16 Wed Late Nurse
NU_16 Sun Early Nurse
CT_17 Mon Night Caretaker
CT_17 Tue Night Caretaker
CT_17 Fri Late Caretaker
CT_17 Sat Late Caretaker
CT_17 Sun Late Caretaker
CT_18 Mon Late Caretaker
CT_18 Tue Late Caretaker
CT_18 Wed Late Caretaker
CT_18 Thu Late Caretaker
CT_18 Sun Day Caretaker
CT_19 Tue Night Caretaker
CT_19 Wed Night Caretaker
CT_19 Thu Night Caretaker
CT_20 Mon Night Caretaker
CT_20 Tue Night Caretaker
CT_20 Fri Early Caretaker
CT_20 Sat Early Caretaker
CT_20 Sun Early Caretaker
CT_21 Mon Late Caretaker
CT_21 Tue Late Caretaker
CT_21 Wed Late Caretaker
CT_21 Sat Night Caretaker
CT_21 Sun Night Caretaker
CT_22 Mon Late Caretaker
CT_23 Tue Day Caretaker
CT_23 Wed Day Caretaker
CT_23 Thu Day Caretaker
CT_23 Fri Day Caretaker
CT_24 Mon Early Caretaker
CT_24 Tue Early Caretaker
CT_24 Wed Night Caretaker
CT_24 Thu Night Caretaker
CT_25 Mon Day Caretaker
CT_25 Tue Early Caretaker
CT_25 Fri Day Caretaker
CT_25 Sat Day Caretaker
CT_25 Sun Early Caretaker
CT_26 Mon Day Caretaker
CT_26 Tue Day Caretaker
CT_26 Wed Late Caretaker
CT_26 Thu Late Caretaker
CT_27 Tue Night Caretaker
CT_27 Wed Night Caretaker
CT_27 Thu Night Caretaker
CT_28 Mon Day Caretaker
CT_28 Tue Day Caretaker
CT_28 Wed Day Caretaker
CT_28 Thu Early Caretaker
CT_28 Fri Early Caretaker
TR_29 Mon Day Trainee
TR_29 Fri Early Trainee
TR_29 Sat Early Trainee
TR_29 Sun Day Trainee
TR_30 Mon Night Trainee
TR_30 Tue Night Trainee
TR_30 Fri Day Trainee
TR_30 Sat Day Trainee
TR_30 Sun Early Trainee
TR_31 Mon Night Trainee
TR_31 Thu Night Trainee
TR_31 Fri Night Trainee
TR_31 Sat Night Trainee
TR_31 Sun Night Trainee
TR_32 Mon Late Trainee
TR_32 Tue Late Trainee
TR_32 Wed Late Trainee
TR_32 Fri Early Trainee
TR_32 Sat Early Trainee
TR_32 Sun Late Trainee
TR_33 Mon Day Trainee
TR_33 Tue Day Trainee
TR_33 Fri Late Trainee
TR_33 Sat Night Trainee
TR_33 Sun Night Trainee
TR_34 Mon Early Trainee
TR_34 Tue Early Trainee
TR_34 Wed Early Trainee
TR_34 Thu Day Trainee
TR_34 Fri Day Trainee

