SOLUTION
0 n070w4

ASSIGNMENTS = 331
HN_0 Thu Day Nurse
HN_0 Fri Day HeadNurse
HN_0 Sat Day Nurse
HN_0 Sun Early HeadNurse
HN_1 Mon Early HeadNurse
HN_1 Tue Day HeadNurse
HN_1 Wed Day Nurse
HN_1 Sat Night HeadNurse
HN_1 Sun Night HeadNurse
HN_2 Wed Night HeadNurse
HN_2 Thu Night Nurse
HN_2 Fri Night Nurse
HN_2 Sun Late HeadNurse
HN_3 Mon Early Nurse
HN_3 Tue Early Nurse
HN_3 Wed Late Nurse
HN_3 Thu Late Nurse
HN_3 Fri Late HeadNurse
HN_3 Sun Day HeadNurse
HN_4 Tue Night Nurse
HN_4 Wed Night HeadNurse
HN_4 Thu Night HeadNurse
HN_4 Fri Night Nurse
HN_4 Sat Night Nurse
HN_5 Mon Night Nurse
HN_5 Wed Early HeadNurse
HN_5 Thu Early Nurse
HN_5 Fri Night HeadNurse
HN_6 Mon Late HeadNurse
HN_6 Tue Night HeadNurse
HN_6 Fri Early HeadNurse
HN_6 Sat Early HeadNurse
HN_6 Sun Early Nurse
HN_7 Mon Early HeadNurse
HN_7 Tue Early HeadNurse
HN_7 Wed Late HeadNurse
HN_7 Sat Late HeadNurse
HN_7 Sun Late HeadNurse
NU_8 Mon Day Nurse
NU_8 Tue Day Caretaker
NU_8 Wed Late Caretaker
NU_8 Thu Late Caretaker
NU_8 Fri Late Caretaker
NU_9 Mon Late Caretaker
NU_9 Tue Late Nurse
NU_9 Wed Late Caretaker
NU_9 Thu Late Caretaker
NU_10 Mon Early Caretaker
NU_10 Tue Early Nurse
NU_10 Wed Day Nurse
NU_10 Thu Day Caretaker
NU_10 Fri Day Nurse
NU_11 Mon Early Nurse
NU_11 Wed Night Nurse
NU_11 Thu Night Nurse
NU_11 Fri Night Caretaker
NU_12 Mon Day Nurse
NU_12 Tue Day Caretaker
NU_12 Wed Day Caretaker
NU_12 Thu Early Nurse
NU_12 Fri Early Caretaker
NU_13 Tue Day Nurse
NU_13 Wed Day Nurse
NU_13 Thu Day Caretaker
NU_13 Fri Day Nurse
NU_14 Mon Early Nurse
NU_14 Thu Early Caretaker
NU_14 Fri Early Nurse
NU_14 Sat Early Nurse
NU_15 Mon Day Caretaker
NU_15 Tue Day Nurse
NU_15 Wed Early Nurse
NU_15 Thu Day Caretaker
NU_15 Fri Late Nurse
NU_15 Sat Late Nurse
NU_15 Sun Late Caretaker
NU_16 Mon Night Caretaker
NU_16 Wed Night Caretaker
NU_16 Sat Early Caretaker
NU_16 Sun Late Caretaker
NU_17 Tue Early Nurse
NU_17 Thu Early Caretaker
NU_17 Fri Day Nurse
NU_17 Sun Early Nurse
NU_18 Mon Night Caretaker
NU_18 Wed Late Nurse
NU_18 Thu Late Nurse
NU_18 Fri Late Nurse
NU_18 Sun Late Nurse
NU_19 Mon Day Caretaker
NU_19 Tue Early Caretaker
NU_19 Wed Late Caretaker
NU_19 Sat Early Caretaker
NU_19 Sun Early Caretaker
NU_20 Mon Early Caretaker
NU_20 Tue Late Nurse
NU_20 Wed Late Caretaker
NU_21 Mon Early Nurse
NU_21 Tue Early Caretaker
NU_21 Wed Night Nurse
NU_21 Sat Early Nurse
NU_21 Sun Early Nurse
NU_22 Mon Night Caretaker
NU_22 Tue Night Nurse
NU_22 Wed Night Nurse
NU_22 Fri Day Caretaker
NU_22 Sun Late Nurse
NU_23 Mon Late Nurse
NU_23 Tue Late Caretaker
NU_23 Wed Night Caretaker
NU_23 Thu Night Nurse
NU_23 Sat Late Caretaker
NU_23 Sun Late Caretaker
NU_24 Mon Late Nurse
NU_24 Wed Day Caretaker
NU_24 Sat Early Caretaker
NU_24 Sun Early Nurse
NU_25 Mon Day Caretaker
NU_25 Thu Late Nurse
NU_25 Sat Early Caretaker
NU_25 Sun Early Nurse
NU_26 Tue Early Nurse
NU_26 Wed Early Caretaker
NU_26 Thu Late Caretaker
NU_26 Fri Late Caretaker
NU_26 Sat Night Caretaker
NU_26 Sun Night Nurse
NU_27 Tue Night Caretaker
NU_27 Wed Night Caretaker
NU_27 Thu Night Caretaker
NU_27 Sun Day Nurse
NU_28 Mon Late Caretaker
NU_28 Wed Day Nurse
NU_28 Sat Late Nurse
NU_28 Sun Late Caretaker
NU_29 Mon Day Nurse
NU_29 Tue Day Caretaker
NU_29 Wed Day Nurse
NU_29 Thu Early Nurse
NU_29 Sat Day Nurse
NU_29 Sun Day Caretaker
NU_30 Tue Early Caretaker
NU_30 Thu Early Nurse
NU_30 Fri Early Caretaker
NU_30 Sat Day Caretaker
NU_30 Sun Day Nurse
NU_31 Mon Night Nurse
NU_31 Tue Night Caretaker
NU_31 Wed Night Caretaker
NU_31 Fri Day Caretaker
NU_31 Sat Early Caretaker
NU_31 Sun Day Nurse
NU_32 Mon Late Caretaker
NU_32 Tue Night Nurse
NU_32 Wed Night Nurse
NU_32 Fri Day Nurse
NU_32 Sat Day Caretaker
NU_32 Sun Late Nurse
NU_33 Mon Late Nurse
NU_33 Wed Early Nurse
NU_33 Thu Late Caretaker
NU_33 Fri Late Nurse
NU_33 Sat Late Nurse
NU_33 Sun Night Caretaker
NU_34 Mon Early Caretaker
NU_34 Tue Early Caretaker
NU_34 Wed Early Nurse
NU_34 Thu Day Nurse
NU_35 Mon Late Caretaker
NU_35 Wed Late Nurse
NU_35 Sat Late Nurse
NU_36 Mon Night Caretaker
NU_36 Tue Night Caretaker
NU_36 Thu Early Nurse
NU_36 Fri Early Nurse
NU_36 Sat Early Nurse
NU_36 Sun Early Caretaker
NU_37 Mon Day Caretaker
NU_37 Tue Day Caretaker
NU_37 Wed Early Caretaker
NU_37 Fri Early Nurse
NU_37 Sat Early Caretaker
NU_37 Sun Early Caretaker
NU_38 Mon Day Caretaker
NU_38 Tue Day Caretaker
NU_38 Wed Day Caretaker
NU_38 Thu Late Nurse
