SOLUTION
1 n070w8

ASSIGNMENTS = 260
HN_0 Mon Night Nurse
HN_0 Thu Early HeadNurse
HN_0 Fri Early HeadNurse
HN_0 Sat Early HeadNurse
HN_0 Sun Early HeadNurse
HN_1 Mon Late HeadNurse
HN_1 Thu Day HeadNurse
HN_1 Fri Day HeadNurse
HN_1 Sat Night HeadNurse
HN_1 Sun Night Nurse
HN_2 Mon Day HeadNurse
HN_2 Tue Late HeadNurse
HN_3 Mon Late Nurse
HN_3 Tue Late Nurse
HN_3 Wed Late HeadNurse
HN_3 Thu Night HeadNurse
HN_3 Fri Night Nurse
HN_4 Sat Day HeadNurse
HN_4 Sun Day HeadNurse
HN_5 Mon Late Nurse
HN_5 Tue Late Nurse
HN_6 Mon Day Nurse
HN_6 Tue Day Nurse
HN_7 Fri Late HeadNurse
HN_7 Sat Late HeadNurse
HN_7 Sun Late HeadNurse
NU_8 Mon Night Nurse
NU_8 Tue Night Nurse
NU_8 Wed Night Caretaker
NU_8 Thu Night Nurse
NU_8 Fri Night Caretaker
NU_9 Mon Late Caretaker
NU_9 Tue Late Caretaker
NU_9 Wed Late Caretaker
NU_10 Thu Early Caretaker
NU_10 Fri Early Nurse
NU_10 Sat Day Caretaker
NU_10 Sun Day Nurse
NU_11 Tue Night Caretaker
NU_11 Wed Night Nurse
NU_11 Thu Night Caretaker
NU_11 Fri Night Nurse
NU_12 Thu Day Caretaker
NU_12 Fri Day Nurse
NU_12 Sat Early Caretaker
NU_12 Sun Early Caretaker
NU_13 Tue Early Caretaker
NU_13 Wed Early Nurse
NU_13 Thu Day Nurse
NU_13 Fri Day Nurse
NU_14 Mon Late Caretaker
NU_14 Fri Late Nurse
NU_14 Sat Late Nurse
NU_14 Sun Late Caretaker
NU_15 Mon Early Caretaker
NU_15 Tue Early Caretaker
NU_15 Wed Early Caretaker
NU_16 Tue Early Nurse
NU_16 Wed Early Nurse
NU_16 Thu Early Nurse
NU_17 Thu Early Nurse
NU_17 Fri Early Caretaker
NU_17 Sat Early Caretaker
