SOLUTION
3 n035w4

ASSIGNMENTS = 163
HN_0 Mon Early HeadNurse
HN_0 Tue Early Nurse
HN_0 Wed Day HeadNurse
HN_0 Thu Late Nurse
HN_0 Sun Night HeadNurse
HN_1 Mon Night Nurse
HN_1 Tue Night HeadNurse
HN_1 Fri Late HeadNurse
HN_1 Sat Late Nurse
HN_1 Sun Late Nurse
HN_2 Mon Late Caretaker
HN_2 Tue Late HeadNurse
HN_3 Wed Day Nurse
HN_3 Thu Day Nurse
HN_3 Fri Late Nurse
HN_3 Sat Late HeadNurse
HN_3 Sun Night Caretaker
HN_4 Wed Day Caretaker
HN_4 Thu Day HeadNurse
HN_4 Sat Late Caretaker
HN_4 Sun Late HeadNurse
HN_5 Mon Early Caretaker
HN_5 Tue Early HeadNurse
HN_5 Wed Early HeadNurse
NU_6 Mon Late Caretaker
NU_6 Tue Late Nurse
NU_6 Wed Late Caretaker
NU_6 Thu Night Caretaker
NU_6 Fri Night Nurse
NU_6 Sun Night Nurse
NU_7 Mon Early Caretaker
NU_7 Tue Early Nurse
NU_7 Wed Early Nurse
NU_7 Sat Early Nurse
NU_7 Sun Early Caretaker
NU_8 Wed Day Caretaker
NU_8 Thu Day Nurse
NU_8 Fri Day Nurse
NU_8 Sat Early Caretaker
NU_8 Sun Late Nurse
NU_9 Mon Late Nurse
NU_9 Tue Late Nurse
NU_9 Wed Late Nurse
NU_9 Fri Day Nurse
NU_9 Sat Day Nurse
NU_9 Sun Day Nurse
NU_10 Fri Early Nurse
NU_10 Sat Early Caretaker
NU_10 Sun Late Caretaker
NU_11 Mon Late Caretaker
NU_11 Tue Night Nurse
NU_11 Wed Night Nurse
NU_11 Thu Night Nurse
NU_11 Sat Early Caretaker
NU_11 Sun Early Caretaker
NU_12 Wed Day Nurse
NU_12 Thu Day Nurse
NU_12 Sat Day Nurse
NU_12 Sun Early Nurse
NU_13 Mon Early Nurse
NU_13 Tue Early Caretaker
NU_13 Thu Day Caretaker
NU_13 Fri Late Nurse
NU_13 Sat Night Nurse
NU_13 Sun Night Caretaker
NU_14 Mon Day Nurse
NU_14 Tue Day Nurse
NU_14 Wed Early Caretaker
NU_14 Thu Early Nurse
NU_14 Fri Day Nurse
NU_14 Sat Day Caretaker
NU_14 Sun Early Nurse
NU_15 Mon Night Nurse
NU_15 Tue Night Caretaker
NU_15 Wed Night Caretaker
NU_16 Mon Day Caretaker
NU_16 Tue Late Caretaker
NU_16 Wed Late Caretaker
NU_16 Thu Night Caretaker
NU_16 Fri Night Caretaker
CT_17 Mon Day Caretaker
CT_17 Tue Day Caretaker
CT_17 Wed Day Caretaker
CT_17 Thu Day Caretaker
CT_17 Fri Late Caretaker
CT_17 Sat Late Caretaker
CT_17 Sun Late Caretaker
CT_18 Tue Day Caretaker
CT_18 Wed Early Caretaker
CT_18 Thu Early Caretaker
CT_18 Fri Night Caretaker
CT_18 Sat Night Caretaker
CT_19 Tue Night Caretaker
CT_19 Wed Night Caretaker
CT_19 Thu Night Caretaker
CT_19 Sat Day Caretaker
CT_19 Sun Day Caretaker
CT_20 Mon Day Caretaker
CT_20 Tue Early Caretaker
CT_20 Thu Early Caretaker
CT_20 Fri Day Caretaker
CT_20 Sat Late Caretaker
CT_21 Mon Early Caretaker
CT_21 Tue Night Caretaker
CT_21 Wed Night Caretaker
CT_21 Fri Early Caretaker
CT_21 Sat Late Caretaker
CT_21 Sun Night Caretaker
CT_22 Mon Early Caretaker
CT_22 Tue Late Caretaker
CT_22 Wed Late Caretaker
CT_23 Mon Night Caretaker
CT_23 Fri Early Caretaker
CT_23 Sat Late Caretaker
CT_24 Mon Late Caretaker
CT_24 Tue Night Caretaker
CT_24 Wed Night Caretaker
CT_24 Thu Night Caretaker
CT_24 Fri Night Caretaker
CT_25 Mon Night Caretaker
CT_25 Wed Day Caretaker
CT_25 Thu Late Caretaker
CT_25 Fri Late Caretaker
CT_26 Tue Day Caretaker
CT_26 Wed Day Caretaker
CT_26 Thu Late Caretaker
CT_26 Fri Late Caretaker
CT_27 Mon Early Caretaker
CT_27 Tue Early Caretaker
CT_27 Wed Day Caretaker
CT_27 Thu Day Caretaker
CT_27 Fri Early Caretaker
CT_27 Sun Late Caretaker
CT_28 Tue Day Caretaker
CT_28 Wed Early Caretaker
CT_28 Thu Night Caretaker
CT_28 Fri Night Caretaker
CT_28 Sun Day Caretaker
TR_29 Tue Day Trainee
TR_29 Wed Day Trainee
TR_29 Thu Early Trainee
TR_29 Fri Early Trainee
TR_29 Sat Day Trainee
TR_29 Sun Early Trainee
TR_30 Mon Late Trainee
TR_30 Tue Night Trainee
TR_30 Thu Day Trainee
TR_30 Fri Day Trainee
TR_31 Mon Early Trainee
TR_31 Fri Early Trainee
TR_31 Sat Early Trainee
TR_31 Sun Day Trainee
TR_32 Mon Night Trainee
TR_32 Fri Late Trainee
TR_32 Sat Late Trainee
TR_32 Sun Late Trainee
TR_33 Wed Late Trainee
TR_33 Thu Night Trainee
TR_33 Fri Night Trainee
TR_34 Mon Day Trainee
TR_34 Fri Day Trainee
TR_34 Sat Day Trainee
TR_34 Sun Night Trainee

