SOLUTION
3 n070w4

ASSIGNMENTS = 315
HN_0 Sat Late HeadNurse
HN_0 Sun Late HeadNurse
HN_1 Mon Early Nurse
HN_1 Wed Late HeadNurse
HN_1 Thu Late HeadNurse
HN_1 Fri Night Nurse
HN_2 Tue Day Nurse
HN_2 Wed Day Nurse
HN_2 Thu Early Nurse
HN_2 Fri Early Nurse
HN_3 Mon Late HeadNurse
HN_3 Thu Night HeadNurse
HN_3 Fri Night HeadNurse
HN_3 Sat Night HeadNurse
HN_3 Sun Night HeadNurse
HN_4 Tue Day Nurse
HN_4 Wed Day HeadNurse
HN_4 Thu Day Nurse
HN_5 Thu Late HeadNurse
HN_5 Fri Late HeadNurse
HN_6 Mon Early Nurse
HN_6 Tue Day HeadNurse
HN_6 Wed Day HeadNurse
HN_6 Sat Early Nurse
HN_6 Sun Early HeadNurse
HN_7 Mon Night Nurse
HN_7 Tue Night Nurse
HN_7 Wed Night Nurse
HN_7 Sat Early HeadNurse
HN_7 Sun Early HeadNurse
NU_8 Mon Late Nurse
NU_8 Tue Late Nurse
NU_8 Wed Late Caretaker
NU_8 Thu Late Nurse
NU_8 Fri Late Caretaker
NU_9 Tue Early Nurse
NU_9 Wed Day Caretaker
NU_9 Thu Day Nurse
NU_9 Fri Day Caretaker
NU_10 Mon Night Nurse
NU_10 Tue Night Nurse
NU_10 Wed Night Nurse
NU_10 Thu Night Nurse
NU_10 Fri Night Nurse
NU_11 Mon Early Nurse
NU_11 Tue Early Caretaker
NU_11 Wed Day Nurse
NU_11 Thu Early Caretaker
NU_11 Fri Early Caretaker
NU_12 Mon Night Caretaker
NU_12 Tue Night Caretaker
NU_12 Wed Night Nurse
NU_13 Wed Late Caretaker
NU_13 Thu Late Caretaker
NU_13 Fri Late Nurse
NU_14 Mon Night Caretaker
NU_14 Thu Early Caretaker
NU_14 Fri Early Caretaker
NU_14 Sat Early Caretaker
NU_14 Sun Early Caretaker
NU_15 Mon Day Caretaker
NU_15 Tue Day Caretaker
NU_15 Wed Early Nurse
NU_15 Thu Day Caretaker
NU_15 Fri Day Nurse
NU_15 Sun Day Caretaker
NU_16 Tue Early Caretaker
NU_16 Wed Early Nurse
NU_16 Thu Night Nurse
NU_16 Sat Day Caretaker
NU_16 Sun Late Nurse
NU_17 Tue Early Nurse
NU_17 Wed Early Caretaker
NU_17 Thu Day Caretaker
NU_17 Fri Day Nurse
NU_17 Sat Early Nurse
NU_18 Wed Day Caretaker
NU_18 Thu Day Nurse
NU_18 Sat Day Nurse
NU_18 Sun Night Caretaker
NU_19 Mon Late Nurse
NU_19 Wed Day Caretaker
NU_19 Thu Day Caretaker
NU_19 Fri Day Caretaker
NU_20 Mon Day Caretaker
NU_20 Tue Day Nurse
NU_20 Wed Day Nurse
NU_20 Fri Day Nurse
NU_20 Sat Day Caretaker
NU_20 Sun Day Nurse
NU_21 Mon Day Nurse
NU_21 Tue Day Caretaker
NU_21 Wed Early Nurse
NU_21 Thu Day Caretaker
NU_21 Fri Early Nurse
NU_22 Thu Early Caretaker
NU_22 Fri Night Caretaker
NU_23 Tue Late Caretaker
NU_23 Wed Late Nurse
NU_23 Thu Night Caretaker
NU_23 Sat Day Caretaker
NU_23 Sun Night Nurse
NU_24 Mon Late Nurse
NU_24 Tue Late Nurse
NU_24 Wed Night Caretaker
NU_25 Tue Day Caretaker
NU_25 Wed Day Caretaker
NU_25 Thu Night Caretaker
NU_25 Fri Night Caretaker
NU_25 Sun Night Nurse
NU_26 Mon Night Caretaker
NU_26 Tue Night Nurse
NU_26 Wed Night Caretaker
NU_26 Fri Early Caretaker
NU_26 Sat Late Nurse
NU_26 Sun Late Nurse
NU_27 Tue Early Caretaker
NU_27 Wed Early Nurse
NU_27 Thu Day Caretaker
NU_27 Sat Early Nurse
NU_27 Sun Late Caretaker
NU_28 Mon Night Nurse
NU_28 Thu Late Caretaker
NU_28 Sat Night Nurse
NU_29 Tue Early Nurse
NU_29 Wed Early Caretaker
NU_29 Thu Early Nurse
NU_29 Fri Early Nurse
NU_29 Sun Night Nurse
NU_30 Mon Night Caretaker
NU_30 Tue Night Caretaker
NU_30 Thu Day Nurse
NU_30 Fri Day Nurse
NU_30 Sat Late Nurse
NU_31 Mon Day Nurse
NU_31 Tue Day Caretaker
NU_31 Wed Late Caretaker
NU_31 Thu Night Caretaker
NU_32 Sun Early Nurse
NU_33 Mon Night Caretaker
NU_33 Thu Day Nurse
NU_33 Fri Late Nurse
NU_33 Sat Late Nurse
NU_33 Sun Night Nurse
NU_34 Fri Late Nurse
NU_34 Sat Late Nurse
NU_35 Mon Day Caretaker
NU_35 Fri Early Nurse
NU_35 Sat Early Caretaker
NU_35 Sun Night Nurse
NU_36 Mon Late Caretaker
NU_36 Fri Early Caretaker
NU_36 Sat Day Nurse
NU_36 Sun Day Nurse
NU_37 Wed Late Nurse
NU_37 Thu Late Nurse
NU_37 Fri Late Nurse
NU_37 Sat Night Nurse
NU_37 Sun Night Nurse
NU_38 Mon Day Nurse
NU_38 Tue Late Nurse
NU_38 Wed Late Nurse
NU_38 Thu Night Caretaker
NU_38 Sun Late Nurse
NU_39 Mon Early Nurse
NU_39 Tue Day Nurse
NU_39 Fri Day Nurse
NU_39 Sat Day Caretaker
NU_39 Sun Day Caretaker
CT_40 Tue Night Caretaker
CT_40 Wed Night Caretaker
CT_40 Thu Night Caretaker
CT_40 Sun Day Caretaker
CT_41 Tue Day Caretaker
CT_41 Wed Day Caretaker
CT_41 Thu Early Caretaker
CT_41 Fri Early Caretaker
CT_41 Sat Day Caretaker
CT_42 Mon Late Caretaker
CT_42 Tue Late Caretaker
CT_42 Thu Day Caretaker
CT_42 Fri Early Caretaker
CT_42 Sat Early Caretaker
CT_42 Sun Late Caretaker
CT_43 Mon Day Caretaker
CT_43 Sun Early Caretaker
CT_44 Mon Early Caretaker
CT_44 Tue Early Caretaker
CT_44 Wed Early Caretaker
CT_44 Fri Late Caretaker
CT_44 Sat Night Caretaker
CT_45 Mon Late Caretaker
CT_45 Tue Late Caretaker
CT_45 Thu Night Caretaker
CT_45 Fri Night Caretaker
CT_46 Tue Early Caretaker
CT_46 Wed Day Caretaker
CT_46 Thu Day Caretaker
CT_46 Fri Early Caretaker
CT_46 Sat Day Caretaker
CT_46 Sun Day Caretaker
CT_47 Mon Early Caretaker
CT_47 Tue Day Caretaker
CT_47 Wed Early Caretaker
CT_47 Thu Early Caretaker
CT_47 Fri Day Caretaker
CT_48 Fri Day Caretaker
CT_48 Sat Day Caretaker
CT_48 Sun Early Caretaker
CT_49 Tue Late Caretaker
CT_49 Wed Late Caretaker
CT_49 Thu Late Caretaker
CT_49 Fri Late Caretaker
CT_49 Sat Late Caretaker
CT_49 Sun Night Caretaker
CT_50 Thu Night Caretaker
CT_50 Fri Night Caretaker
CT_50 Sat Night Caretaker
CT_51 Wed Early Caretaker
CT_51 Thu Late Caretaker
CT_51 Fri Late Caretaker
CT_51 Sat Late Caretaker
CT_51 Sun Night Caretaker
CT_52 Mon Early Caretaker
CT_52 Tue Late Caretaker
CT_52 Wed Late Caretaker
CT_52 Fri Day Caretaker
CT_52 Sat Day Caretaker
CT_52 Sun Night Caretaker
CT_53 Mon Early Caretaker
CT_53 Tue Late Caretaker
CT_53 Wed Late Caretaker
CT_53 Sat Early Caretaker
CT_53 Sun Day Caretaker
CT_54 Mon Night Caretaker
CT_54 Tue Night Caretaker
CT_54 Wed Night Caretaker
CT_54 Sun Late Caretaker
CT_55 Tue Day Caretaker
CT_55 Wed Day Caretaker
CT_55 Thu Late Caretaker
CT_55 Fri Late Caretaker
CT_55 Sat Night Caretaker
CT_55 Sun Night Caretaker
CT_56 Mon Day Caretaker
CT_56 Tue Early Caretaker
CT_56 Wed Late Caretaker
CT_56 Thu Late Caretaker
CT_56 Sat Late Caretaker
CT_56 Sun Late Caretaker
CT_57 Mon Early Caretaker
CT_57 Tue Early Caretaker
CT_57 Wed Day Caretaker
CT_57 Fri Night Caretaker
CT_58 Mon Early Caretaker
CT_58 Tue Night Caretaker
CT_58 Sat Early Caretaker
CT_58 Sun Early Caretaker
CT_59 Mon Early Caretaker
CT_59 Wed Night Caretaker
CT_59 Thu Night Caretaker
CT_59 Fri Night Caretaker
TR_60 Mon Day Trainee
TR_60 Wed Day Trainee
TR_60 Thu Day Trainee
TR_60 Fri Early Trainee
TR_60 Sat Day Trainee
TR_60 Sun Night Trainee
TR_61 Tue Day Trainee
TR_61 Wed Early Trainee
TR_61 Thu Early Trainee
TR_61 Fri Day Trainee
TR_61 Sat Day Trainee
TR_61 Sun Night Trainee
TR_62 Mon Early Trainee
TR_62 Tue Night Trainee
TR_62 Fri Night Trainee
TR_62 Sat Night Trainee
TR_63 Mon Night Trainee
TR_63 Tue Night Trainee
TR_63 Wed Night Trainee
TR_63 Thu Night Trainee
TR_63 Fri Night Trainee
TR_63 Sun Early Trainee
TR_64 Tue Early Trainee
TR_64 Wed Early Trainee
TR_64 Thu Day Trainee
TR_64 Fri Late Trainee
TR_64 Sat Late Trainee
TR_65 Mon Early Trainee
TR_65 Tue Late Trainee
TR_65 Wed Late Trainee
TR_65 Thu Late Trainee
TR_65 Fri Late Trainee
TR_65 Sun Late Trainee
TR_66 Wed Day Trainee
TR_66 Thu Night Trainee
TR_66 Fri Night Trainee
TR_67 Tue Day Trainee
TR_67 Wed Early Trainee
TR_67 Thu Early Trainee
TR_67 Fri Early Trainee
TR_67 Sat Night Trainee
TR_67 Sun Night Trainee
TR_68 Mon Day Trainee
TR_68 Tue Late Trainee
TR_68 Thu Early Trainee
TR_68 Fri Early Trainee
TR_68 Sat Late Trainee
TR_68 Sun Late Trainee
TR_69 Wed Early Trainee
TR_69 Thu Day Trainee
TR_69 Fri Day Trainee
TR_69 Sat Day Trainee
TR_69 Sun Day Trainee

