SOLUTION
1 n110w4

ASSIGNMENTS = 373
HN_0 Mon Day HeadNurse
HN_0 Tue Day HeadNurse
HN_0 Wed Late Nurse
HN_0 Thu Late Nurse
HN_1 Mon Early HeadNurse
HN_1 Tue Early HeadNurse
HN_1 Wed Early Nurse
HN_2 Thu Early Nurse
HN_2 Fri Early Nurse
HN_3 Mon Night Nurse
HN_3 Thu Early Nurse
HN_3 Fri Early Nurse
HN_3 Sat Early HeadNurse
HN_3 Sun Early HeadNurse
HN_4 Mon Late Nurse
HN_4 Tue Late HeadNurse
HN_5 Mon Early Nurse
HN_6 Mon Night Nurse
HN_6 Sat Late Nurse
HN_6 Sun Late Nurse
HN_7 Tue Early Nurse
HN_7 Wed Early HeadNurse
HN_7 Thu Day HeadNurse
HN_7 Fri Day Nurse
HN_8 Tue Night Nurse
HN_8 Wed Night Nurse
HN_8 Thu Night Nurse
HN_8 Fri Night Nurse
HN_9 Wed Early Nurse
HN_9 Thu Early HeadNurse
HN_9 Fri Early Nurse
HN_10 Tue Day HeadNurse
HN_10 Wed Day HeadNurse
HN_10 Thu Day Nurse
HN_10 Fri Day HeadNurse
HN_11 Thu Day HeadNurse
HN_11 Fri Day Nurse
HN_12 Fri Day HeadNurse
HN_12 Sat Day Nurse
HN_12 Sun Day HeadNurse
HN_13 Mon Late HeadNurse
HN_13 Tue Late Nurse
HN_13 Wed Late HeadNurse
HN_13 Thu Late Nurse
HN_14 Mon Late HeadNurse
HN_14 Tue Late Nurse
HN_14 Wed Late Nurse
HN_15 Mon Day Nurse
HN_15 Fri Late HeadNurse
HN_15 Sat Late HeadNurse
HN_15 Sun Late HeadNurse
HN_16 Mon Night HeadNurse
HN_16 Tue Night Nurse
HN_16 Wed Night HeadNurse
HN_16 Sat Night HeadNurse
HN_16 Sun Night HeadNurse
HN_17 Mon Early Nurse
HN_17 Tue Early HeadNurse
HN_17 Wed Early HeadNurse
HN_17 Thu Late HeadNurse
HN_17 Fri Late Nurse
HN_18 Wed Day HeadNurse
HN_18 Thu Day Nurse
HN_18 Fri Night HeadNurse
HN_18 Sat Night Nurse
HN_18 Sun Night Nurse
HN_19 Tue Night HeadNurse
HN_19 Wed Night HeadNurse
HN_19 Thu Night HeadNurse
HN_19 Fri Night HeadNurse
NU_20 Fri Late Caretaker
NU_20 Sat Late Caretaker
NU_20 Sun Late Caretaker
NU_21 Mon Late Nurse
NU_21 Tue Late Nurse
NU_21 Wed Late Caretaker
NU_21 Sat Early Caretaker
NU_21 Sun Early Caretaker
NU_22 Mon Early Nurse
NU_22 Thu Day Caretaker
NU_22 Fri Day Nurse
NU_22 Sat Day Caretaker
NU_22 Sun Day Nurse
NU_23 Mon Early Nurse
