SOLUTION
1 n110w8

ASSIGNMENTS = 384
HN_0 Mon Day Nurse
HN_0 Tue Day HeadNurse
HN_0 Wed Day Nurse
HN_0 Thu Day Nurse
HN_0 Fri Day HeadNurse
HN_1 Mon Day HeadNurse
HN_1 Tue Day Nurse
HN_1 Wed Early HeadNurse
HN_1 Thu Early HeadNurse
HN_1 Fri Early HeadNurse
HN_2 Wed Early Nurse
HN_2 Thu Early Nurse
HN_2 Fri Early HeadNurse
HN_3 Mon Late Nurse
HN_3 Tue Late Nurse
HN_3 Wed Late Nurse
HN_3 Fri Day Nurse
HN_3 Sat Day HeadNurse
HN_3 Sun Day HeadNurse
HN_4 Mon Day Nurse
HN_4 Tue Day Nurse
HN_4 Wed Early Nurse
HN_4 Thu Early Nurse
HN_4 Fri Early Nurse
HN_5 Thu Day HeadNurse
HN_5 Fri Day HeadNurse
HN_5 Sat Early HeadNurse
HN_5 Sun Early HeadNurse
HN_6 Mon Day HeadNurse
HN_6 Tue Early Nurse
HN_6 Wed Early HeadNurse
HN_7 Mon Night HeadNurse
HN_7 Tue Night HeadNurse
HN_7 Wed Night HeadNurse
HN_7 Thu Night HeadNurse
HN_8 Thu Late Nurse
HN_8 Fri Late HeadNurse
HN_9 Mon Day Nurse
HN_9 Tue Day Nurse
HN_10 Mon Late HeadNurse
HN_10 Tue Late HeadNurse
HN_10 Fri Night HeadNurse
HN_10 Sat Night Nurse
HN_10 Sun Night HeadNurse
HN_11 Mon Early HeadNurse
HN_11 Tue Early Nurse
HN_11 Wed Late Nurse
HN_11 Thu Late Nurse
HN_11 Fri Late Nurse
HN_12 Thu Night HeadNurse
HN_12 Fri Night HeadNurse
HN_12 Sat Night Nurse
HN_12 Sun Night Nurse
HN_13 Wed Late HeadNurse
HN_13 Thu Late HeadNurse
HN_13 Fri Late HeadNurse
HN_14 Mon Night HeadNurse
HN_15 Mon Early HeadNurse
HN_16 Wed Late HeadNurse
HN_16 Thu Late HeadNurse
HN_16 Fri Late Nurse
HN_17 Fri Late Nurse
HN_17 Sat Late HeadNurse
HN_17 Sun Late HeadNurse
HN_18 Thu Day HeadNurse
HN_18 Fri Day Nurse
HN_19 Mon Night Nurse
HN_19 Tue Night Nurse
HN_19 Wed Night Nurse
HN_19 Thu Night Nurse
NU_20 Mon Early Caretaker
NU_20 Tue Early Nurse
NU_20 Wed Early Caretaker
NU_20 Thu Early Caretaker
NU_21 Mon Day Caretaker
NU_21 Tue Day Caretaker
NU_21 Wed Night Nurse
NU_21 Thu Night Caretaker
NU_21 Fri Night Nurse
NU_22 Mon Day Nurse
NU_22 Tue Day Nurse
NU_22 Wed Early Caretaker
NU_22 Sat Late Nurse
NU_22 Sun Late Nurse
NU_23 Mon Night Caretaker
NU_24 Mon Day Caretaker
NU_24 Tue Day Caretaker
NU_24 Wed Early Caretaker
NU_24 Thu Early Nurse
NU_25 Mon Night Nurse
NU_25 Tue Night Caretaker
NU_25 Wed Night Caretaker
NU_25 Sat Night Caretaker
NU_25 Sun Night Caretaker
NU_26 Fri Day Caretaker
NU_26 Sat Day Nurse
NU_26 Sun Day Nurse
NU_27 Mon Early Nurse
NU_27 Thu Day Nurse
NU_27 Fri Day Nurse
NU_27 Sat Late Caretaker
NU_27 Sun Late Caretaker
NU_28 Mon Day Caretaker
NU_28 Tue Day Caretaker
NU_28 Wed Day Nurse
NU_29 Mon Day Caretaker
NU_29 Tue Night Caretaker
NU_29 Wed Night Nurse
NU_29 Thu Night Caretaker
NU_29 Fri Night Caretaker
NU_30 Mon Late Nurse
NU_30 Fri Early Nurse
NU_30 Sat Early Nurse
NU_30 Sun Early Caretaker
NU_31 Wed Early Caretaker
NU_31 Thu Early Caretaker
NU_32 Wed Day Caretaker
NU_32 Thu Day Nurse
NU_33 Mon Night Caretaker
NU_33 Thu Early Caretaker
NU_33 Fri Early Caretaker
NU_33 Sat Early Caretaker
NU_33 Sun Early Nurse
NU_34 Tue Night Caretaker
NU_34 Wed Night Nurse
NU_34 Thu Night Nurse
NU_36 Wed Early Nurse
NU_36 Thu Early Nurse
NU_37 Mon Night Nurse
NU_37 Tue Night Nurse
NU_37 Fri Night Nurse
NU_37 Sat Night Caretaker
NU_37 Sun Night Nurse
NU_38 Tue Late Caretaker
NU_38 Wed Late Nurse
NU_38 Thu Late Caretaker
NU_38 Fri Late Nurse
NU_39 Mon Late Nurse
NU_39 Thu Day Nurse
NU_39 Fri Day Nurse
NU_39 Sat Early Nurse
NU_39 Sun Early Nurse
CT_40 Tue Early Caretaker
CT_40 Wed Early Caretaker
CT_40 Thu Early Caretaker
CT_40 Fri Early Caretaker
CT_41 Tue Day Caretaker
CT_41 Wed Day Caretaker
CT_41 Thu Day Caretaker
CT_41 Fri Day Caretaker
CT_42 Wed Late Caretaker
CT_42 Thu Late Caretaker
CT_42 Fri Late Caretaker
CT_43 Mon Night Caretaker
CT_44 Tue Night Caretaker
CT_44 Wed Night Caretaker
CT_44 Thu Night Caretaker
CT_44 Fri Night Caretaker
CT_45 Mon Early Caretaker
CT_45 Tue Early Caretaker
CT_45 Fri Late Caretaker
CT_45 Sat Late Caretaker
CT_45 Sun Late Caretaker
CT_46 Mon Night Caretaker
CT_47 Wed Late Caretaker
CT_47 Thu Late Caretaker
CT_47 Fri Late Caretaker
CT_48 Fri Night Caretaker
CT_48 Sat Night Caretaker
CT_48 Sun Night Caretaker
CT_49 Wed Late Caretaker
CT_49 Thu Late Caretaker
CT_49 Fri Late Caretaker
CT_50 Mon Night Caretaker
CT_50 Tue Night Caretaker
CT_50 Fri Night Caretaker
CT_50 Sat Night Caretaker
CT_50 Sun Night Caretaker
CT_51 Mon Night Caretaker
CT_51 Tue Night Caretaker
CT_51 Wed Night Caretaker
CT_51 Thu Night Caretaker
CT_51 Fri Night Caretaker
CT_52 Mon Early Caretaker
CT_52 Thu Day Caretaker
CT_52 Fri Day Caretaker
CT_52 Sat Day Caretaker
CT_52 Sun Day Caretaker
CT_53 Fri Night Caretaker
CT_53 Sat Night Caretaker
CT_53 Sun Night Caretaker
CT_54 Mon Early Caretaker
CT_54 Tue Early Caretaker
CT_54 Wed Early Caretaker
CT_54 Sat Early Caretaker
CT_54 Sun Early Caretaker
CT_55 Mon Early Caretaker
CT_55 Tue Early Caretaker
CT_55 Wed Early Caretaker
CT_55 Thu Early Caretaker
CT_55 Fri Early Caretaker
CT_56 Mon Day Caretaker
CT_56 Tue Day Caretaker
CT_56 Wed Day Caretaker
CT_56 Thu Early Caretaker
CT_56 Fri Early Caretaker
CT_57 Mon Late Caretaker
CT_57 Tue Late Caretaker
CT_57 Wed Late Caretaker
CT_57 Thu Late Caretaker
CT_58 Mon Late Caretaker
CT_58 Tue Late Caretaker
CT_58 Sat Early Caretaker
CT_58 Sun Early Caretaker
CT_59 Mon Day Caretaker
CT_59 Fri Late Caretaker
CT_59 Sat Late Caretaker
CT_59 Sun Late Caretaker
CT_60 Mon Early Caretaker
CT_60 Tue Early Caretaker
CT_60 Wed Night Caretaker
CT_60 Thu Night Caretaker
CT_60 Fri Night Caretaker
CT_61 Wed Late Caretaker
CT_61 Thu Late Caretaker
CT_61 Fri Late Caretaker
CT_61 Sat Late Caretaker
CT_61 Sun Late Caretaker
CT_62 Mon Late Caretaker
CT_63 Thu Early Caretaker
CT_63 Fri Early Caretaker
CT_63 Sat Late Caretaker
CT_63 Sun Late Caretaker
CT_64 Mon Early Caretaker
CT_64 Tue Early Caretaker
CT_64 Wed Late Caretaker
CT_64 Thu Late Caretaker
CT_65 Thu Day Caretaker
CT_65 Fri Day Caretaker
CT_66 Mon Day Caretaker
CT_66 Tue Day Caretaker
CT_66 Wed Day Caretaker
CT_66 Thu Day Caretaker
CT_66 Fri Day Caretaker
CT_67 Fri Early Caretaker
CT_67 Sat Early Caretaker
CT_67 Sun Late Caretaker
CT_68 Mon Late Caretaker
CT_68 Tue Late Caretaker
CT_68 Wed Late Caretaker
CT_68 Thu Late Caretaker
CT_68 Fri Late Caretaker
CT_69 Mon Day Caretaker
CT_70 Mon Night Caretaker
CT_70 Tue Night Caretaker
CT_70 Wed Night Caretaker
CT_70 Thu Night Caretaker
CT_70 Fri Night Caretaker
CT_71 Tue Day Caretaker
CT_71 Wed Day Caretaker
CT_72 Mon Early Caretaker
CT_72 Tue Early Caretaker
CT_72 Wed Day Caretaker
CT_72 Thu Day Caretaker
CT_73 Fri Day Caretaker
CT_73 Sat Day Caretaker
CT_73 Sun Day Caretaker
CT_74 Mon Late Caretaker
CT_74 Tue Late Caretaker
CT_74 Wed Night Caretaker
CT_74 Thu Night Caretaker
CT_74 Fri Night Caretaker
CT_75 Mon Early Caretaker
CT_75 Thu Day Caretaker
CT_75 Fri Day Caretaker
CT_75 Sat Early Caretaker
CT_75 Sun Early Caretaker
CT_76 Wed Day Caretaker
CT_76 Thu Day Caretaker
CT_77 Mon Late Caretaker
CT_77 Tue Late Caretaker
CT_77 Wed Late Caretaker
CT_78 Mon Night Caretaker
CT_78 Thu Early Caretaker
CT_78 Fri Early Caretaker
CT_78 Sat Early Caretaker
CT_78 Sun Day Caretaker
CT_79 Mon Day Caretaker
CT_79 Sat Day Caretaker
CT_79 Sun Day Caretaker
TR_80 Mon Night Trainee
TR_80 Tue Night Trainee
TR_81 Mon Late Trainee
TR_81 Tue Late Trainee
TR_82 Mon Late Trainee
TR_82 Tue Late Trainee
TR_83 Fri Late Trainee
TR_83 Sat Late Trainee
TR_83 Sun Late Trainee
TR_84 Mon Night Trainee
TR_84 Tue Night Trainee
TR_84 Wed Night Trainee
TR_84 Thu Night Trainee
TR_84 Fri Night Trainee
TR_85 Thu Early Trainee
TR_85 Fri Early Trainee
TR_86 Tue Day Trainee
TR_86 Wed Day Trainee
TR_86 Thu Day Trainee
TR_87 Mon Early Trainee
TR_87 Tue Early Trainee
TR_87 Wed Day Trainee
TR_87 Thu Day Trainee
TR_87 Fri Day Trainee
TR_88 Thu Late Trainee
TR_88 Fri Late Trainee
TR_90 Mon Late Trainee
TR_90 Tue Late Trainee
TR_90 Wed Late Trainee
TR_90 Sat Day Trainee
TR_90 Sun Day Trainee
TR_91 Tue Early Trainee
TR_91 Wed Early Trainee
TR_91 Thu Early Trainee
TR_91 Fri Day Trainee
TR_91 Sat Day Trainee
TR_91 Sun Day Trainee
TR_92 Wed Early Trainee
TR_92 Thu Early Trainee
TR_92 Fri Early Trainee
TR_93 Tue Night Trainee
TR_93 Wed Night Trainee
TR_93 Thu Night Trainee
TR_93 Fri Night Trainee
TR_94 Mon Night Trainee
TR_95 Wed Late Trainee
TR_95 Thu Late Trainee
TR_96 Mon Night Trainee
TR_96 Thu Late Trainee
TR_96 Fri Late Trainee
TR_96 Sat Late Trainee
TR_96 Sun Late Trainee
TR_97 Mon Late Trainee
TR_97 Tue Late Trainee
TR_97 Wed Late Trainee
TR_97 Sat Late Trainee
TR_97 Sun Late Trainee
TR_98 Mon Early Trainee
TR_98 Tue Early Trainee
TR_98 Wed Early Trainee
TR_98 Sat Early Trainee
TR_98 Sun Early Trainee
TR_99 Wed Night Trainee
TR_99 Thu Night Trainee
TR_99 Fri Night Trainee
TR_99 Sat Night Trainee
TR_99 Sun Night Trainee
TR_100 Mon Day Trainee
TR_100 Tue Day Trainee
TR_100 Wed Day Trainee
TR_100 Thu Day Trainee
TR_100 Fri Day Trainee
TR_101 Mon Early Trainee
TR_101 Tue Early Trainee
TR_101 Sat Night Trainee
TR_101 Sun Night Trainee
TR_102 Sat Early Trainee
TR_102 Sun Early Trainee
TR_103 Mon Day Trainee
TR_103 Tue Day Trainee
TR_104 Fri Night Trainee
TR_104 Sat Night Trainee
TR_104 Sun Night Trainee
TR_105 Thu Night Trainee
TR_105 Fri Night Trainee
TR_106 Thu Late Trainee
TR_106 Fri Late Trainee
TR_107 Mon Day Trainee
TR_107 Tue Day Trainee
TR_107 Wed Day Trainee
TR_108 Mon Day Trainee
TR_109 Wed Early Trainee
TR_109 Thu Early Trainee
TR_109 Fri Early Trainee

