SOLUTION
3 n035w8

ASSIGNMENTS = 166
HN_0 Mon Night Nurse
HN_0 Wed Night Nurse
HN_0 Thu Night HeadNurse
HN_0 Fri Night HeadNurse
HN_0 Sat Night Caretaker
HN_1 Mon Early Nurse
HN_1 Tue Day HeadNurse
HN_1 Wed Day Nurse
HN_1 Thu Late Nurse
HN_1 Sat Day Nurse
HN_1 Sun Early Nurse
HN_2 Tue Night HeadNurse
HN_2 Wed Night Caretaker
HN_2 Fri Late HeadNurse
HN_2 Sat Night HeadNurse
HN_2 Sun Night Nurse
HN_3 Wed Day Nurse
HN_3 Thu Early Caretaker
HN_3 Fri Early HeadNurse
HN_3 Sat Early HeadNurse
HN_4 Mon Day HeadNurse
HN_4 Tue Day Nurse
HN_4 Wed Early Nurse
HN_4 Fri Day Caretaker
HN_4 Sat Day Caretaker
HN_4 Sun Early HeadNurse
HN_5 Tue Late HeadNurse
HN_5 Wed Late HeadNurse
HN_5 Thu Night Nurse
HN_5 Sun Day Caretaker
NU_6 Mon Late Nurse
NU_6 Tue Night Nurse
NU_6 Thu Day Nurse
NU_6 Sat Day Nurse
NU_7 Thu Late Nurse
NU_7 Fri Night Nurse
NU_8 Mon Day Caretaker
NU_8 Tue Early Nurse
NU_8 Wed Early Caretaker
NU_8 Thu Early Nurse
NU_8 Fri Early Nurse
NU_8 Sat Early Nurse
NU_9 Tue Late Nurse
NU_9 Thu Early Caretaker
NU_9 Fri Late Caretaker
NU_9 Sun Late Nurse
NU_10 Tue Day Nurse
NU_10 Wed Early Caretaker
NU_10 Thu Late Caretaker
NU_10 Fri Late Nurse
NU_10 Sat Late Nurse
NU_11 Wed Night Nurse
NU_11 Thu Night Caretaker
NU_11 Fri Night Caretaker
NU_11 Sat Night Nurse
NU_12 Mon Night Caretaker
NU_12 Tue Night Caretaker
NU_12 Thu Late Nurse
NU_12 Fri Late Caretaker
NU_12 Sat Night Caretaker
NU_13 Mon Day Nurse
NU_13 Tue Day Caretaker
NU_13 Wed Day Nurse
NU_13 Fri Day Caretaker
NU_13 Sat Early Caretaker
NU_13 Sun Day Caretaker
NU_14 Mon Day Nurse
NU_14 Tue Day Caretaker
NU_14 Wed Late Nurse
NU_14 Thu Late Caretaker
NU_14 Fri Late Nurse
NU_14 Sun Day Nurse
NU_15 Mon Early Nurse
NU_15 Tue Day Nurse
NU_15 Wed Day Caretaker
NU_15 Fri Day Nurse
NU_15 Sat Early Caretaker
NU_15 Sun Day Caretaker
NU_16 Mon Night Caretaker
NU_16 Tue Night Nurse
NU_16 Wed Night Caretaker
NU_16 Sat Early Caretaker
NU_16 Sun Early Caretaker
CT_17 Wed Early Caretaker
CT_17 Thu Day Caretaker
CT_17 Fri Early Caretaker
CT_17 Sat Early Caretaker
CT_17 Sun Late Caretaker
CT_18 Mon Early Caretaker
CT_18 Tue Early Caretaker
CT_18 Thu Day Caretaker
CT_18 Sun Early Caretaker
CT_19 Mon Day Caretaker
CT_19 Tue Late Caretaker
CT_19 Wed Late Caretaker
CT_19 Sat Early Caretaker
CT_19 Sun Early Caretaker
CT_20 Mon Early Caretaker
CT_20 Tue Day Caretaker
CT_20 Thu Early Caretaker
CT_20 Sat Day Caretaker
CT_21 Mon Day Caretaker
CT_21 Thu Day Caretaker
CT_21 Fri Night Caretaker
CT_22 Mon Late Caretaker
CT_22 Wed Early Caretaker
CT_22 Thu Late Caretaker
CT_22 Fri Late Caretaker
CT_23 Mon Early Caretaker
CT_23 Tue Early Caretaker
CT_23 Wed Day Caretaker
CT_23 Thu Day Caretaker
CT_23 Sat Early Caretaker
CT_23 Sun Night Caretaker
CT_24 Mon Night Caretaker
CT_24 Wed Day Caretaker
CT_24 Thu Early Caretaker
CT_24 Fri Early Caretaker
CT_24 Sat Late Caretaker
CT_24 Sun Night Caretaker
CT_25 Mon Late Caretaker
CT_25 Tue Late Caretaker
CT_25 Fri Day Caretaker
CT_25 Sat Early Caretaker
CT_26 Mon Day Caretaker
CT_26 Tue Day Caretaker
CT_26 Wed Day Caretaker
CT_26 Thu Late Caretaker
CT_26 Sat Day Caretaker
CT_26 Sun Day Caretaker
CT_27 Tue Early Caretaker
CT_27 Wed Day Caretaker
CT_27 Thu Late Caretaker
CT_27 Fri Night Caretaker
CT_28 Mon Day Caretaker
CT_28 Tue Early Caretaker
CT_28 Wed Late Caretaker
CT_28 Sat Late Caretaker
CT_28 Sun Night Caretaker
TR_29 Mon Day Trainee
TR_29 Tue Early Trainee
TR_29 Wed Early Trainee
TR_29 Thu Night Trainee
TR_29 Sat Early Trainee
TR_29 Sun Day Trainee
TR_30 Mon Night Trainee
TR_30 Wed Early Trainee
TR_30 Thu Early Trainee
TR_30 Fri Night Trainee
TR_30 Sat Night Trainee
TR_31 Fri Day Trainee
TR_31 Sat Day Trainee
TR_31 Sun Night Trainee
TR_32 Tue Night Trainee
TR_32 Wed Night Trainee
TR_32 Sat Late Trainee
TR_32 Sun Late Trainee
TR_33 Mon Late Trainee
TR_33 Wed Late Trainee
TR_33 Thu Late Trainee
TR_33 Sat Early Trainee
TR_34 Mon Early Trainee
TR_34 Wed Day Trainee
TR_34 Thu Day Trainee
TR_34 Fri Late Trainee
TR_34 Sun Late Trainee

