SOLUTION
6 n035w8

ASSIGNMENTS = 169
HN_0 Mon Night Caretaker
HN_0 Wed Late Nurse
HN_0 Thu Night HeadNurse
HN_0 Fri Night HeadNurse
HN_0 Sun Night HeadNurse
HN_1 Mon Day HeadNurse
HN_1 Tue Late Caretaker
HN_1 Wed Late HeadNurse
HN_1 Fri Early HeadNurse
HN_1 Sat Night Caretaker
HN_1 Sun Night Caretaker
HN_2 Wed Day Caretaker
HN_2 Fri Day HeadNurse
HN_2 Sat Day Nurse
HN_3 Mon Night Nurse
HN_3 Thu Day HeadNurse
HN_3 Fri Day HeadNurse
HN_3 Sat Night Nurse
HN_4 Mon Night HeadNurse
HN_4 Tue Night HeadNurse
HN_4 Thu Early HeadNurse
HN_4 Fri Day Caretaker
HN_4 Sat Early HeadNurse
HN_4 Sun Early HeadNurse
HN_5 Mon Early Nurse
HN_5 Tue Early Caretaker
HN_5 Wed Early Nurse
HN_5 Thu Late Caretaker
HN_5 Fri Late Nurse
HN_5 Sat Late HeadNurse
NU_6 Tue Day Caretaker
NU_6 Thu Early Nurse
NU_6 Fri Early Nurse
NU_6 Sat Early Caretaker
NU_6 Sun Early Nurse
NU_7 Mon Day Nurse
NU_7 Tue Night Nurse
NU_7 Wed Night Nurse
NU_7 Fri Late Caretaker
NU_7 Sat Late Nurse
NU_8 Mon Day Nurse
NU_8 Tue Day Nurse
NU_8 Wed Day Caretaker
NU_8 Thu Late Nurse
NU_8 Sat Day Caretaker
NU_8 Sun Early Nurse
NU_9 Tue Early Nurse
NU_9 Wed Night Caretaker
NU_9 Thu Night Caretaker
NU_9 Fri Night Nurse
NU_10 Mon Night Caretaker
NU_10 Wed Early Caretaker
NU_11 Mon Night Caretaker
NU_11 Thu Early Caretaker
NU_11 Fri Day Nurse
NU_11 Sat Early Caretaker
NU_11 Sun Late Caretaker
NU_12 Wed Day Nurse
NU_12 Thu Night Nurse
NU_12 Fri Night Caretaker
NU_12 Sun Day Nurse
NU_13 Wed Day Nurse
NU_13 Fri Day Caretaker
NU_13 Sat Early Caretaker
NU_13 Sun Day Nurse
NU_14 Mon Early Caretaker
NU_14 Tue Day Nurse
NU_14 Wed Night Nurse
NU_14 Fri Early Caretaker
NU_14 Sat Early Caretaker
NU_14 Sun Day Nurse
NU_15 Mon Night Caretaker
NU_15 Wed Early Caretaker
NU_15 Thu Day Nurse
NU_15 Fri Day Nurse
NU_15 Sat Day Caretaker
NU_15 Sun Late Nurse
NU_16 Mon Late Nurse
NU_16 Tue Late Nurse
NU_16 Fri Day Nurse
NU_16 Sat Early Nurse
NU_16 Sun Night Nurse
CT_17 Mon Day Caretaker
CT_17 Tue Early Caretaker
CT_17 Wed Day Caretaker
CT_17 Fri Early Caretaker
CT_17 Sat Early Caretaker
CT_17 Sun Day Caretaker
CT_18 Mon Day Caretaker
CT_18 Tue Day Caretaker
CT_18 Wed Day Caretaker
CT_18 Thu Early Caretaker
CT_18 Fri Late Caretaker
CT_18 Sun Day Caretaker
CT_19 Mon Day Caretaker
CT_19 Tue Day Caretaker
CT_19 Wed Day Caretaker
CT_19 Thu Day Caretaker
CT_19 Fri Day Caretaker
CT_19 Sat Early Caretaker
CT_19 Sun Late Caretaker
CT_20 Mon Early Caretaker
CT_20 Tue Early Caretaker
CT_20 Wed Late Caretaker
CT_20 Fri Early Caretaker
CT_20 Sat Day Caretaker
CT_20 Sun Early Caretaker
CT_21 Tue Late Caretaker
CT_21 Wed Late Caretaker
CT_21 Thu Late Caretaker
CT_21 Sat Night Caretaker
CT_22 Tue Early Caretaker
CT_22 Wed Early Caretaker
CT_22 Thu Early Caretaker
CT_22 Fri Early Caretaker
CT_22 Sat Early Caretaker
CT_23 Mon Early Caretaker
CT_23 Tue Night Caretaker
CT_23 Thu Day Caretaker
CT_23 Fri Early Caretaker
CT_23 Sat Late Caretaker
CT_24 Mon Late Caretaker
CT_24 Tue Night Caretaker
CT_24 Wed Night Caretaker
CT_24 Thu Night Caretaker
CT_25 Mon Late Caretaker
CT_25 Tue Night Caretaker
CT_25 Thu Late Caretaker
CT_25 Fri Night Caretaker
CT_25 Sun Early Caretaker
CT_26 Tue Early Caretaker
CT_26 Wed Day Caretaker
CT_26 Thu Day Caretaker
CT_26 Fri Early Caretaker
CT_26 Sun Day Caretaker
CT_27 Tue Early Caretaker
CT_27 Wed Early Caretaker
CT_27 Thu Late Caretaker
CT_28 Wed Day Caretaker
CT_28 Thu Late Caretaker
CT_28 Fri Late Caretaker
CT_28 Sun Day Caretaker
TR_29 Tue Day Trainee
TR_29 Wed Late Trainee
TR_29 Thu Night Trainee
TR_29 Fri Night Trainee
TR_29 Sun Early Trainee
TR_30 Sat Early Trainee
TR_30 Sun Night Trainee
TR_31 Mon Late Trainee
TR_31 Tue Late Trainee
TR_31 Thu Late Trainee
TR_31 Fri Late Trainee
TR_31 Sat Night Trainee
TR_32 Tue Day Trainee
TR_32 Thu Early Trainee
TR_32 Fri Day Trainee
TR_33 Mon Early Trainee
TR_33 Tue Night Trainee
TR_33 Wed Night Trainee
TR_33 Fri Early Trainee
TR_33 Sun Early Trainee
TR_34 Mon Day Trainee
TR_34 Tue Early Trainee
TR_34 Wed Day Trainee
TR_34 Thu Early Trainee
TR_34 Fri Day Trainee
TR_34 Sat Early Trainee
TR_34 Sun Late Trainee

