SOLUTION
0 n035w4

ASSIGNMENTS = 159
HN_0 Tue Night Nurse
HN_0 Wed Night HeadNurse
HN_0 Thu Night Caretaker
HN_0 Fri Night Caretaker
HN_1 Mon Late Caretaker
HN_1 Tue Late Caretaker
HN_1 Wed Late Caretaker
HN_2 Tue Early Caretaker
HN_2 Wed Early Nurse
HN_2 Thu Night HeadNurse
HN_2 Sun Day Nurse
HN_3 Mon Night Nurse
HN_3 Wed Early HeadNurse
HN_3 Thu Day Nurse
HN_3 Fri Day Nurse
HN_3 Sat Day Nurse
HN_3 Sun Late Caretaker
HN_4 Mon Early HeadNurse
HN_4 Tue Early Nurse
HN_4 Wed Late HeadNurse
HN_4 Thu Late Nurse
HN_4 Fri Late HeadNurse
HN_5 Mon Day HeadNurse
HN_5 Tue Early HeadNurse
HN_5 Wed Early Nurse
HN_5 Thu Day HeadNurse
HN_5 Fri Late Nurse
NU_6 Mon Late Caretaker
NU_6 Tue Late Caretaker
NU_6 Wed Late Nurse
NU_6 Thu Late Nurse
NU_6 Fri Late Caretaker
NU_7 Wed Late Caretaker
NU_7 Thu Late Caretaker
NU_7 Fri Night Nurse
NU_8 Mon Late Nurse
NU_8 Thu Early Nurse
NU_8 Fri Day Nurse
NU_8 Sat Day Caretaker
NU_8 Sun Late Nurse
NU_9 Mon Early Nurse
NU_9 Tue Night Caretaker
NU_9 Wed Night Nurse
NU_9 Fri Early Nurse
NU_9 Sat Late Nurse
NU_10 Tue Late Nurse
NU_10 Thu Night Nurse
NU_10 Sat Day Nurse
NU_10 Sun Day Nurse
NU_11 Tue Day Nurse
NU_11 Wed Night Caretaker
NU_11 Thu Night Caretaker
NU_11 Sat Night Nurse
NU_11 Sun Night Nurse
NU_12 Mon Day Nurse
NU_12 Tue Night Nurse
NU_12 Wed Night Nurse
NU_12 Sat Day Nurse
NU_12 Sun Night Caretaker
NU_13 Mon Early Caretaker
NU_13 Tue Early Caretaker
NU_13 Wed Early Caretaker
NU_13 Thu Night Nurse
NU_13 Sat Early Nurse
NU_13 Sun Early Nurse
NU_14 Tue Day Caretaker
NU_14 Wed Late Caretaker
NU_14 Thu Late Nurse
NU_14 Fri Late Caretaker
NU_15 Tue Day Nurse
NU_15 Wed Day Nurse
NU_15 Thu Day Caretaker
NU_16 Mon Day Caretaker
NU_16 Tue Late Caretaker
NU_16 Sat Early Nurse
CT_17 Mon Early Caretaker
CT_17 Wed Day Caretaker
CT_17 Thu Early Caretaker
CT_17 Fri Early Caretaker
CT_17 Sat Early Caretaker
CT_18 Mon Day Caretaker
CT_18 Tue Early Caretaker
CT_18 Wed Early Caretaker
CT_18 Thu Late Caretaker
CT_18 Fri Night Caretaker
CT_18 Sun Night Caretaker
CT_19 Mon Night Caretaker
CT_19 Tue Night Caretaker
CT_19 Wed Night Caretaker
CT_19 Thu Night Caretaker
CT_20 Mon Early Caretaker
CT_20 Tue Early Caretaker
CT_20 Wed Night Caretaker
CT_20 Fri Early Caretaker
CT_20 Sat Early Caretaker
CT_20 Sun Late Caretaker
CT_21 Mon Night Caretaker
CT_21 Wed Day Caretaker
CT_21 Thu Late Caretaker
CT_21 Fri Late Caretaker
CT_21 Sat Late Caretaker
CT_21 Sun Night Caretaker
CT_22 Tue Day Caretaker
CT_22 Wed Day Caretaker
CT_22 Thu Day Caretaker
CT_23 Wed Day Caretaker
CT_23 Thu Early Caretaker
CT_23 Sun Early Caretaker
CT_24 Mon Night Caretaker
CT_24 Tue Night Caretaker
CT_24 Thu Early Caretaker
CT_25 Mon Day Caretaker
CT_25 Tue Day Caretaker
CT_25 Wed Early Caretaker
CT_25 Thu Early Caretaker
CT_25 Fri Day Caretaker
CT_25 Sun Night Caretaker
CT_26 Thu Day Caretaker
CT_26 Fri Day Caretaker
CT_26 Sat Day Caretaker
CT_26 Sun Day Caretaker
CT_27 Tue Early Caretaker
CT_27 Wed Late Caretaker
CT_27 Fri Early Caretaker
CT_28 Mon Late Caretaker
CT_28 Tue Late Caretaker
CT_28 Wed Night Caretaker
CT_28 Fri Night Caretaker
CT_28 Sat Night Caretaker
CT_28 Sun Night Caretaker
TR_29 Mon Night Trainee
TR_29 Wed Late Trainee
TR_29 Thu Late Trainee
TR_29 Fri Late Trainee
TR_30 Mon Day Trainee
TR_30 Tue Night Trainee
TR_30 Wed Night Trainee
TR_30 Sat Day Trainee
TR_30 Sun Day Trainee
TR_31 Wed Day Trainee
TR_31 Thu Day Trainee
TR_31 Fri Day Trainee
TR_31 Sat Late Trainee
TR_31 Sun Late Trainee
TR_32 Tue Early Trainee
TR_32 Wed Early Trainee
TR_32 Thu Late Trainee
TR_32 Sat Early Trainee
TR_32 Sun Early Trainee
TR_33 Tue Day Trainee
TR_33 Wed Day Trainee
TR_33 Thu Early Trainee
TR_33 Fri Early Trainee
TR_34 Mon Late Trainee
TR_34 Tue Night Trainee
TR_34 Wed Night Trainee
TR_34 Fri Night Trainee
TR_34 Sat Night Trainee
TR_34 Sun Night Trainee

