SOLUTION
4 n070w8

ASSIGNMENTS = 250
HN_0 Tue Night Nurse
HN_0 Wed Night Nurse
HN_0 Thu Night Nurse
HN_0 Fri Night HeadNurse
HN_1 Wed Early HeadNurse
HN_1 Thu Early Nurse
HN_1 Fri Early Nurse
HN_2 Wed Day Nurse
HN_2 Thu Day Nurse
HN_2 Fri Night Nurse
HN_2 Sat Night HeadNurse
HN_2 Sun Night HeadNurse
HN_3 Mon Day HeadNurse
HN_3 Tue Day Nurse
HN_3 Wed Day HeadNurse
HN_3 Sat Late Nurse
HN_3 Sun Late HeadNurse
HN_4 Mon Day Nurse
HN_4 Tue Day HeadNurse
HN_5 Mon Late Nurse
HN_6 Mon Early HeadNurse
HN_6 Sat Early HeadNurse
HN_6 Sun Early HeadNurse
HN_7 Mon Night Nurse
HN_7 Tue Night Nurse
HN_7 Wed Night HeadNurse
HN_7 Thu Night HeadNurse
NU_8 Wed Night Nurse
NU_8 Thu Night Caretaker
NU_8 Fri Night Caretaker
NU_9 Mon Night Nurse
NU_9 Tue Night Caretaker
NU_9 Wed Night Caretaker
NU_9 Thu Night Caretaker
NU_9 Fri Night Caretaker
NU_10 Mon Late Nurse
NU_10 Fri Day Caretaker
NU_10 Sat Day Nurse
NU_10 Sun Day Caretaker
NU_11 Mon Early Caretaker
NU_11 Fri Early Nurse
NU_11 Sat Early Caretaker
NU_11 Sun Day Nurse
NU_12 Tue Early Caretaker
NU_12 Wed Early Caretaker
NU_12 Thu Early Caretaker
NU_12 Fri Early Caretaker
NU_13 Tue Late Caretaker
NU_13 Wed Late Nurse
NU_13 Thu Late Caretaker
NU_13 Fri Late Caretaker
NU_14 Wed Night Caretaker
NU_14 Thu Night Caretaker
NU_14 Fri Night Caretaker
NU_15 Wed Late Caretaker
NU_15 Thu Late Caretaker
NU_15 Fri Late Nurse
NU_16 Mon Day Nurse
NU_16 Tue Day Nurse
NU_16 Wed Day Nurse
NU_16 Thu Early Nurse
NU_16 Fri Early Caretaker
NU_17 Sat Night Caretaker
NU_17 Sun Night Nurse
NU_18 Mon Late Caretaker
NU_18 Tue Late Nurse
NU_18 Wed Late Nurse
NU_18 Sat Night Nurse
NU_18 Sun Night Caretaker
NU_19 Mon Night Nurse
NU_19 Tue Night Caretaker
