SOLUTION
2 n035w4

ASSIGNMENTS = 144
HN_0 Tue Day HeadNurse
HN_0 Wed Late Nurse
HN_0 Thu Late Caretaker
HN_1 Wed Night Nurse
HN_1 Thu Night Nurse
HN_1 Fri Night HeadNurse
HN_1 Sat Night Nurse
HN_1 Sun Night HeadNurse
HN_2 Thu Early Caretaker
HN_2 Fri Early HeadNurse
HN_2 Sat Early HeadNurse
HN_2 Sun Early Nurse
HN_3 Mon Night Caretaker
HN_3 Tue Night Nurse
HN_3 Wed Night HeadNurse
HN_3 Thu Night HeadNurse
HN_3 Fri Night Nurse
HN_4 Wed Early Nurse
HN_4 Thu Early Caretaker
HN_4 Fri Late Nurse
HN_5 Mon Late Caretaker
HN_5 Tue Late Caretaker
HN_5 Wed Late HeadNurse
NU_6 Mon Night Caretaker
NU_6 Tue Night Caretaker
NU_6 Fri Late Caretaker
NU_6 Sat Late Caretaker
NU_6 Sun Late Caretaker
NU_7 Mon Early Nurse
NU_7 Tue Early Nurse
NU_7 Wed Day Caretaker
NU_7 Thu Day Caretaker
NU_7 Fri Day Nurse
NU_8 Mon Day Nurse
NU_8 Tue Day Nurse
NU_8 Wed Late Caretaker
NU_8 Thu Late Caretaker
NU_8 Fri Late Caretaker
NU_9 Mon Late Nurse
NU_9 Tue Late Nurse
NU_9 Thu Late Nurse
NU_9 Fri Late Nurse
NU_9 Sat Late Nurse
NU_9 Sun Late Nurse
NU_10 Mon Night Nurse
NU_10 Tue Night Caretaker
NU_10 Sat Early Nurse
NU_10 Sun Night Nurse
NU_11 Tue Day Caretaker
NU_11 Wed Day Nurse
NU_11 Thu Day Caretaker
NU_12 Thu Day Nurse
NU_12 Fri Day Caretaker
NU_13 Thu Early Nurse
NU_13 Fri Early Nurse
NU_13 Sat Day Nurse
NU_13 Sun Day Nurse
NU_14 Mon Early Nurse
NU_14 Fri Early Nurse
NU_14 Sat Late Caretaker
NU_14 Sun Late Nurse
NU_15 Mon Late Caretaker
NU_15 Tue Late Nurse
NU_15 Wed Late Caretaker
NU_16 Tue Early Caretaker
NU_16 Wed Early Nurse
NU_16 Thu Day Caretaker
NU_16 Fri Day Nurse
CT_17 Mon Day Caretaker
CT_17 Tue Early Caretaker
CT_17 Wed Early Caretaker
CT_17 Thu Early Caretaker
CT_17 Fri Early Caretaker
CT_18 Mon Day Caretaker
CT_18 Tue Day Caretaker
CT_18 Wed Early Caretaker
CT_18 Sat Day Caretaker
CT_18 Sun Day Caretaker
CT_19 Tue Late Caretaker
CT_19 Wed Late Caretaker
CT_19 Thu Late Caretaker
CT_20 Mon Early Caretaker
CT_20 Tue Day Caretaker
CT_20 Wed Day Caretaker
CT_20 Thu Early Caretaker
CT_20 Fri Early Caretaker
CT_21 Wed Night Caretaker
CT_21 Thu Night Caretaker
CT_21 Fri Night Caretaker
CT_21 Sat Night Caretaker
CT_21 Sun Night Caretaker
CT_22 Mon Day Caretaker
CT_22 Tue Day Caretaker
CT_23 Wed Night Caretaker
CT_23 Thu Night Caretaker
CT_23 Fri Night Caretaker
CT_24 Tue Early Caretaker
CT_24 Wed Early Caretaker
CT_24 Thu Late Caretaker
CT_24 Fri Late Caretaker
CT_25 Mon Early Caretaker
CT_25 Tue Late Caretaker
CT_25 Wed Late Caretaker
CT_25 Sat Early Caretaker
CT_25 Sun Early Caretaker
CT_26 Mon Night Caretaker
CT_26 Tue Night Caretaker
CT_26 Wed Night Caretaker
CT_26 Thu Night Caretaker
CT_27 Mon Late Caretaker
CT_27 Fri Night Caretaker
CT_27 Sat Night Caretaker
CT_27 Sun Night Caretaker
CT_28 Wed Day Caretaker
CT_28 Thu Day Caretaker
CT_28 Fri Day Caretaker
TR_29 Mon Late Trainee
TR_29 Fri Late Trainee
TR_29 Sat Late Trainee
TR_29 Sun Late Trainee
TR_30 Mon Late Trainee
TR_30 Tue Night Trainee
TR_30 Wed Night Trainee
TR_30 Thu Night Trainee
TR_30 Fri Night Trainee
TR_31 Mon Night Trainee
TR_31 Wed Late Trainee
TR_31 Thu Late Trainee
TR_31 Fri Late Trainee
TR_32 Mon Early Trainee
TR_32 Tue Early Trainee
TR_32 Wed Early Trainee
TR_32 Sat Day Trainee
TR_32 Sun Day Trainee
TR_33 Mon Day Trainee
TR_33 Tue Day Trainee
TR_33 Fri Night Trainee
TR_33 Sat Night Trainee
TR_33 Sun Night Trainee
TR_34 Wed Day Trainee
TR_34 Thu Day Trainee
TR_34 Fri Day Trainee
TR_34 Sat Early Trainee
TR_34 Sun Early Trainee

