SOLUTION
3 n070w4

ASSIGNMENTS = 335
HN_0 Mon Late Nurse
HN_0 Wed Day Nurse
HN_0 Thu Day HeadNurse
HN_0 Fri Day HeadNurse
HN_1 Tue Day Nurse
HN_1 Wed Day HeadNurse
HN_1 Thu Day Nurse
HN_1 Fri Day Nurse
HN_2 Mon Night HeadNurse
HN_2 Tue Night HeadNurse
HN_2 Wed Night HeadNurse
HN_2 Sat Early HeadNurse
HN_2 Sun Early HeadNurse
HN_3 Mon Early Nurse
HN_3 Tue Early HeadNurse
HN_3 Wed Early HeadNurse
HN_3 Thu Night Nurse
HN_3 Fri Night HeadNurse
HN_4 Wed Night HeadNurse
HN_4 Thu Night HeadNurse
HN_4 Fri Night Nurse
HN_5 Sun Night HeadNurse
HN_6 Mon Day HeadNurse
HN_6 Tue Day Nurse
HN_6 Sat Late HeadNurse
HN_6 Sun Late HeadNurse
HN_7 Tue Day HeadNurse
HN_7 Wed Day Nurse
HN_7 Thu Early HeadNurse
HN_7 Fri Early Nurse
NU_8 Tue Day Caretaker
NU_8 Wed Day Caretaker
NU_8 Thu Day Nurse
NU_9 Mon Night Nurse
NU_9 Tue Night Nurse
NU_9 Wed Night Caretaker
NU_9 Thu Night Nurse
NU_9 Fri Night Caretaker
NU_10 Tue Early Nurse
NU_10 Wed Early Nurse
NU_10 Sat Late Nurse
NU_10 Sun Late Caretaker
NU_11 Mon Late Nurse
NU_11 Wed Day Caretaker
NU_11 Thu Early Caretaker
NU_11 Fri Early Nurse
NU_11 Sat Night Caretaker
NU_11 Sun Night Caretaker
NU_12 Mon Night Nurse
NU_12 Tue Night Nurse
NU_12 Thu Early Nurse
NU_12 Fri Early Nurse
NU_12 Sat Early Nurse
NU_12 Sun Day Nurse
NU_13 Mon Night Caretaker
NU_13 Tue Night Nurse
NU_13 Fri Day Caretaker
NU_13 Sat Early Nurse
NU_13 Sun Late Nurse
NU_14 Mon Early Nurse
NU_14 Tue Early Nurse
NU_14 Wed Early Nurse
NU_14 Fri Day Nurse
NU_14 Sat Early Nurse
NU_14 Sun Day Nurse
NU_15 Tue Early Caretaker
NU_15 Thu Early Caretaker
NU_15 Fri Night Nurse
NU_15 Sat Night Nurse
NU_16 Mon Night Nurse
NU_16 Tue Night Caretaker
NU_16 Thu Day Caretaker
NU_16 Fri Day Caretaker
NU_16 Sat Early Caretaker
NU_16 Sun Early Caretaker
NU_17 Mon Day Nurse
NU_17 Tue Early Caretaker
NU_17 Wed Early Nurse
NU_17 Sun Early Nurse
NU_18 Mon Early Caretaker
NU_18 Tue Early Nurse
NU_18 Wed Early Caretaker
NU_18 Thu Early Caretaker
NU_18 Fri Night Caretaker
NU_18 Sat Night Caretaker
NU_18 Sun Night Caretaker
NU_19 Wed Early Caretaker
NU_19 Thu Late Nurse
NU_19 Fri Late Nurse
NU_20 Mon Night Caretaker
NU_20 Tue Night Nurse
NU_20 Thu Early Caretaker
NU_20 Sat Day Caretaker
NU_20 Sun Night Caretaker
NU_21 Wed Early Nurse
NU_21 Thu Day Caretaker
NU_21 Sat Early Caretaker
NU_21 Sun Late Nurse
NU_22 Mon Day Nurse
NU_22 Tue Early Nurse
NU_22 Wed Late Nurse
NU_22 Fri Early Caretaker
NU_22 Sat Day Nurse
NU_22 Sun Night Nurse
NU_23 Tue Day Caretaker
NU_23 Wed Night Nurse
NU_23 Thu Night Caretaker
NU_23 Fri Night Caretaker
NU_23 Sun Early Caretaker
NU_24 Mon Early Caretaker
NU_24 Tue Early Nurse
NU_24 Wed Early Caretaker
NU_24 Thu Day Caretaker
NU_24 Fri Late Nurse
NU_24 Sat Night Caretaker
NU_25 Mon Late Caretaker
NU_25 Thu Late Nurse
NU_25 Sat Late Caretaker
NU_25 Sun Late Caretaker
NU_26 Mon Late Caretaker
NU_26 Tue Late Caretaker
NU_26 Fri Day Caretaker
NU_26 Sat Night Nurse
NU_26 Sun Night Caretaker
NU_27 Mon Early Nurse
NU_27 Thu Day Caretaker
NU_27 Sat Day Nurse
NU_27 Sun Night Caretaker
NU_28 Mon Day Caretaker
NU_28 Wed Early Caretaker
NU_28 Thu Day Nurse
NU_28 Fri Day Nurse
NU_28 Sat Night Nurse
NU_28 Sun Night Caretaker
NU_29 Mon Early Nurse
NU_29 Tue Late Nurse
NU_29 Wed Late Caretaker
NU_29 Sat Day Nurse
NU_29 Sun Late Caretaker
NU_30 Mon Late Nurse
NU_30 Wed Late Caretaker
NU_30 Thu Late Nurse
NU_30 Fri Late Caretaker
NU_30 Sun Late Nurse
NU_31 Tue Day Caretaker
NU_31 Wed Early Nurse
NU_31 Thu Late Caretaker
NU_31 Fri Late Nurse
NU_31 Sat Night Caretaker
NU_32 Mon Day Nurse
NU_32 Tue Late Nurse
NU_32 Wed Late Nurse
NU_32 Thu Late Caretaker
NU_32 Fri Late Nurse
NU_32 Sat Night Nurse
NU_32 Sun Night Nurse
NU_33 Mon Night Caretaker
NU_33 Wed Night Nurse
NU_33 Thu Night Nurse
NU_33 Fri Night Nurse
NU_34 Mon Day Caretaker
NU_34 Tue Late Caretaker
NU_34 Wed Late Caretaker
NU_34 Sun Day Nurse
NU_35 Tue Day Nurse
NU_35 Wed Day Caretaker
NU_35 Thu Late Caretaker
NU_35 Fri Late Caretaker
NU_35 Sat Late Caretaker
NU_36 Tue Day Nurse
NU_36 Wed Day Caretaker
NU_36 Thu Early Caretaker
NU_37 Mon Late Caretaker
NU_37 Tue Late Caretaker
NU_37 Wed Night Nurse
NU_37 Fri Day Nurse
NU_37 Sat Early Nurse
NU_37 Sun Late Nurse
NU_38 Mon Day Caretaker
NU_38 Tue Late Nurse
NU_38 Wed Night Caretaker
NU_38 Thu Night Caretaker
NU_39 Mon Early Caretaker
NU_39 Tue Night Nurse
NU_39 Wed Night Nurse
NU_39 Thu Night Nurse
NU_39 Sat Early Nurse
NU_39 Sun Early Nurse
CT_40 Tue Late Caretaker
CT_40 Wed Late Caretaker
CT_40 Thu Night Caretaker
CT_40 Fri Night Caretaker
CT_41 Mon Day Caretaker
CT_41 Tue Early Caretaker
CT_41 Wed Early Caretaker
CT_41 Thu Late Caretaker
CT_41 Fri Late Caretaker
CT_42 Mon Late Caretaker
CT_42 Tue Night Caretaker
CT_42 Thu Day Caretaker
CT_42 Fri Early Caretaker
CT_42 Sat Early Caretaker
CT_42 Sun Day Caretaker
CT_43 Tue Night Caretaker
CT_43 Thu Early Caretaker
CT_43 Fri Early Caretaker
CT_43 Sat Early Caretaker
CT_43 Sun Early Caretaker
CT_44 Mon Day Caretaker
CT_44 Tue Day Caretaker
CT_44 Wed Late Caretaker
CT_44 Thu Late Caretaker
CT_44 Fri Late Caretaker
CT_45 Mon Early Caretaker
CT_45 Tue Early Caretaker
CT_45 Wed Late Caretaker
CT_45 Thu Night Caretaker
CT_45 Fri Night Caretaker
CT_45 Sun Night Caretaker
CT_46 Mon Late Caretaker
CT_46 Thu Day Caretaker
CT_46 Fri Early Caretaker
CT_46 Sun Late Caretaker
CT_47 Wed Day Caretaker
CT_47 Thu Late Caretaker
CT_47 Fri Late Caretaker
CT_47 Sat Late Caretaker
CT_47 Sun Night Caretaker
CT_48 Mon Day Caretaker
CT_48 Fri Early Caretaker
CT_48 Sat Day Caretaker
CT_48 Sun Night Caretaker
CT_49 Mon Night Caretaker
CT_49 Tue Night Caretaker
CT_49 Thu Late Caretaker
CT_49 Fri Late Caretaker
CT_49 Sat Late Caretaker
CT_49 Sun Late Caretaker
CT_50 Thu Early Caretaker
CT_50 Fri Day Caretaker
CT_50 Sat Night Caretaker
CT_51 Mon Night Caretaker
CT_51 Wed Early Caretaker
CT_51 Thu Night Caretaker
CT_51 Fri Night Caretaker
CT_52 Tue Early Caretaker
CT_52 Wed Late Caretaker
CT_52 Thu Night Caretaker
CT_52 Fri Night Caretaker
CT_52 Sun Late Caretaker
CT_53 Mon Night Caretaker
CT_53 Tue Night Caretaker
CT_53 Fri Day Caretaker
CT_53 Sat Day Caretaker
CT_53 Sun Late Caretaker
CT_54 Thu Day Caretaker
CT_54 Fri Day Caretaker
CT_54 Sat Day Caretaker
CT_54 Sun Day Caretaker
CT_55 Mon Night Caretaker
CT_55 Tue Night Caretaker
CT_55 Wed Night Caretaker
CT_55 Fri Day Caretaker
CT_55 Sat Early Caretaker
CT_55 Sun Late Caretaker
CT_56 Tue Early Caretaker
CT_56 Wed Day Caretaker
CT_56 Thu Early Caretaker
CT_56 Sun Early Caretaker
CT_57 Tue Late Caretaker
CT_57 Wed Night Caretaker
CT_57 Fri Early Caretaker
CT_57 Sat Early Caretaker
CT_57 Sun Early Caretaker
CT_58 Mon Night Caretaker
CT_58 Wed Day Caretaker
CT_58 Thu Day Caretaker
CT_59 Mon Early Caretaker
CT_59 Tue Early Caretaker
CT_59 Wed Night Caretaker
CT_59 Sat Day Caretaker
CT_59 Sun Day Caretaker
TR_60 Tue Late Trainee
TR_60 Wed Night Trainee
TR_60 Fri Early Trainee
TR_60 Sat Early Trainee
TR_60 Sun Night Trainee
TR_61 Mon Night Trainee
TR_61 Thu Early Trainee
TR_61 Fri Early Trainee
TR_61 Sat Early Trainee
TR_61 Sun Night Trainee
TR_62 Mon Early Trainee
TR_62 Tue Early Trainee
TR_62 Wed Day Trainee
TR_62 Thu Late Trainee
TR_62 Fri Late Trainee
TR_62 Sun Day Trainee
TR_63 Tue Early Trainee
TR_63 Wed Early Trainee
TR_63 Thu Night Trainee
TR_63 Fri Night Trainee
TR_63 Sat Night Trainee
TR_63 Sun Night Trainee
TR_64 Mon Late Trainee
TR_64 Fri Day Trainee
TR_64 Sat Night Trainee
TR_64 Sun Night Trainee
TR_65 Mon Early Trainee
TR_65 Tue Early Trainee
TR_65 Wed Day Trainee
TR_65 Thu Day Trainee
TR_65 Fri Late Trainee
TR_65 Sat Late Trainee
TR_66 Mon Day Trainee
TR_66 Tue Late Trainee
TR_66 Wed Late Trainee
TR_66 Sun Early Trainee
TR_67 Mon Late Trainee
TR_67 Tue Late Trainee
TR_67 Wed Late Trainee
TR_67 Thu Late Trainee
TR_67 Fri Night Trainee
TR_67 Sun Day Trainee
TR_68 Mon Day Trainee
TR_68 Tue Day Trainee
TR_68 Wed Late Trainee
TR_68 Thu Night Trainee
TR_68 Sat Day Trainee
TR_68 Sun Late Trainee
TR_69 Tue Day Trainee
TR_69 Wed Day Trainee
TR_69 Thu Day Trainee
TR_69 Fri Day Trainee
TR_69 Sat Night Trainee

