SOLUTION
3 n035w4

ASSIGNMENTS = 135
HN_0 Mon Late Nurse
HN_0 Tue Late Nurse
HN_0 Sat Late Nurse
HN_0 Sun Late Caretaker
HN_1 Thu Day Nurse
HN_1 Fri Day Caretaker
HN_1 Sat Early HeadNurse
HN_1 Sun Early Nurse
HN_2 Mon Early Nurse
HN_2 Thu Night Caretaker
HN_2 Fri Night HeadNurse
HN_2 Sat Night HeadNurse
HN_2 Sun Night HeadNurse
HN_3 Mon Early Caretaker
HN_3 Tue Early Caretaker
HN_3 Wed Early Nurse
HN_3 Thu Early Nurse
HN_4 Thu Late Nurse
HN_4 Fri Late Nurse
HN_4 Sat Late Caretaker
HN_4 Sun Late Nurse
HN_5 Tue Day HeadNurse
HN_5 Wed Late HeadNurse
HN_5 Thu Late Caretaker
HN_5 Fri Late Nurse
NU_6 Mon Late Caretaker
NU_6 Tue Late Caretaker
NU_7 Mon Late Caretaker
NU_7 Tue Late Nurse
NU_7 Wed Late Nurse
NU_8 Mon Day Nurse
NU_8 Tue Day Nurse
NU_8 Wed Day Caretaker
NU_8 Thu Day Caretaker
NU_8 Fri Day Nurse
NU_9 Mon Late Caretaker
NU_9 Thu Early Caretaker
NU_9 Fri Night Nurse
NU_9 Sat Night Nurse
NU_9 Sun Night Nurse
NU_10 Mon Night Nurse
NU_10 Tue Night Nurse
NU_10 Wed Night Nurse
NU_11 Tue Late Caretaker
NU_11 Wed Late Caretaker
NU_11 Thu Late Caretaker
NU_12 Tue Day Caretaker
NU_12 Wed Day Nurse
NU_12 Thu Day Caretaker
NU_13 Mon Day Caretaker
NU_13 Sat Day Nurse
NU_13 Sun Day Nurse
NU_14 Mon Night Caretaker
NU_14 Tue Night Caretaker
NU_14 Wed Night Nurse
NU_14 Fri Early Nurse
NU_14 Sat Early Nurse
NU_14 Sun Late Nurse
NU_15 Mon Early Nurse
NU_15 Tue Early Nurse
NU_15 Wed Day Caretaker
NU_15 Thu Day Caretaker
NU_15 Fri Day Nurse
NU_16 Wed Night Caretaker
NU_16 Thu Night Nurse
NU_16 Fri Night Caretaker
CT_17 Tue Night Caretaker
CT_17 Wed Night Caretaker
CT_17 Thu Night Caretaker
CT_17 Fri Night Caretaker
CT_18 Mon Early Caretaker
CT_18 Tue Early Caretaker
CT_18 Fri Night Caretaker
CT_18 Sat Night Caretaker
CT_18 Sun Night Caretaker
CT_19 Wed Early Caretaker
CT_19 Thu Early Caretaker
CT_19 Fri Day Caretaker
CT_20 Tue Late Caretaker
CT_20 Wed Late Caretaker
CT_20 Thu Late Caretaker
CT_20 Fri Late Caretaker
CT_21 Wed Early Caretaker
CT_21 Thu Early Caretaker
CT_21 Fri Early Caretaker
CT_22 Mon Day Caretaker
CT_22 Tue Day Caretaker
CT_22 Wed Day Caretaker
CT_22 Thu Day Caretaker
CT_23 Wed Late Caretaker
CT_23 Thu Late Caretaker
CT_23 Fri Late Caretaker
CT_24 Mon Day Caretaker
CT_24 Tue Day Caretaker
CT_24 Wed Day Caretaker
CT_25 Mon Night Caretaker
CT_25 Tue Night Caretaker
CT_25 Wed Night Caretaker
CT_25 Sat Late Caretaker
CT_25 Sun Night Caretaker
CT_26 Mon Night Caretaker
CT_26 Tue Night Caretaker
CT_26 Wed Night Caretaker
CT_26 Thu Night Caretaker
CT_27 Sat Day Caretaker
CT_27 Sun Day Caretaker
CT_28 Thu Early Caretaker
CT_28 Fri Early Caretaker
CT_28 Sat Early Caretaker
CT_28 Sun Early Caretaker
TR_29 Mon Late Trainee
TR_29 Fri Late Trainee
TR_29 Sat Night Trainee
TR_29 Sun Night Trainee
TR_30 Mon Night Trainee
TR_30 Tue Night Trainee
TR_30 Wed Night Trainee
TR_30 Thu Night Trainee
TR_30 Fri Night Trainee
TR_31 Mon Early Trainee
TR_31 Tue Early Trainee
TR_31 Wed Day Trainee
TR_31 Sat Early Trainee
TR_31 Sun Day Trainee
TR_32 Mon Late Trainee
TR_32 Thu Day Trainee
TR_32 Fri Late Trainee
TR_32 Sat Late Trainee
TR_32 Sun Late Trainee
TR_33 Fri Day Trainee
TR_33 Sat Day Trainee
TR_33 Sun Early Trainee
TR_34 Mon Day Trainee
TR_34 Tue Day Trainee
TR_34 Wed Late Trainee

