SOLUTION
4 n070w8

ASSIGNMENTS = 265
HN_0 Thu Day HeadNurse
HN_0 Fri Day Nurse
HN_0 Sat Night HeadNurse
HN_0 Sun Night HeadNurse
HN_1 Tue Night Nurse
HN_1 Wed Night Nurse
HN_1 Thu Night HeadNurse
HN_1 Sat Day Nurse
HN_1 Sun Day Nurse
HN_2 Mon Late HeadNurse
HN_2 Tue Late HeadNurse
HN_3 Fri Day Nurse
HN_3 Sat Day HeadNurse
HN_3 Sun Day HeadNurse
HN_4 Mon Late Nurse
HN_4 Tue Late Nurse
HN_4 Wed Late HeadNurse
HN_4 Thu Late Nurse
HN_5 Thu Early HeadNurse
HN_5 Fri Late HeadNurse
HN_5 Sat Late HeadNurse
HN_5 Sun Late HeadNurse
HN_6 Mon Day HeadNurse
HN_6 Tue Day Nurse
HN_6 Fri Early HeadNurse
HN_6 Sat Early HeadNurse
HN_6 Sun Early Nurse
HN_7 Mon Early Nurse
HN_7 Tue Early Nurse
HN_7 Wed Early Nurse
HN_7 Thu Day Nurse
HN_7 Fri Day HeadNurse
NU_8 Mon Day Nurse
NU_8 Tue Day Caretaker
NU_8 Wed Late Nurse
NU_8 Thu Late Caretaker
NU_8 Fri Late Nurse
NU_9 Mon Early Nurse
NU_9 Tue Early Caretaker
NU_9 Wed Day Caretaker
NU_9 Thu Day Caretaker
NU_10 Mon Early Caretaker
NU_10 Tue Early Caretaker
NU_10 Wed Day Nurse
NU_10 Thu Day Caretaker
NU_11 Wed Night Caretaker
NU_11 Thu Night Caretaker
NU_11 Fri Night Caretaker
NU_12 Fri Night Nurse
NU_12 Sat Night Nurse
NU_12 Sun Night Caretaker
NU_13 Mon Day Nurse
NU_13 Tue Day Nurse
NU_14 Wed Night Caretaker
NU_14 Thu Night Nurse
NU_14 Fri Night Caretaker
NU_15 Wed Day Nurse
NU_15 Thu Day Nurse
NU_15 Fri Day Caretaker
NU_16 Wed Early Nurse
NU_16 Thu Early Caretaker
NU_16 Fri Early Caretaker
NU_17 Thu Early Caretaker
NU_17 Fri Early Nurse
NU_17 Sat Early Caretaker
NU_17 Sun Early Caretaker
NU_18 Mon Late Caretaker
NU_18 Thu Night Nurse
NU_18 Fri Night Nurse
NU_18 Sat Night Caretaker
NU_18 Sun Night Nurse
NU_19 Mon Late Caretaker
NU_19 Tue Late Nurse
NU_19 Fri Night Caretaker
NU_19 Sat Night Caretaker
NU_19 Sun Night Nurse
NU_20 Mon Night Nurse
NU_20 Tue Night Caretaker
NU_20 Wed Night Nurse
NU_20 Thu Night Caretaker
NU_21 Wed Early Nurse
NU_21 Thu Early Nurse
NU_21 Fri Early Nurse
NU_22 Mon Early Caretaker
NU_23 Sat Early Nurse
NU_23 Sun Early Caretaker
NU_24 Thu Day Nurse
NU_24 Fri Day Nurse
NU_24 Sat Early Nurse
NU_24 Sun Early Caretaker
NU_25 Mon Late Nurse
NU_25 Tue Late Nurse
NU_25 Wed Late Nurse
NU_25 Thu Late Nurse
NU_25 Fri Late Nurse
NU_26 Mon Day Caretaker
NU_26 Tue Day Caretaker
NU_26 Wed Early Nurse
NU_26 Thu Early Caretaker
NU_27 Mon Night Nurse
NU_28 Thu Early Caretaker
NU_28 Fri Early Caretaker
NU_28 Sat Late Nurse
NU_28 Sun Late Caretaker
NU_29 Tue Late Caretaker
NU_29 Wed Late Caretaker
NU_29 Thu Late Caretaker
NU_30 Mon Night Caretaker
NU_30 Tue Night Nurse
NU_30 Wed Night Caretaker
NU_30 Thu Night Nurse
NU_31 Tue Early Nurse
NU_31 Wed Early Caretaker
NU_31 Thu Early Caretaker
NU_32 Wed Late Caretaker
NU_32 Thu Late Caretaker
NU_32 Fri Late Nurse
NU_33 Mon Day Nurse
NU_33 Tue Day Caretaker
NU_33 Wed Day Caretaker
NU_33 Sat Late Nurse
NU_33 Sun Late Nurse
NU_34 Tue Early Caretaker
NU_34 Wed Early Caretaker
NU_34 Thu Early Nurse
NU_35 Mon Day Caretaker
NU_35 Tue Day Nurse
NU_35 Fri Day Nurse
NU_35 Sat Day Caretaker
NU_35 Sun Day Caretaker
NU_36 Mon Night Nurse
NU_36 Tue Night Nurse
NU_36 Wed Night Nurse
NU_36 Thu Night Nurse
NU_36 Fri Night Nurse
NU_37 Mon Late Nurse
NU_37 Tue Late Caretaker
NU_37 Fri Day Caretaker
NU_37 Sat Day Caretaker
NU_37 Sun Day Caretaker
NU_38 Mon Early Nurse
NU_38 Tue Early Nurse
NU_38 Wed Early Caretaker
NU_38 Thu Early Nurse
NU_39 Mon Day Caretaker
NU_39 Tue Day Nurse
NU_39 Fri Late Caretaker
NU_39 Sat Late Caretaker
NU_39 Sun Late Caretaker
CT_40 Tue Night Caretaker
CT_40 Wed Night Caretaker
CT_40 Thu Night Caretaker
CT_40 Fri Night Caretaker
