SOLUTION
1 n070w4

ASSIGNMENTS = 316
HN_0 Thu Day Nurse
HN_0 Fri Day Nurse
HN_0 Sat Night HeadNurse
HN_0 Sun Night HeadNurse
HN_1 Tue Day HeadNurse
HN_1 Wed Day HeadNurse
HN_1 Thu Late HeadNurse
HN_1 Fri Night HeadNurse
HN_1 Sat Night Nurse
HN_2 Mon Late Nurse
HN_2 Tue Late HeadNurse
HN_2 Wed Late Nurse
HN_2 Sat Late HeadNurse
HN_2 Sun Late HeadNurse
HN_3 Mon Late HeadNurse
HN_4 Wed Day HeadNurse
HN_4 Thu Day Nurse
HN_4 Fri Day Nurse
HN_4 Sat Early HeadNurse
HN_4 Sun Early HeadNurse
HN_6 Wed Night Nurse
HN_6 Thu Night HeadNurse
HN_6 Fri Night Nurse
HN_7 Wed Late HeadNurse
HN_7 Thu Late HeadNurse
HN_7 Fri Late HeadNurse
NU_8 Mon Night Nurse
NU_8 Tue Night Nurse
NU_8 Wed Night Nurse
NU_8 Thu Night Caretaker
NU_8 Fri Night Caretaker
NU_9 Wed Late Caretaker
NU_9 Thu Late Caretaker
NU_9 Fri Late Nurse
NU_10 Mon Early Nurse
NU_10 Tue Late Nurse
NU_10 Fri Early Nurse
NU_10 Sat Day Caretaker
NU_10 Sun Day Nurse
NU_11 Mon Late Nurse
NU_11 Fri Day Nurse
NU_11 Sat Day Nurse
NU_11 Sun Early Nurse
NU_12 Mon Day Nurse
NU_12 Tue Early Nurse
NU_12 Wed Early Caretaker
NU_12 Thu Day Nurse
NU_12 Fri Day Caretaker
NU_12 Sat Late Caretaker
NU_13 Mon Early Caretaker
NU_13 Tue Night Nurse
NU_13 Sat Early Nurse
NU_13 Sun Day Nurse
NU_14 Tue Early Caretaker
NU_14 Thu Early Caretaker
NU_14 Fri Early Caretaker
NU_15 Mon Day Caretaker
NU_15 Tue Day Nurse
NU_15 Wed Late Caretaker
NU_15 Thu Night Nurse
NU_15 Fri Night Nurse
NU_16 Mon Day Nurse
NU_16 Tue Day Caretaker
NU_16 Wed Early Caretaker
NU_16 Thu Early Nurse
NU_16 Fri Early Caretaker
NU_17 Mon Day Nurse
NU_17 Tue Early Caretaker
NU_17 Thu Day Nurse
NU_17 Fri Late Caretaker
NU_17 Sat Late Nurse
NU_17 Sun Late Caretaker
NU_18 Tue Early Nurse
NU_18 Wed Early Caretaker
NU_18 Thu Late Caretaker
NU_18 Sun Day Caretaker
NU_19 Mon Day Caretaker
NU_19 Tue Night Nurse
NU_19 Wed Night Caretaker
NU_20 Mon Day Caretaker
NU_20 Tue Late Nurse
NU_20 Thu Late Nurse
NU_20 Fri Night Nurse
NU_20 Sun Late Caretaker
NU_21 Mon Late Nurse
NU_21 Tue Late Nurse
NU_21 Wed Late Caretaker
NU_21 Sun Late Nurse
NU_22 Mon Night Caretaker
NU_22 Wed Day Nurse
NU_22 Thu Early Caretaker
NU_22 Fri Early Nurse
NU_22 Sun Early Nurse
NU_23 Mon Day Nurse
NU_23 Tue Late Caretaker
