SOLUTION
1 n035w4

ASSIGNMENTS = 140
HN_0 Wed Late HeadNurse
HN_0 Thu Night Nurse
HN_0 Fri Night Caretaker
HN_1 Mon Early Nurse
HN_1 Tue Early HeadNurse
HN_1 Wed Early Caretaker
HN_1 Thu Early Caretaker
HN_1 Fri Early Caretaker
HN_2 Wed Early Caretaker
HN_2 Thu Day HeadNurse
HN_2 Fri Day Nurse
HN_3 Mon Early HeadNurse
HN_3 Tue Early Caretaker
HN_3 Wed Late Caretaker
HN_3 Thu Late Nurse
HN_3 Fri Late HeadNurse
HN_3 Sat Late Nurse
HN_4 Mon Late Nurse
HN_4 Tue Night Nurse
HN_4 Wed Night HeadNurse
HN_4 Thu Night HeadNurse
HN_5 Mon Day HeadNurse
HN_5 Tue Day HeadNurse
HN_5 Wed Late Nurse
NU_6 Wed Late Caretaker
NU_6 Thu Late Caretaker
NU_6 Fri Late Nurse
NU_7 Tue Day Caretaker
NU_7 Wed Day Caretaker
NU_7 Thu Day Nurse
NU_8 Tue Day Nurse
NU_8 Wed Night Nurse
NU_8 Thu Night Caretaker
NU_8 Fri Night Nurse
NU_9 Mon Night Nurse
NU_9 Thu Early Caretaker
NU_9 Fri Early Caretaker
NU_10 Thu Day Nurse
NU_10 Fri Day Caretaker
NU_10 Sat Day Nurse
NU_10 Sun Day Caretaker
NU_11 Tue Late Nurse
NU_11 Sat Early Nurse
NU_11 Sun Late Nurse
NU_12 Tue Early Nurse
NU_12 Wed Early Nurse
NU_12 Thu Night Caretaker
NU_12 Fri Night Nurse
NU_12 Sat Night Nurse
NU_12 Sun Night Nurse
NU_13 Thu Early Caretaker
NU_13 Fri Early Caretaker
NU_13 Sat Day Nurse
NU_13 Sun Day Nurse
NU_14 Wed Day Nurse
NU_14 Thu Late Nurse
NU_14 Fri Late Caretaker
NU_15 Mon Day Nurse
NU_15 Tue Night Caretaker
NU_15 Thu Early Nurse
NU_15 Fri Early Nurse
NU_16 Mon Night Caretaker
NU_16 Tue Night Nurse
NU_16 Wed Night Caretaker
NU_16 Fri Day Nurse
NU_16 Sat Day Caretaker
NU_16 Sun Early Nurse
CT_17 Mon Late Caretaker
CT_17 Tue Late Caretaker
CT_17 Wed Late Caretaker
CT_17 Thu Night Caretaker
CT_17 Fri Night Caretaker
CT_18 Mon Night Caretaker
CT_18 Tue Night Caretaker
CT_18 Fri Late Caretaker
CT_18 Sat Late Caretaker
CT_18 Sun Late Caretaker
CT_19 Mon Early Caretaker
CT_19 Tue Early Caretaker
CT_20 Mon Night Caretaker
CT_20 Thu Day Caretaker
CT_20 Fri Day Caretaker
CT_20 Sat Day Caretaker
CT_20 Sun Day Caretaker
CT_21 Thu Day Caretaker
CT_21 Fri Day Caretaker
CT_21 Sat Early Caretaker
CT_21 Sun Early Caretaker
CT_22 Tue Day Caretaker
CT_22 Wed Day Caretaker
CT_22 Thu Day Caretaker
CT_23 Mon Day Caretaker
CT_23 Tue Night Caretaker
CT_23 Wed Night Caretaker
CT_24 Thu Late Caretaker
CT_24 Fri Late Caretaker
CT_24 Sat Night Caretaker
CT_24 Sun Night Caretaker
CT_25 Mon Late Caretaker
CT_25 Tue Late Caretaker
CT_25 Wed Late Caretaker
CT_25 Sat Early Caretaker
CT_25 Sun Early Caretaker
CT_26 Mon Late Caretaker
CT_26 Tue Late Caretaker
CT_26 Wed Late Caretaker
CT_27 Mon Early Caretaker
CT_27 Tue Early Caretaker
CT_27 Wed Early Caretaker
CT_27 Thu Late Caretaker
CT_27 Fri Late Caretaker
CT_28 Mon Early Caretaker
CT_28 Tue Late Caretaker
CT_28 Wed Late Caretaker
TR_29 Mon Night Trainee
TR_29 Sat Day Trainee
TR_29 Sun Day Trainee
TR_30 Mon Day Trainee
TR_30 Tue Day Trainee
TR_30 Wed Late Trainee
TR_30 Thu Late Trainee
TR_30 Sat Late Trainee
TR_30 Sun Late Trainee
TR_31 Wed Early Trainee
TR_31 Thu Day Trainee
TR_31 Fri Day Trainee
TR_32 Mon Late Trainee
TR_32 Tue Night Trainee
TR_32 Wed Night Trainee
TR_32 Fri Late Trainee
TR_32 Sun Early Trainee
TR_33 Mon Day Trainee
TR_33 Thu Early Trainee
TR_33 Fri Early Trainee
TR_33 Sat Early Trainee
TR_34 Wed Day Trainee
TR_34 Thu Night Trainee
TR_34 Fri Night Trainee
TR_34 Sat Night Trainee
TR_34 Sun Night Trainee

