SOLUTION
2 n035w8

ASSIGNMENTS = 163
HN_0 Mon Early Nurse
HN_0 Wed Late Nurse
HN_0 Thu Night HeadNurse
HN_0 Fri Night HeadNurse
HN_0 Sun Early HeadNurse
HN_1 Mon Early Caretaker
HN_1 Tue Late HeadNurse
HN_1 Wed Late HeadNurse
HN_1 Thu Late Nurse
HN_1 Sat Early Caretaker
HN_1 Sun Day Nurse
HN_2 Mon Late Caretaker
HN_2 Tue Night Nurse
HN_2 Thu Late Caretaker
HN_2 Fri Late HeadNurse
HN_2 Sat Late Nurse
HN_3 Mon Day HeadNurse
HN_3 Tue Late Nurse
HN_3 Wed Night Nurse
HN_3 Fri Day HeadNurse
HN_3 Sat Early HeadNurse
HN_3 Sun Day Caretaker
HN_4 Mon Night HeadNurse
HN_4 Thu Day Nurse
HN_4 Fri Early HeadNurse
HN_4 Sat Late HeadNurse
HN_5 Mon Late Nurse
HN_5 Wed Day Caretaker
HN_5 Thu Late HeadNurse
HN_5 Fri Late Nurse
HN_5 Sun Late Nurse
NU_6 Mon Night Nurse
NU_6 Thu Early Caretaker
NU_6 Fri Early Nurse
NU_6 Sat Day Nurse
NU_6 Sun Late Nurse
NU_7 Mon Day Nurse
NU_7 Tue Early Caretaker
NU_7 Wed Night Nurse
NU_7 Fri Late Nurse
NU_8 Mon Late Caretaker
NU_8 Tue Late Caretaker
NU_8 Thu Day Nurse
NU_8 Fri Night Caretaker
NU_9 Mon Day Nurse
NU_9 Tue Late Caretaker
NU_9 Wed Late Caretaker
NU_9 Thu Night Nurse
NU_9 Fri Night Nurse
NU_9 Sat Night Nurse
NU_9 Sun Night Caretaker
NU_10 Mon Day Nurse
NU_10 Tue Early Nurse
NU_10 Wed Early Nurse
NU_10 Thu Early Caretaker
NU_10 Fri Early Nurse
NU_10 Sat Early Nurse
NU_10 Sun Day Nurse
NU_11 Mon Early Caretaker
NU_11 Tue Day Caretaker
NU_11 Wed Day Nurse
NU_11 Fri Late Caretaker
NU_11 Sat Late Nurse
NU_12 Wed Day Caretaker
NU_12 Thu Night Caretaker
NU_12 Sat Night Nurse
NU_13 Mon Day Nurse
NU_13 Wed Early Caretaker
NU_13 Fri Day Nurse
NU_13 Sun Early Nurse
NU_14 Tue Night Caretaker
NU_14 Wed Night Nurse
NU_14 Thu Night Caretaker
NU_15 Mon Day Nurse
NU_15 Tue Day Nurse
NU_15 Wed Day Caretaker
NU_15 Thu Early Nurse
NU_15 Sat Day Nurse
NU_16 Wed Day Nurse
NU_16 Thu Day Caretaker
NU_16 Fri Day Nurse
NU_16 Sat Early Nurse
NU_16 Sun Night Nurse
CT_17 Fri Day Caretaker
CT_17 Sat Late Caretaker
CT_17 Sun Night Caretaker
CT_18 Mon Night Caretaker
CT_18 Tue Night Caretaker
CT_18 Sat Early Caretaker
CT_18 Sun Early Caretaker
CT_19 Mon Day Caretaker
CT_19 Wed Early Caretaker
CT_19 Thu Night Caretaker
CT_20 Mon Late Caretaker
CT_20 Sat Day Caretaker
CT_21 Tue Early Caretaker
CT_21 Wed Early Caretaker
CT_21 Fri Early Caretaker
CT_22 Mon Day Caretaker
CT_22 Tue Early Caretaker
CT_22 Wed Late Caretaker
CT_22 Fri Early Caretaker
CT_22 Sat Early Caretaker
CT_22 Sun Late Caretaker
CT_23 Mon Night Caretaker
CT_23 Wed Early Caretaker
CT_23 Thu Late Caretaker
CT_23 Fri Late Caretaker
CT_23 Sat Late Caretaker
CT_24 Tue Day Caretaker
CT_24 Thu Early Caretaker
CT_24 Fri Early Caretaker
CT_24 Sun Day Caretaker
CT_25 Mon Early Caretaker
CT_25 Tue Day Caretaker
CT_25 Wed Night Caretaker
CT_25 Fri Late Caretaker
CT_26 Mon Early Caretaker
CT_26 Tue Day Caretaker
CT_26 Wed Late Caretaker
CT_26 Fri Early Caretaker
CT_26 Sat Early Caretaker
CT_26 Sun Early Caretaker
CT_27 Mon Day Caretaker
CT_27 Tue Day Caretaker
CT_27 Wed Night Caretaker
CT_27 Thu Night Caretaker
CT_27 Fri Night Caretaker
CT_27 Sat Night Caretaker
CT_28 Tue Late Caretaker
CT_28 Fri Day Caretaker
CT_28 Sat Early Caretaker
CT_28 Sun Early Caretaker
TR_29 Tue Day Trainee
TR_29 Wed Early Trainee
TR_29 Thu Early Trainee
TR_29 Fri Late Trainee
TR_29 Sat Late Trainee
TR_30 Mon Day Trainee
TR_30 Tue Early Trainee
TR_30 Wed Day Trainee
TR_30 Fri Night Trainee
TR_30 Sat Night Trainee
TR_30 Sun Night Trainee
TR_31 Tue Day Trainee
TR_31 Wed Early Trainee
TR_31 Thu Early Trainee
TR_31 Sat Day Trainee
TR_31 Sun Early Trainee
TR_32 Mon Night Trainee
TR_32 Wed Day Trainee
TR_32 Thu Early Trainee
TR_32 Fri Late Trainee
TR_32 Sat Late Trainee
TR_32 Sun Late Trainee
TR_33 Tue Late Trainee
TR_33 Wed Late Trainee
TR_33 Thu Night Trainee
TR_33 Sat Early Trainee
TR_33 Sun Late Trainee
TR_34 Mon Late Trainee
TR_34 Tue Night Trainee
TR_34 Wed Night Trainee

