SOLUTION
2 n035w4

ASSIGNMENTS = 135
HN_0 Tue Late Nurse
HN_0 Wed Late Nurse
HN_0 Thu Late Nurse
HN_0 Fri Late Caretaker
HN_1 Mon Day Nurse
HN_1 Fri Early Nurse
HN_1 Sat Early HeadNurse
HN_1 Sun Early Caretaker
HN_2 Wed Day Nurse
HN_2 Thu Day Nurse
HN_2 Fri Day HeadNurse
HN_3 Mon Early Nurse
HN_3 Tue Early Nurse
HN_3 Wed Late Caretaker
HN_3 Thu Late Caretaker
HN_3 Fri Late HeadNurse
HN_4 Mon Day HeadNurse
HN_4 Tue Day HeadNurse
HN_4 Wed Early Nurse
HN_4 Thu Early Caretaker
HN_5 Tue Night Nurse
HN_5 Wed Night HeadNurse
HN_5 Thu Night Caretaker
NU_6 Tue Day Nurse
NU_6 Wed Day Caretaker
NU_6 Thu Late Nurse
NU_6 Fri Late Nurse
NU_7 Mon Late Nurse
NU_7 Tue Late Caretaker
NU_7 Wed Late Caretaker
NU_7 Sat Night Nurse
NU_7 Sun Night Nurse
NU_8 Mon Day Caretaker
NU_8 Thu Early Nurse
NU_8 Fri Early Caretaker
NU_8 Sat Early Nurse
NU_8 Sun Day Nurse
NU_9 Mon Early Caretaker
NU_9 Tue Early Caretaker
NU_9 Wed Early Nurse
NU_9 Sat Early Caretaker
NU_9 Sun Early Nurse
NU_10 Mon Late Caretaker
NU_10 Fri Day Caretaker
NU_10 Sat Day Nurse
NU_10 Sun Day Nurse
NU_11 Tue Night Nurse
NU_11 Wed Night Nurse
NU_11 Thu Night Caretaker
NU_11 Fri Night Caretaker
NU_12 Mon Day Caretaker
NU_12 Tue Day Caretaker
NU_13 Mon Night Nurse
NU_13 Tue Night Caretaker
NU_13 Wed Night Nurse
NU_13 Thu Night Nurse
NU_14 Tue Night Caretaker
NU_14 Wed Night Caretaker
NU_14 Thu Night Caretaker
NU_14 Fri Night Nurse
NU_15 Thu Day Caretaker
NU_15 Fri Day Nurse
NU_15 Sat Late Nurse
NU_15 Sun Late Nurse
NU_16 Mon Late Caretaker
NU_16 Tue Late Caretaker
CT_17 Mon Early Caretaker
CT_17 Tue Early Caretaker
CT_17 Wed Early Caretaker
CT_17 Sat Night Caretaker
CT_17 Sun Night Caretaker
CT_18 Mon Day Caretaker
CT_18 Tue Day Caretaker
CT_18 Wed Day Caretaker
CT_18 Sat Night Caretaker
CT_18 Sun Night Caretaker
CT_19 Tue Late Caretaker
CT_19 Wed Late Caretaker
CT_19 Thu Late Caretaker
CT_19 Fri Late Caretaker
CT_20 Wed Day Caretaker
CT_20 Thu Day Caretaker
CT_20 Fri Day Caretaker
CT_21 Mon Night Caretaker
CT_21 Fri Day Caretaker
CT_21 Sat Day Caretaker
CT_21 Sun Day Caretaker
CT_22 Mon Day Caretaker
CT_22 Tue Day Caretaker
CT_22 Wed Day Caretaker
CT_23 Mon Night Caretaker
CT_23 Tue Night Caretaker
CT_23 Wed Night Caretaker
CT_24 Thu Early Caretaker
CT_24 Fri Early Caretaker
CT_24 Sat Late Caretaker
CT_24 Sun Late Caretaker
CT_25 Wed Late Caretaker
CT_25 Thu Late Caretaker
CT_25 Fri Late Caretaker
CT_26 Mon Early Caretaker
CT_26 Tue Early Caretaker
CT_27 Tue Early Caretaker
CT_27 Wed Early Caretaker
CT_27 Thu Early Caretaker
CT_28 Tue Night Caretaker
CT_28 Wed Night Caretaker
CT_28 Thu Night Caretaker
CT_28 Fri Night Caretaker
TR_29 Mon Night Trainee
TR_29 Tue Night Trainee
TR_29 Wed Night Trainee
TR_30 Mon Day Trainee
TR_30 Tue Day Trainee
TR_30 Fri Early Trainee
TR_30 Sat Early Trainee
TR_30 Sun Night Trainee
TR_31 Mon Day Trainee
TR_31 Tue Day Trainee
TR_31 Wed Day Trainee
TR_31 Sat Day Trainee
TR_31 Sun Day Trainee
TR_32 Mon Late Trainee
TR_32 Tue Late Trainee
TR_32 Wed Night Trainee
TR_32 Thu Night Trainee
TR_32 Fri Night Trainee
TR_33 Fri Day Trainee
TR_33 Sat Day Trainee
TR_33 Sun Late Trainee
TR_34 Mon Early Trainee
TR_34 Tue Early Trainee
TR_34 Wed Early Trainee
TR_34 Thu Late Trainee
TR_34 Fri Late Trainee

