SOLUTION
2 n110w8

ASSIGNMENTS = 390
HN_0 Mon Late Nurse
HN_0 Tue Late Nurse
HN_0 Wed Night HeadNurse
HN_0 Thu Night HeadNurse
HN_0 Fri Night HeadNurse
HN_1 Mon Late HeadNurse
HN_1 Tue Late HeadNurse
HN_1 Wed Night Nurse
HN_1 Thu Night HeadNurse
HN_1 Fri Night HeadNurse
HN_2 Mon Early HeadNurse
HN_2 Tue Early Nurse
HN_2 Wed Early Nurse
HN_2 Thu Early Nurse
HN_3 Mon Day HeadNurse
HN_3 Thu Day Nurse
HN_3 Fri Day Nurse
HN_3 Sat Night Nurse
HN_3 Sun Night HeadNurse
HN_4 Mon Night Nurse
HN_4 Tue Night Nurse
HN_4 Wed Night Nurse
HN_4 Thu Night Nurse
HN_4 Fri Night Nurse
HN_5 Mon Early HeadNurse
HN_5 Fri Day Nurse
HN_5 Sat Day Nurse
HN_5 Sun Day HeadNurse
HN_6 Thu Day Nurse
HN_6 Fri Day Nurse
HN_7 Mon Day Nurse
HN_7 Tue Day Nurse
HN_8 Thu Day HeadNurse
HN_8 Fri Day HeadNurse
HN_8 Sat Late HeadNurse
HN_8 Sun Late Nurse
HN_9 Wed Early HeadNurse
HN_9 Thu Early Nurse
HN_10 Wed Late HeadNurse
HN_10 Thu Late Nurse
HN_10 Fri Late HeadNurse
HN_11 Mon Night HeadNurse
HN_11 Tue Night HeadNurse
HN_11 Wed Night Nurse
HN_12 Mon Night HeadNurse
HN_12 Fri Early HeadNurse
HN_12 Sat Early HeadNurse
HN_12 Sun Early HeadNurse
HN_13 Mon Day HeadNurse
HN_13 Tue Day HeadNurse
HN_13 Wed Late HeadNurse
HN_13 Thu Late HeadNurse
HN_13 Fri Late Nurse
HN_14 Mon Day Nurse
HN_14 Tue Day Nurse
HN_15 Mon Night Nurse
HN_15 Tue Night Nurse
HN_15 Wed Night Nurse
HN_16 Thu Late HeadNurse
HN_16 Fri Late HeadNurse
HN_16 Sat Late Nurse
HN_16 Sun Late HeadNurse
HN_17 Mon Late HeadNurse
HN_18 Tue Early Nurse
HN_18 Wed Early HeadNurse
HN_18 Thu Early HeadNurse
HN_18 Fri Early HeadNurse
HN_19 Wed Day Nurse
HN_19 Thu Day HeadNurse
HN_19 Fri Day HeadNurse
NU_20 Wed Early Caretaker
NU_20 Thu Early Nurse
NU_21 Mon Day Nurse
NU_21 Tue Day Nurse
NU_21 Wed Late Nurse
NU_21 Fri Early Nurse
NU_21 Sat Early Nurse
NU_21 Sun Late Caretaker
NU_22 Mon Late Nurse
NU_22 Fri Late Nurse
NU_22 Sat Late Caretaker
NU_22 Sun Late Caretaker
NU_23 Mon Early Caretaker
NU_23 Tue Early Caretaker
NU_23 Wed Late Nurse
NU_23 Thu Late Caretaker
NU_23 Fri Late Nurse
NU_24 Wed Early Nurse
NU_24 Thu Early Caretaker
NU_25 Mon Night Caretaker
NU_25 Tue Night Caretaker
NU_25 Fri Night Caretaker
NU_25 Sat Night Nurse
NU_25 Sun Night Caretaker
NU_26 Mon Day Nurse
NU_26 Sat Early Caretaker
NU_26 Sun Early Nurse
NU_27 Mon Late Caretaker
NU_27 Thu Night Nurse
NU_27 Fri Night Nurse
NU_27 Sat Night Caretaker
NU_27 Sun Night Nurse
NU_28 Mon Night Nurse
NU_28 Tue Night Caretaker
NU_28 Wed Night Caretaker
NU_28 Sat Day Nurse
NU_28 Sun Day Nurse
NU_29 Mon Late Nurse
NU_29 Tue Late Caretaker
NU_29 Wed Late Nurse
NU_29 Sat Night Nurse
