SOLUTION
1 n035w4

ASSIGNMENTS = 132
HN_0 Wed Day Caretaker
HN_0 Thu Day Nurse
HN_0 Fri Day Nurse
HN_1 Thu Day Nurse
HN_1 Fri Day Nurse
HN_1 Sat Day Nurse
HN_1 Sun Day Nurse
HN_2 Mon Day HeadNurse
HN_2 Thu Night HeadNurse
HN_2 Fri Night Nurse
HN_2 Sat Night Nurse
HN_2 Sun Night Nurse
HN_3 Mon Early HeadNurse
HN_3 Tue Late Nurse
HN_3 Wed Late Nurse
HN_4 Mon Early Nurse
HN_4 Tue Early Nurse
HN_4 Wed Day Nurse
HN_4 Thu Day HeadNurse
HN_5 Tue Late Caretaker
HN_5 Wed Late HeadNurse
HN_5 Thu Late Nurse
HN_5 Fri Late HeadNurse
NU_6 Mon Day Nurse
NU_6 Tue Day Caretaker
NU_6 Wed Early Caretaker
NU_6 Thu Early Nurse
NU_7 Mon Night Nurse
NU_7 Tue Night Nurse
NU_8 Mon Day Caretaker
NU_8 Thu Early Caretaker
NU_8 Fri Early Nurse
NU_8 Sat Day Caretaker
NU_8 Sun Day Nurse
NU_9 Mon Early Caretaker
NU_9 Tue Early Caretaker
NU_9 Wed Early Nurse
NU_9 Thu Late Nurse
NU_9 Fri Late Nurse
NU_10 Thu Day Caretaker
NU_10 Fri Day Caretaker
NU_10 Sat Late Nurse
NU_10 Sun Late Caretaker
NU_11 Tue Night Nurse
NU_11 Wed Night Nurse
NU_11 Thu Night Nurse
NU_11 Fri Night Caretaker
NU_12 Mon Day Caretaker
NU_12 Tue Day Nurse
NU_12 Sat Early Caretaker
NU_12 Sun Early Nurse
NU_13 Mon Late Nurse
NU_13 Tue Late Caretaker
NU_14 Wed Late Caretaker
NU_14 Thu Late Caretaker
NU_14 Fri Late Caretaker
NU_15 Mon Night Caretaker
NU_15 Tue Night Caretaker
NU_15 Wed Night Caretaker
NU_15 Thu Night Caretaker
NU_15 Fri Night Caretaker
NU_16 Mon Night Caretaker
NU_16 Fri Early Caretaker
NU_16 Sat Early Nurse
NU_16 Sun Late Nurse
CT_17 Mon Night Caretaker
CT_17 Tue Night Caretaker
CT_17 Wed Night Caretaker
CT_17 Thu Night Caretaker
CT_17 Fri Night Caretaker
CT_18 Mon Early Caretaker
CT_18 Tue Early Caretaker
CT_18 Wed Early Caretaker
CT_18 Thu Early Caretaker
CT_18 Fri Early Caretaker
CT_19 Wed Late Caretaker
CT_19 Thu Late Caretaker
CT_19 Fri Late Caretaker
CT_20 Mon Late Caretaker
CT_20 Tue Late Caretaker
CT_20 Fri Late Caretaker
CT_20 Sat Late Caretaker
CT_20 Sun Late Caretaker
CT_21 Thu Night Caretaker
CT_21 Fri Night Caretaker
CT_21 Sat Night Caretaker
CT_21 Sun Night Caretaker
CT_22 Mon Late Caretaker
CT_22 Tue Late Caretaker
CT_22 Wed Late Caretaker
CT_23 Mon Early Caretaker
CT_23 Tue Early Caretaker
CT_24 Wed Early Caretaker
CT_24 Thu Early Caretaker
CT_24 Fri Early Caretaker
CT_25 Mon Late Caretaker
CT_25 Thu Day Caretaker
CT_25 Fri Day Caretaker
CT_25 Sat Day Caretaker
CT_25 Sun Day Caretaker
CT_26 Sat Early Caretaker
CT_26 Sun Early Caretaker
CT_27 Wed Late Caretaker
CT_27 Thu Late Caretaker
CT_27 Fri Late Caretaker
CT_28 Mon Day Caretaker
CT_28 Tue Day Caretaker
CT_28 Wed Day Caretaker
CT_28 Thu Day Caretaker
TR_29 Mon Late Trainee
TR_29 Sat Late Trainee
TR_29 Sun Night Trainee
TR_30 Mon Night Trainee
TR_30 Fri Early Trainee
TR_30 Sat Early Trainee
TR_30 Sun Day Trainee
TR_31 Wed Late Trainee
TR_31 Thu Late Trainee
TR_31 Fri Late Trainee
TR_32 Mon Day Trainee
TR_32 Tue Day Trainee
TR_32 Wed Night Trainee
TR_32 Thu Night Trainee
TR_32 Fri Night Trainee
TR_33 Wed Day Trainee
TR_33 Thu Day Trainee
TR_33 Fri Day Trainee
TR_33 Sat Early Trainee
TR_33 Sun Early Trainee
TR_34 Wed Early Trainee
TR_34 Thu Early Trainee
TR_34 Fri Early Trainee

