SOLUTION
1 n035w4

ASSIGNMENTS = 140
HN_0 Tue Early Caretaker
HN_0 Wed Early Nurse
HN_0 Thu Late Caretaker
HN_0 Fri Late Nurse
HN_1 Mon Night Caretaker
HN_1 Fri Day Nurse
HN_1 Sat Day HeadNurse
HN_1 Sun Night HeadNurse
HN_2 Wed Night Caretaker
HN_2 Thu Night Caretaker
HN_2 Fri Night Nurse
HN_3 Mon Late Caretaker
HN_3 Tue Late Nurse
HN_3 Wed Late Caretaker
HN_3 Sat Early Nurse
HN_3 Sun Night Nurse
HN_4 Mon Late Caretaker
HN_4 Tue Late Caretaker
HN_4 Wed Late HeadNurse
HN_4 Sat Early HeadNurse
HN_4 Sun Night Caretaker
HN_5 Tue Day HeadNurse
HN_5 Wed Night HeadNurse
HN_5 Thu Night Nurse
HN_5 Fri Night HeadNurse
NU_6 Mon Day Caretaker
NU_6 Tue Early Nurse
NU_6 Wed Early Caretaker
NU_6 Thu Late Caretaker
NU_7 Mon Night Nurse
NU_7 Tue Night Nurse
NU_7 Thu Early Nurse
NU_7 Fri Early Nurse
NU_7 Sat Day Nurse
NU_7 Sun Day Nurse
NU_8 Mon Late Nurse
NU_8 Tue Late Caretaker
NU_8 Wed Late Nurse
NU_8 Sat Late Nurse
NU_8 Sun Late Nurse
NU_9 Mon Early Nurse
NU_9 Thu Day Caretaker
NU_9 Fri Day Nurse
NU_9 Sat Early Nurse
NU_9 Sun Early Nurse
NU_10 Tue Night Caretaker
NU_10 Wed Night Nurse
NU_10 Thu Night Nurse
NU_10 Fri Night Caretaker
NU_12 Tue Night Caretaker
NU_12 Wed Night Nurse
NU_12 Thu Night Nurse
NU_12 Fri Night Nurse
NU_13 Tue Late Caretaker
NU_13 Wed Late Caretaker
NU_13 Thu Late Nurse
NU_14 Mon Late Nurse
NU_14 Tue Late Nurse
NU_15 Mon Early Nurse
NU_15 Tue Day Caretaker
NU_15 Wed Day Nurse
NU_15 Thu Day Nurse
NU_16 Mon Day Nurse
NU_16 Tue Day Nurse
NU_16 Fri Night Caretaker
NU_16 Sat Night Nurse
NU_16 Sun Night Nurse
CT_17 Mon Night Caretaker
CT_17 Tue Night Caretaker
CT_17 Wed Night Caretaker
CT_17 Thu Night Caretaker
CT_17 Fri Night Caretaker
CT_18 Tue Early Caretaker
CT_18 Wed Early Caretaker
CT_18 Thu Early Caretaker
CT_18 Fri Day Caretaker
CT_18 Sat Day Caretaker
CT_18 Sun Day Caretaker
CT_19 Thu Day Caretaker
CT_19 Fri Day Caretaker
CT_19 Sat Late Caretaker
CT_19 Sun Late Caretaker
CT_20 Mon Day Caretaker
CT_20 Tue Day Caretaker
CT_20 Wed Late Caretaker
CT_20 Thu Late Caretaker
CT_21 Mon Day Caretaker
CT_21 Tue Early Caretaker
CT_22 Wed Late Caretaker
CT_22 Thu Late Caretaker
CT_22 Fri Late Caretaker
CT_23 Wed Early Caretaker
CT_23 Thu Early Caretaker
CT_23 Fri Early Caretaker
CT_24 Wed Day Caretaker
CT_24 Thu Day Caretaker
CT_24 Fri Late Caretaker
CT_25 Mon Night Caretaker
CT_25 Tue Night Caretaker
CT_25 Wed Night Caretaker
CT_25 Thu Night Caretaker
CT_26 Mon Early Caretaker
CT_26 Fri Early Caretaker
CT_26 Sat Early Caretaker
CT_26 Sun Early Caretaker
CT_27 Mon Early Caretaker
CT_27 Tue Day Caretaker
CT_27 Wed Day Caretaker
CT_28 Wed Day Caretaker
CT_28 Thu Day Caretaker
CT_28 Fri Late Caretaker
CT_28 Sat Late Caretaker
CT_28 Sun Late Caretaker
TR_29 Wed Early Trainee
TR_29 Thu Early Trainee
TR_29 Fri Late Trainee
TR_29 Sat Night Trainee
TR_29 Sun Night Trainee
TR_30 Mon Night Trainee
TR_30 Thu Late Trainee
TR_30 Fri Late Trainee
TR_30 Sat Night Trainee
TR_30 Sun Night Trainee
TR_31 Mon Day Trainee
TR_31 Tue Day Trainee
TR_31 Wed Night Trainee
TR_32 Mon Early Trainee
TR_32 Tue Early Trainee
TR_32 Wed Day Trainee
TR_32 Thu Day Trainee
TR_32 Sat Early Trainee
TR_32 Sun Early Trainee
TR_33 Wed Late Trainee
TR_33 Thu Night Trainee
TR_33 Fri Night Trainee
TR_34 Mon Late Trainee
TR_34 Tue Night Trainee
TR_34 Fri Day Trainee
TR_34 Sat Day Trainee
TR_34 Sun Day Trainee

