SOLUTION
0 n035w4

ASSIGNMENTS = 157
HN_0 Mon Early HeadNurse
HN_0 Tue Late HeadNurse
HN_0 Thu Day HeadNurse
HN_0 Fri Day HeadNurse
HN_0 Sat Night Nurse
HN_0 Sun Night Caretaker
HN_1 Mon Early Caretaker
HN_1 Tue Early Caretaker
HN_1 Wed Day Nurse
HN_1 Thu Day Nurse
HN_1 Fri Day Nurse
HN_2 Mon Night Nurse
HN_2 Thu Night Caretaker
HN_2 Fri Night Caretaker
HN_2 Sat Night Caretaker
HN_3 Mon Day Nurse
HN_3 Tue Late Caretaker
HN_3 Wed Late HeadNurse
HN_3 Thu Late HeadNurse
HN_3 Sun Day Caretaker
HN_4 Mon Day HeadNurse
HN_4 Tue Day Nurse
HN_4 Wed Early Caretaker
HN_4 Fri Late HeadNurse
HN_4 Sat Late Caretaker
HN_5 Tue Night Caretaker
HN_5 Wed Night HeadNurse
HN_5 Thu Night HeadNurse
NU_6 Mon Late Caretaker
NU_6 Tue Late Nurse
NU_6 Wed Late Nurse
NU_6 Thu Late Nurse
NU_6 Fri Late Nurse
NU_6 Sun Late Nurse
NU_7 Mon Night Caretaker
NU_7 Thu Day Nurse
NU_7 Fri Day Nurse
NU_7 Sat Early Nurse
NU_7 Sun Early Caretaker
NU_8 Tue Day Caretaker
NU_8 Wed Night Caretaker
NU_8 Fri Early Nurse
NU_8 Sat Day Nurse
NU_8 Sun Day Nurse
NU_9 Wed Early Caretaker
NU_9 Thu Early Nurse
NU_9 Fri Early Caretaker
NU_9 Sat Late Nurse
NU_10 Mon Late Nurse
NU_10 Tue Night Nurse
NU_10 Wed Night Nurse
NU_10 Thu Night Nurse
NU_10 Fri Night Caretaker
NU_11 Mon Day Caretaker
NU_11 Wed Late Caretaker
NU_11 Thu Late Caretaker
NU_11 Fri Night Nurse
NU_11 Sun Early Nurse
NU_12 Mon Day Nurse
NU_12 Tue Late Nurse
NU_12 Wed Late Caretaker
NU_12 Fri Late Caretaker
NU_12 Sat Late Caretaker
NU_12 Sun Night Nurse
NU_13 Mon Day Nurse
NU_13 Wed Night Caretaker
NU_13 Thu Night Nurse
NU_13 Fri Night Caretaker
NU_14 Tue Early Nurse
NU_14 Wed Early Nurse
NU_14 Thu Early Caretaker
NU_14 Fri Day Caretaker
NU_14 Sat Late Caretaker
NU_15 Mon Early Nurse
NU_15 Tue Early Caretaker
NU_15 Wed Day Nurse
NU_15 Thu Day Caretaker
NU_16 Wed Late Caretaker
NU_16 Thu Late Nurse
NU_16 Fri Late Caretaker
CT_17 Mon Day Caretaker
CT_17 Thu Day Caretaker
CT_17 Fri Late Caretaker
CT_18 Thu Night Caretaker
CT_18 Sat Early Caretaker
CT_18 Sun Day Caretaker
CT_19 Mon Day Caretaker
CT_19 Tue Late Caretaker
CT_19 Wed Late Caretaker
CT_19 Thu Late Caretaker
CT_20 Mon Night Caretaker
CT_20 Tue Night Caretaker
CT_20 Thu Late Caretaker
CT_20 Sat Early Caretaker
CT_20 Sun Day Caretaker
CT_21 Mon Early Caretaker
CT_21 Tue Early Caretaker
CT_21 Wed Early Caretaker
CT_21 Thu Early Caretaker
CT_21 Fri Early Caretaker
CT_22 Tue Early Caretaker
CT_22 Wed Early Caretaker
CT_22 Thu Early Caretaker
CT_23 Tue Early Caretaker
CT_23 Wed Early Caretaker
CT_23 Fri Day Caretaker
CT_23 Sat Day Caretaker
CT_23 Sun Early Caretaker
CT_24 Mon Late Caretaker
CT_25 Mon Late Caretaker
CT_25 Tue Late Caretaker
CT_25 Wed Night Caretaker
CT_25 Fri Early Caretaker
CT_25 Sun Day Caretaker
CT_26 Wed Day Caretaker
CT_26 Thu Day Caretaker
CT_26 Fri Late Caretaker
CT_27 Mon Early Caretaker
CT_27 Tue Day Caretaker
CT_27 Wed Day Caretaker
CT_27 Thu Night Caretaker
CT_27 Fri Night Caretaker
CT_27 Sun Early Caretaker
CT_28 Mon Day Caretaker
CT_28 Tue Late Caretaker
CT_28 Sat Day Caretaker
CT_28 Sun Day Caretaker
TR_29 Mon Night Trainee
TR_29 Tue Night Trainee
TR_29 Wed Night Trainee
TR_29 Fri Early Trainee
TR_29 Sat Early Trainee
TR_29 Sun Night Trainee
TR_30 Mon Day Trainee
TR_30 Tue Day Trainee
TR_30 Wed Day Trainee
TR_30 Thu Day Trainee
TR_30 Fri Early Trainee
TR_30 Sat Day Trainee
TR_30 Sun Early Trainee
TR_31 Wed Night Trainee
TR_31 Thu Night Trainee
TR_31 Fri Night Trainee
TR_32 Mon Late Trainee
TR_32 Wed Early Trainee
TR_32 Thu Day Trainee
TR_32 Sat Day Trainee
TR_32 Sun Day Trainee
TR_33 Wed Late Trainee
TR_33 Thu Late Trainee
TR_33 Fri Late Trainee
TR_33 Sat Late Trainee
TR_34 Mon Early Trainee
TR_34 Tue Early Trainee
TR_34 Wed Day Trainee
TR_34 Thu Day Trainee
TR_34 Fri Day Trainee

