SOLUTION
1 n070w4

ASSIGNMENTS = 323
HN_0 Mon Early HeadNurse
HN_0 Fri Day HeadNurse
HN_0 Sat Early HeadNurse
HN_0 Sun Early HeadNurse
HN_1 Mon Night HeadNurse
HN_1 Tue Night HeadNurse
HN_1 Sat Late Nurse
HN_1 Sun Late HeadNurse
HN_2 Mon Late HeadNurse
HN_2 Tue Late HeadNurse
HN_2 Wed Late HeadNurse
HN_2 Thu Late Nurse
HN_3 Mon Day HeadNurse
HN_3 Tue Day Nurse
HN_3 Wed Day Nurse
HN_3 Thu Night Nurse
HN_3 Fri Night Nurse
HN_4 Tue Day Nurse
HN_4 Wed Day Nurse
HN_4 Thu Early Nurse
HN_4 Fri Early HeadNurse
HN_5 Wed Early HeadNurse
HN_5 Thu Early HeadNurse
HN_5 Fri Day Nurse
HN_5 Sat Night HeadNurse
HN_6 Mon Early Nurse
HN_6 Sat Day HeadNurse
HN_6 Sun Day Nurse
HN_7 Mon Night Nurse
HN_7 Tue Night HeadNurse
HN_7 Wed Night HeadNurse
HN_7 Sat Night HeadNurse
HN_7 Sun Night HeadNurse
NU_8 Tue Early Caretaker
NU_8 Wed Early Caretaker
NU_8 Thu Late Caretaker
NU_8 Fri Late Nurse
NU_9 Mon Early Nurse
NU_9 Tue Early Caretaker
NU_9 Wed Late Caretaker
NU_9 Thu Late Caretaker
NU_10 Tue Night Caretaker
NU_10 Wed Night Caretaker
NU_10 Thu Night Nurse
NU_10 Fri Night Nurse
NU_11 Mon Late Caretaker
NU_11 Tue Night Caretaker
NU_11 Wed Night Caretaker
NU_11 Thu Night Nurse
NU_11 Fri Night Nurse
NU_12 Mon Late Nurse
NU_12 Tue Late Nurse
NU_12 Wed Late Nurse
NU_12 Thu Late Caretaker
NU_13 Mon Late Caretaker
NU_13 Tue Late Nurse
NU_13 Wed Night Caretaker
NU_13 Thu Night Nurse
NU_13 Fri Night Caretaker
NU_13 Sun Day Caretaker
NU_14 Tue Day Caretaker
NU_14 Thu Early Nurse
NU_14 Fri Night Nurse
NU_14 Sun Early Caretaker
NU_15 Wed Early Nurse
NU_15 Thu Night Caretaker
NU_15 Fri Night Caretaker
NU_16 Mon Late Nurse
NU_16 Wed Late Nurse
NU_16 Thu Night Caretaker
NU_16 Fri Night Caretaker
NU_17 Mon Day Nurse
NU_17 Tue Early Caretaker
NU_17 Wed Early Nurse
NU_17 Thu Early Nurse
NU_17 Fri Day Nurse
NU_18 Mon Late Nurse
NU_18 Tue Night Nurse
NU_18 Wed Night Nurse
NU_18 Thu Night Caretaker
NU_18 Sat Day Nurse
NU_19 Mon Day Caretaker
NU_19 Tue Day Caretaker
NU_19 Wed Day Caretaker
NU_19 Sat Day Nurse
NU_19 Sun Early Nurse
NU_20 Mon Day Caretaker
NU_20 Tue Late Caretaker
NU_20 Wed Late Nurse
NU_20 Thu Late Nurse
NU_20 Fri Late Nurse
NU_21 Mon Early Caretaker
NU_21 Tue Early Nurse
NU_21 Wed Early Nurse
NU_21 Thu Early Nurse
NU_21 Fri Early Caretaker
NU_21 Sat Early Caretaker
NU_21 Sun Day Nurse
NU_22 Wed Early Nurse
NU_22 Thu Early Nurse
NU_22 Fri Day Caretaker
NU_22 Sat Day Nurse
NU_22 Sun Night Caretaker
NU_23 Wed Night Nurse
NU_23 Sat Early Nurse
NU_23 Sun Night Nurse
NU_24 Tue Early Caretaker
NU_24 Thu Day Caretaker
NU_24 Fri Day Caretaker
NU_24 Sat Early Caretaker
NU_24 Sun Early Caretaker
NU_25 Mon Day Caretaker
NU_25 Tue Day Nurse
NU_25 Thu Late Nurse
NU_25 Fri Late Nurse
NU_25 Sat Late Nurse
NU_25 Sun Late Nurse
NU_26 Tue Late Caretaker
NU_26 Wed Night Nurse
NU_26 Thu Night Caretaker
NU_26 Sat Day Nurse
NU_26 Sun Day Caretaker
NU_27 Tue Late Nurse
NU_27 Wed Late Caretaker
NU_27 Fri Early Caretaker
NU_27 Sat Early Nurse
NU_27 Sun Night Nurse
NU_28 Tue Night Nurse
NU_28 Wed Night Caretaker
NU_28 Thu Night Caretaker
