SOLUTION
4 n110w8

ASSIGNMENTS = 384
HN_0 Mon Early Nurse
HN_0 Tue Early Nurse
HN_0 Wed Early HeadNurse
HN_0 Thu Early HeadNurse
HN_0 Fri Early HeadNurse
HN_1 Mon Night HeadNurse
HN_1 Tue Night HeadNurse
HN_1 Wed Night Nurse
HN_1 Fri Day Nurse
HN_1 Sat Day Nurse
HN_1 Sun Day HeadNurse
HN_2 Mon Late HeadNurse
HN_2 Tue Late HeadNurse
HN_3 Mon Early Nurse
HN_3 Tue Early HeadNurse
HN_3 Wed Late Nurse
HN_3 Thu Late Nurse
HN_3 Fri Late HeadNurse
HN_4 Mon Late Nurse
HN_4 Thu Day HeadNurse
HN_4 Fri Day Nurse
HN_4 Sat Late Nurse
HN_4 Sun Late HeadNurse
HN_5 Mon Night HeadNurse
HN_5 Tue Night HeadNurse
HN_6 Wed Late HeadNurse
HN_6 Thu Late HeadNurse
HN_7 Thu Night Nurse
HN_7 Fri Night Nurse
HN_8 Fri Late HeadNurse
HN_8 Sat Late HeadNurse
HN_8 Sun Late HeadNurse
HN_9 Fri Night HeadNurse
HN_9 Sat Night HeadNurse
HN_9 Sun Night HeadNurse
HN_10 Mon Early HeadNurse
HN_10 Thu Day Nurse
HN_10 Fri Day HeadNurse
HN_11 Mon Late Nurse
HN_11 Tue Late Nurse
HN_11 Wed Late HeadNurse
HN_11 Sat Night Nurse
HN_11 Sun Night HeadNurse
HN_12 Mon Day Nurse
HN_12 Tue Day Nurse
HN_12 Fri Day HeadNurse
HN_12 Sat Day HeadNurse
HN_12 Sun Early HeadNurse
HN_13 Mon Late HeadNurse
HN_13 Tue Late HeadNurse
HN_14 Tue Day Nurse
HN_14 Wed Day Nurse
HN_15 Fri Late Nurse
HN_15 Sat Late Nurse
HN_15 Sun Late Nurse
HN_16 Mon Early HeadNurse
HN_16 Tue Early Nurse
HN_16 Wed Early HeadNurse
HN_16 Sat Night HeadNurse
HN_16 Sun Night HeadNurse
HN_17 Mon Day HeadNurse
HN_17 Tue Day HeadNurse
HN_18 Tue Day Nurse
HN_18 Wed Day HeadNurse
HN_19 Mon Day HeadNurse
HN_19 Tue Day HeadNurse
HN_19 Wed Day HeadNurse
NU_21 Mon Night Nurse
NU_21 Tue Night Nurse
NU_21 Wed Night Nurse
