SOLUTION
2 n070w4

ASSIGNMENTS = 320
HN_0 Fri Day Nurse
HN_0 Sat Day Nurse
HN_0 Sun Night HeadNurse
HN_1 Mon Night Nurse
HN_1 Tue Night Nurse
HN_1 Wed Night Nurse
HN_2 Wed Late HeadNurse
HN_2 Thu Late HeadNurse
HN_2 Fri Late HeadNurse
HN_3 Sat Late HeadNurse
HN_3 Sun Late HeadNurse
HN_4 Mon Late HeadNurse
HN_4 Tue Late Nurse
HN_4 Fri Early Nurse
HN_4 Sat Early HeadNurse
HN_4 Sun Early HeadNurse
HN_5 Tue Day Nurse
HN_5 Wed Day HeadNurse
HN_5 Thu Night HeadNurse
HN_5 Fri Night HeadNurse
HN_5 Sat Night Nurse
HN_5 Sun Night HeadNurse
HN_6 Tue Day Nurse
HN_6 Wed Day HeadNurse
HN_6 Thu Day Nurse
HN_6 Fri Day Nurse
HN_7 Tue Day HeadNurse
HN_7 Wed Day Nurse
HN_7 Thu Day Nurse
NU_8 Mon Early Nurse
NU_8 Tue Early Caretaker
NU_8 Wed Late Nurse
NU_8 Thu Late Caretaker
NU_8 Fri Late Caretaker
NU_9 Mon Night Nurse
NU_9 Tue Night Nurse
NU_9 Wed Night Nurse
NU_9 Thu Night Caretaker
NU_9 Fri Night Nurse
NU_10 Tue Late Caretaker
NU_10 Wed Late Caretaker
NU_10 Thu Late Caretaker
NU_11 Mon Day Nurse
NU_11 Tue Day Nurse
NU_11 Wed Late Caretaker
NU_11 Thu Late Nurse
NU_11 Fri Late Caretaker
NU_11 Sat Late Nurse
NU_12 Mon Early Caretaker
NU_12 Tue Early Nurse
NU_12 Wed Early Caretaker
NU_12 Thu Day Nurse
NU_12 Sat Day Nurse
NU_12 Sun Day Nurse
NU_13 Mon Early Nurse
NU_13 Tue Early Nurse
NU_13 Wed Day Caretaker
NU_13 Thu Night Caretaker
NU_14 Mon Early Nurse
NU_14 Tue Early Caretaker
NU_14 Thu Early Caretaker
NU_14 Fri Day Nurse
NU_14 Sun Day Nurse
NU_15 Mon Early Caretaker
NU_15 Tue Early Nurse
NU_15 Thu Day Caretaker
NU_15 Fri Early Caretaker
NU_16 Wed Day Nurse
NU_16 Thu Night Nurse
NU_16 Sat Late Nurse
NU_17 Mon Day Nurse
NU_17 Tue Night Nurse
NU_17 Thu Early Caretaker
NU_17 Fri Early Nurse
NU_17 Sat Early Nurse
NU_17 Sun Late Caretaker
NU_18 Mon Early Caretaker
NU_18 Tue Early Caretaker
NU_18 Thu Late Nurse
NU_18 Fri Late Nurse
NU_18 Sat Late Caretaker
NU_19 Wed Day Caretaker
NU_19 Thu Late Caretaker
NU_19 Sun Late Nurse
NU_20 Mon Early Nurse
NU_20 Tue Early Caretaker
NU_20 Wed Night Caretaker
NU_20 Thu Night Nurse
NU_20 Fri Night Caretaker
NU_20 Sun Day Caretaker
NU_21 Mon Night Caretaker
NU_21 Wed Early Nurse
NU_21 Thu Early Nurse
NU_21 Fri Late Nurse
NU_21 Sat Late Caretaker
NU_22 Tue Early Nurse
NU_22 Wed Early Caretaker
NU_22 Thu Late Caretaker
NU_22 Sat Early Nurse
NU_22 Sun Day Caretaker
NU_23 Mon Late Caretaker
NU_23 Tue Late Nurse
NU_23 Wed Late Nurse
NU_23 Fri Early Caretaker
NU_23 Sat Early Nurse
NU_23 Sun Day Nurse
NU_24 Mon Night Caretaker
NU_24 Tue Night Caretaker
NU_24 Fri Night Caretaker
NU_24 Sat Night Caretaker
NU_24 Sun Night Nurse
NU_25 Mon Day Caretaker
NU_25 Tue Day Caretaker
NU_25 Wed Early Nurse
NU_25 Thu Day Caretaker
NU_25 Fri Day Caretaker
NU_25 Sat Day Caretaker
NU_26 Mon Day Caretaker
NU_26 Tue Early Nurse
NU_26 Thu Early Nurse
NU_26 Fri Late Nurse
NU_27 Tue Late Caretaker
NU_27 Wed Night Nurse
NU_27 Sat Early Caretaker
NU_27 Sun Early Nurse
NU_28 Mon Early Caretaker
NU_28 Tue Early Nurse
NU_28 Wed Day Caretaker
NU_28 Thu Day Caretaker
NU_28 Fri Early Nurse
NU_29 Mon Early Caretaker
NU_29 Tue Early Nurse
NU_29 Wed Day Nurse
NU_29 Thu Late Caretaker
NU_29 Fri Night Nurse
NU_29 Sun Day Nurse
NU_30 Mon Day Nurse
NU_30 Tue Day Caretaker
NU_30 Wed Late Caretaker
NU_30 Fri Late Caretaker
NU_31 Mon Day Caretaker
NU_31 Tue Day Caretaker
NU_31 Wed Early Caretaker
NU_31 Thu Early Nurse
NU_31 Fri Early Caretaker
NU_32 Mon Night Caretaker
NU_33 Mon Late Nurse
NU_33 Thu Early Caretaker
NU_33 Fri Late Caretaker
NU_33 Sat Late Nurse
NU_33 Sun Night Caretaker
NU_34 Mon Late Nurse
NU_34 Tue Late Caretaker
NU_34 Wed Night Caretaker
NU_34 Sat Day Caretaker
NU_34 Sun Day Caretaker
NU_35 Mon Early Caretaker
NU_35 Tue Early Caretaker
NU_35 Wed Early Caretaker
NU_35 Thu Late Nurse
NU_35 Sun Late Nurse
NU_36 Tue Late Nurse
NU_36 Wed Late Nurse
NU_36 Thu Night Caretaker
NU_36 Fri Night Caretaker
NU_37 Mon Late Nurse
NU_37 Tue Night Caretaker
NU_37 Fri Day Nurse
NU_37 Sat Late Caretaker
NU_38 Mon Night Nurse
NU_38 Fri Night Nurse
NU_39 Mon Late Caretaker
NU_39 Wed Early Nurse
NU_39 Thu Day Nurse
NU_39 Fri Late Nurse
NU_39 Sat Late Caretaker
NU_39 Sun Night Nurse
CT_40 Mon Early Caretaker
CT_40 Tue Day Caretaker
CT_40 Wed Day Caretaker
CT_40 Thu Day Caretaker
CT_40 Sun Late Caretaker
CT_41 Wed Late Caretaker
CT_41 Fri Late Caretaker
CT_42 Mon Late Caretaker
CT_42 Sun Early Caretaker
CT_43 Mon Late Caretaker
CT_43 Tue Late Caretaker
