SOLUTION
2 n035w4

ASSIGNMENTS = 164
HN_0 Mon Early HeadNurse
HN_0 Wed Early HeadNurse
HN_0 Thu Day Caretaker
HN_0 Fri Early Nurse
HN_0 Sat Early Nurse
HN_0 Sun Early HeadNurse
HN_1 Mon Night HeadNurse
HN_1 Tue Night Caretaker
HN_1 Fri Late HeadNurse
HN_1 Sat Late Nurse
HN_1 Sun Night Caretaker
HN_2 Mon Night HeadNurse
HN_2 Tue Night Nurse
HN_2 Wed Night HeadNurse
HN_2 Fri Day HeadNurse
HN_2 Sat Day Caretaker
HN_2 Sun Late Nurse
HN_3 Mon Day Nurse
HN_3 Tue Day Caretaker
HN_3 Thu Day Caretaker
HN_3 Fri Day Nurse
HN_3 Sat Late Caretaker
HN_3 Sun Late Caretaker
HN_4 Tue Day HeadNurse
HN_4 Wed Early HeadNurse
HN_4 Thu Day Caretaker
HN_4 Fri Day Nurse
HN_5 Mon Day HeadNurse
HN_5 Tue Night Nurse
HN_5 Wed Night Nurse
HN_5 Sat Early HeadNurse
HN_5 Sun Early HeadNurse
NU_6 Tue Day Caretaker
NU_6 Wed Day Nurse
NU_6 Fri Day Caretaker
NU_6 Sat Day Nurse
NU_6 Sun Early Caretaker
NU_7 Mon Late Nurse
NU_7 Tue Late Caretaker
NU_7 Wed Late Nurse
NU_7 Thu Late Nurse
NU_7 Fri Late Caretaker
NU_8 Mon Late Caretaker
NU_8 Tue Late Nurse
NU_8 Wed Late Caretaker
NU_8 Thu Night Nurse
NU_8 Sat Early Caretaker
NU_8 Sun Day Nurse
NU_9 Tue Early Nurse
NU_9 Wed Night Caretaker
NU_9 Thu Night Nurse
NU_9 Fri Night Nurse
NU_9 Sun Early Nurse
NU_10 Thu Night Caretaker
NU_10 Fri Night Nurse
NU_10 Sat Night Nurse
NU_10 Sun Night Caretaker
NU_11 Tue Day Nurse
NU_11 Wed Day Caretaker
NU_11 Thu Early Nurse
NU_11 Fri Late Caretaker
NU_11 Sat Late Caretaker
NU_11 Sun Late Caretaker
NU_12 Mon Day Nurse
NU_12 Tue Day Nurse
NU_12 Wed Early Nurse
NU_12 Thu Day Nurse
NU_12 Sun Late Nurse
NU_13 Mon Early Nurse
NU_13 Tue Late Caretaker
NU_13 Wed Night Caretaker
NU_13 Sun Day Nurse
NU_14 Mon Night Nurse
NU_14 Wed Night Nurse
NU_14 Thu Night Caretaker
NU_14 Fri Night Caretaker
NU_15 Fri Late Nurse
NU_15 Sat Night Caretaker
NU_15 Sun Night Nurse
NU_16 Mon Day Caretaker
NU_16 Tue Night Caretaker
NU_16 Wed Night Caretaker
NU_16 Thu Night Caretaker
CT_17 Mon Day Caretaker
CT_17 Tue Early Caretaker
CT_17 Wed Day Caretaker
CT_17 Sat Day Caretaker
CT_17 Sun Early Caretaker
CT_18 Mon Late Caretaker
CT_18 Wed Day Caretaker
CT_18 Thu Early Caretaker
CT_18 Fri Early Caretaker
CT_18 Sat Early Caretaker
CT_19 Mon Night Caretaker
CT_19 Thu Day Caretaker
CT_19 Fri Late Caretaker
CT_19 Sat Late Caretaker
CT_19 Sun Late Caretaker
CT_20 Mon Night Caretaker
CT_20 Wed Early Caretaker
CT_20 Thu Early Caretaker
CT_20 Sat Early Caretaker
CT_20 Sun Early Caretaker
CT_21 Mon Early Caretaker
CT_21 Tue Early Caretaker
CT_21 Wed Day Caretaker
CT_21 Sat Day Caretaker
CT_21 Sun Early Caretaker
CT_22 Mon Day Caretaker
CT_22 Tue Day Caretaker
CT_23 Mon Night Caretaker
CT_23 Tue Night Caretaker
CT_23 Wed Night Caretaker
CT_23 Thu Night Caretaker
CT_23 Fri Night Caretaker
CT_23 Sat Night Caretaker
CT_24 Mon Early Caretaker
CT_24 Tue Early Caretaker
CT_24 Wed Late Caretaker
CT_24 Thu Late Caretaker
CT_25 Mon Night Caretaker
CT_25 Wed Early Caretaker
CT_25 Thu Late Caretaker
CT_25 Sat Early Caretaker
CT_25 Sun Late Caretaker
CT_26 Wed Late Caretaker
CT_26 Thu Late Caretaker
CT_26 Fri Late Caretaker
CT_27 Mon Early Caretaker
CT_27 Tue Early Caretaker
CT_27 Wed Early Caretaker
CT_27 Thu Early Caretaker
CT_27 Fri Early Caretaker
CT_28 Wed Early Caretaker
CT_28 Thu Day Caretaker
CT_28 Fri Day Caretaker
CT_28 Sat Early Caretaker
CT_28 Sun Day Caretaker
TR_29 Mon Late Trainee
TR_29 Tue Late Trainee
TR_29 Sat Day Trainee
TR_30 Tue Early Trainee
TR_30 Wed Night Trainee
TR_30 Fri Day Trainee
TR_30 Sun Late Trainee
TR_31 Mon Day Trainee
TR_31 Fri Early Trainee
TR_31 Sat Day Trainee
TR_31 Sun Early Trainee
TR_32 Mon Night Trainee
TR_32 Wed Early Trainee
TR_32 Thu Late Trainee
TR_32 Fri Late Trainee
TR_32 Sun Day Trainee
TR_33 Wed Night Trainee
TR_33 Thu Night Trainee
TR_33 Fri Night Trainee
TR_33 Sat Night Trainee
TR_33 Sun Night Trainee
TR_34 Mon Day Trainee
TR_34 Tue Day Trainee
TR_34 Wed Day Trainee
TR_34 Sat Early Trainee
TR_34 Sun Day Trainee

