SOLUTION
3 n070w4

ASSIGNMENTS = 337
HN_0 Mon Early Nurse
HN_0 Tue Early HeadNurse
HN_0 Wed Day Nurse
HN_0 Thu Day HeadNurse
HN_0 Fri Day HeadNurse
HN_1 Tue Early Nurse
HN_1 Wed Early HeadNurse
HN_1 Thu Early Nurse
HN_2 Fri Late Nurse
HN_2 Sat Late HeadNurse
HN_2 Sun Late Nurse
HN_3 Mon Night Nurse
HN_4 Wed Early Nurse
HN_4 Thu Early Nurse
HN_4 Fri Late HeadNurse
HN_4 Sat Late HeadNurse
HN_4 Sun Night Nurse
HN_5 Mon Early HeadNurse
HN_5 Tue Night HeadNurse
HN_5 Wed Night HeadNurse
HN_5 Thu Night HeadNurse
HN_5 Fri Night HeadNurse
HN_6 Mon Day HeadNurse
HN_6 Tue Day Nurse
HN_6 Wed Day HeadNurse
HN_7 Mon Late HeadNurse
HN_7 Tue Late HeadNurse
HN_7 Thu Early HeadNurse
HN_7 Fri Day Nurse
HN_7 Sat Day HeadNurse
HN_7 Sun Late HeadNurse
NU_8 Mon Night Caretaker
NU_8 Tue Night Caretaker
NU_8 Wed Night Caretaker
NU_8 Fri Late Caretaker
NU_8 Sat Late Nurse
NU_8 Sun Night Nurse
NU_9 Mon Day Nurse
NU_9 Tue Day Caretaker
NU_9 Wed Early Caretaker
NU_9 Thu Day Caretaker
NU_9 Fri Day Nurse
NU_10 Mon Night Nurse
NU_10 Tue Night Nurse
NU_10 Wed Night Caretaker
NU_10 Thu Night Nurse
NU_11 Mon Night Caretaker
NU_11 Tue Night Caretaker
NU_11 Wed Night Caretaker
NU_11 Fri Early Caretaker
NU_11 Sat Early Nurse
NU_11 Sun Early Nurse
NU_12 Mon Late Nurse
NU_12 Tue Late Nurse
NU_12 Wed Late Caretaker
NU_13 Mon Night Caretaker
NU_13 Tue Night Caretaker
NU_13 Wed Night Caretaker
NU_13 Thu Night Nurse
NU_14 Mon Day Nurse
NU_14 Tue Day Nurse
NU_14 Wed Early Nurse
NU_14 Thu Day Caretaker
NU_14 Fri Late Nurse
NU_15 Mon Night Caretaker
NU_15 Tue Night Caretaker
NU_15 Thu Early Caretaker
NU_15 Fri Early Nurse
NU_15 Sat Early Caretaker
NU_15 Sun Early Nurse
NU_16 Tue Night Nurse
NU_16 Wed Night Caretaker
NU_17 Mon Early Caretaker
NU_17 Tue Early Caretaker
NU_17 Wed Day Caretaker
NU_17 Fri Day Caretaker
NU_17 Sun Early Caretaker
NU_18 Tue Late Nurse
NU_18 Wed Night Nurse
NU_18 Fri Night Caretaker
NU_18 Sun Day Caretaker
NU_19 Tue Early Nurse
NU_19 Fri Late Caretaker
NU_19 Sat Late Nurse
NU_19 Sun Night Caretaker
NU_20 Tue Late Caretaker
NU_20 Wed Late Nurse
NU_20 Thu Late Caretaker
NU_20 Fri Night Caretaker
NU_20 Sun Early Caretaker
NU_21 Tue Day Nurse
NU_21 Wed Late Nurse
NU_21 Thu Late Caretaker
NU_21 Sun Night Caretaker
NU_22 Tue Day Nurse
NU_22 Wed Early Nurse
NU_22 Thu Early Nurse
NU_22 Fri Late Nurse
NU_22 Sat Late Caretaker
NU_22 Sun Late Caretaker
NU_23 Mon Early Nurse
NU_23 Tue Late Caretaker
NU_23 Wed Night Nurse
NU_23 Thu Night Nurse
NU_23 Sat Early Nurse
NU_23 Sun Early Nurse
NU_24 Tue Late Caretaker
NU_24 Wed Late Caretaker
NU_24 Thu Night Nurse
NU_24 Sun Day Nurse
NU_25 Mon Late Nurse
NU_25 Thu Early Caretaker
NU_25 Fri Early Nurse
NU_26 Tue Day Nurse
NU_26 Wed Early Caretaker
NU_26 Thu Early Nurse
NU_26 Fri Day Caretaker
NU_26 Sat Early Caretaker
NU_26 Sun Day Nurse
NU_27 Mon Late Caretaker
NU_27 Thu Day Nurse
NU_27 Fri Early Nurse
NU_27 Sun Early Caretaker
NU_28 Wed Early Nurse
NU_28 Thu Early Caretaker
NU_28 Fri Day Caretaker
