SOLUTION
4 n110w8

ASSIGNMENTS = 389
HN_0 Mon Night HeadNurse
HN_0 Tue Night Nurse
HN_0 Fri Day HeadNurse
HN_0 Sat Day Nurse
HN_0 Sun Early Nurse
HN_1 Mon Early HeadNurse
HN_1 Tue Early Nurse
HN_1 Fri Late Nurse
HN_1 Sat Late Nurse
HN_1 Sun Late Nurse
HN_2 Wed Day HeadNurse
HN_2 Thu Day HeadNurse
HN_2 Fri Early HeadNurse
HN_2 Sat Early HeadNurse
HN_2 Sun Early HeadNurse
HN_3 Mon Day HeadNurse
HN_3 Tue Day Nurse
HN_3 Wed Day HeadNurse
HN_3 Thu Late Nurse
HN_3 Fri Late Nurse
HN_4 Mon Night HeadNurse
HN_4 Tue Night HeadNurse
HN_4 Wed Night HeadNurse
HN_4 Thu Night Nurse
HN_4 Fri Night HeadNurse
HN_5 Thu Night Nurse
HN_5 Fri Night HeadNurse
HN_5 Sat Night Nurse
HN_5 Sun Night HeadNurse
HN_6 Thu Day HeadNurse
HN_6 Fri Day Nurse
HN_7 Mon Late Nurse
HN_7 Tue Late Nurse
HN_8 Wed Early Nurse
HN_8 Thu Early Nurse
HN_9 Mon Late HeadNurse
HN_10 Mon Day Nurse
HN_10 Tue Day HeadNurse
HN_10 Wed Day Nurse
HN_10 Thu Day Nurse
HN_10 Fri Day Nurse
HN_11 Mon Late HeadNurse
HN_11 Thu Day Nurse
HN_11 Fri Day HeadNurse
HN_12 Thu Night HeadNurse
HN_12 Fri Night Nurse
HN_12 Sat Night Nurse
HN_12 Sun Night Nurse
HN_13 Wed Early HeadNurse
HN_13 Thu Early Nurse
HN_13 Fri Early Nurse
HN_14 Mon Early HeadNurse
HN_15 Thu Night Nurse
HN_15 Fri Night Nurse
HN_15 Sat Night HeadNurse
HN_15 Sun Night Nurse
HN_16 Mon Day HeadNurse
HN_16 Tue Early Nurse
HN_16 Wed Early Nurse
HN_16 Thu Early HeadNurse
HN_16 Fri Early HeadNurse
HN_17 Tue Late HeadNurse
HN_17 Wed Late Nurse
HN_17 Thu Late HeadNurse
HN_17 Fri Late HeadNurse
HN_18 Thu Late HeadNurse
HN_18 Fri Late HeadNurse
HN_19 Mon Early Nurse
HN_19 Tue Early HeadNurse
HN_19 Wed Early HeadNurse
HN_19 Sat Day HeadNurse
HN_19 Sun Day Nurse
NU_20 Mon Late Caretaker
NU_20 Tue Late Caretaker
NU_21 Mon Day Caretaker
NU_21 Thu Late Nurse
NU_21 Fri Late Caretaker
NU_21 Sat Late Caretaker
NU_21 Sun Late Caretaker
NU_22 Mon Late Nurse
