SOLUTION
0 n035w4

ASSIGNMENTS = 134
HN_0 Tue Night Caretaker
HN_0 Wed Night Caretaker
HN_0 Sat Late Caretaker
HN_0 Sun Night Caretaker
HN_1 Mon Night Caretaker
HN_1 Tue Night HeadNurse
HN_1 Wed Night HeadNurse
HN_1 Thu Night Nurse
HN_1 Fri Night Nurse
HN_2 Mon Late Nurse
HN_2 Fri Night Caretaker
HN_2 Sat Night Nurse
HN_2 Sun Night Nurse
HN_3 Mon Day HeadNurse
HN_3 Tue Day Caretaker
HN_3 Sat Early Nurse
HN_3 Sun Early Nurse
HN_4 Mon Early HeadNurse
HN_4 Tue Early HeadNurse
HN_4 Wed Late HeadNurse
HN_5 Tue Day Caretaker
HN_5 Wed Day HeadNurse
HN_5 Thu Early HeadNurse
HN_5 Fri Early Nurse
NU_6 Mon Day Nurse
NU_6 Tue Day Caretaker
NU_6 Wed Early Nurse
NU_6 Thu Early Caretaker
NU_6 Fri Early Caretaker
NU_7 Mon Night Caretaker
NU_7 Tue Night Caretaker
NU_7 Fri Late Caretaker
NU_7 Sat Late Nurse
NU_7 Sun Late Nurse
NU_8 Mon Late Caretaker
NU_8 Fri Early Caretaker
NU_8 Sat Early Caretaker
NU_8 Sun Early Caretaker
NU_9 Mon Late Nurse
NU_9 Tue Late Caretaker
NU_9 Wed Late Nurse
NU_9 Thu Late Nurse
NU_9 Fri Late Caretaker
NU_10 Mon Night Caretaker
NU_10 Tue Night Nurse
NU_10 Wed Night Caretaker
NU_11 Tue Day Nurse
NU_11 Wed Day Caretaker
NU_11 Thu Late Nurse
NU_11 Fri Late Nurse
NU_12 Mon Early Nurse
NU_12 Tue Late Nurse
NU_12 Sat Day Nurse
NU_12 Sun Day Nurse
NU_13 Mon Night Nurse
NU_13 Tue Night Nurse
NU_13 Wed Night Nurse
NU_14 Wed Day Nurse
NU_14 Thu Day Nurse
NU_14 Fri Early Nurse
NU_15 Tue Early Nurse
NU_15 Wed Early Nurse
NU_15 Thu Early Nurse
NU_15 Fri Day Nurse
NU_16 Wed Early Caretaker
NU_16 Thu Early Nurse
NU_16 Fri Late Caretaker
CT_17 Wed Day Caretaker
CT_17 Thu Day Caretaker
CT_17 Fri Early Caretaker
CT_17 Sat Early Caretaker
CT_17 Sun Early Caretaker
CT_18 Mon Late Caretaker
CT_18 Tue Late Caretaker
CT_18 Wed Late Caretaker
CT_18 Sat Day Caretaker
CT_18 Sun Day Caretaker
CT_19 Mon Day Caretaker
CT_19 Tue Day Caretaker
CT_19 Wed Day Caretaker
CT_20 Mon Day Caretaker
CT_20 Wed Late Caretaker
CT_20 Thu Night Caretaker
CT_20 Fri Night Caretaker
CT_21 Tue Early Caretaker
CT_21 Wed Early Caretaker
CT_21 Thu Early Caretaker
CT_21 Fri Day Caretaker
CT_22 Wed Day Caretaker
CT_22 Thu Day Caretaker
CT_22 Fri Day Caretaker
CT_23 Mon Night Caretaker
CT_23 Tue Night Caretaker
CT_24 Wed Late Caretaker
CT_24 Thu Late Caretaker
CT_24 Fri Late Caretaker
CT_25 Wed Night Caretaker
CT_25 Thu Night Caretaker
CT_25 Fri Night Caretaker
CT_26 Tue Day Caretaker
CT_26 Wed Day Caretaker
CT_26 Thu Day Caretaker
CT_27 Mon Early Caretaker
CT_27 Tue Early Caretaker
CT_27 Wed Late Caretaker
CT_27 Thu Late Caretaker
CT_28 Mon Early Caretaker
CT_28 Tue Early Caretaker
CT_28 Wed Early Caretaker
TR_29 Thu Late Trainee
TR_29 Sat Day Trainee
TR_29 Sun Day Trainee
TR_30 Mon Early Trainee
TR_30 Thu Day Trainee
TR_30 Fri Day Trainee
TR_30 Sat Night Trainee
TR_30 Sun Night Trainee
TR_31 Mon Day Trainee
TR_31 Thu Early Trainee
TR_31 Fri Early Trainee
TR_32 Mon Day Trainee
TR_32 Tue Day Trainee
TR_32 Wed Early Trainee
TR_32 Thu Early Trainee
TR_32 Fri Early Trainee
TR_33 Tue Late Trainee
TR_33 Wed Late Trainee
TR_33 Thu Late Trainee
TR_34 Mon Late Trainee
TR_34 Tue Late Trainee
TR_34 Wed Night Trainee
TR_34 Thu Night Trainee
TR_34 Sat Early Trainee
TR_34 Sun Late Trainee

