SOLUTION
4 n035w8

ASSIGNMENTS = 135
HN_0 Mon Early Nurse
HN_0 Tue Early Caretaker
HN_0 Wed Early HeadNurse
HN_0 Thu Day HeadNurse
HN_1 Wed Night Caretaker
HN_1 Thu Night Caretaker
HN_1 Fri Night HeadNurse
HN_2 Mon Day HeadNurse
HN_2 Tue Day Nurse
HN_2 Fri Day Nurse
HN_2 Sat Day HeadNurse
HN_2 Sun Day HeadNurse
HN_3 Mon Day Nurse
HN_3 Fri Early HeadNurse
HN_3 Sat Early Caretaker
HN_3 Sun Night Caretaker
HN_4 Mon Late Caretaker
HN_4 Tue Night HeadNurse
HN_4 Wed Night Nurse
HN_4 Thu Night Nurse
HN_5 Wed Late HeadNurse
HN_5 Thu Late HeadNurse
HN_5 Fri Late Nurse
NU_6 Mon Night Caretaker
NU_6 Tue Night Caretaker
NU_7 Mon Late Caretaker
NU_7 Tue Late Caretaker
NU_7 Wed Late Nurse
NU_7 Sat Day Nurse
NU_7 Sun Day Nurse
NU_8 Mon Early Caretaker
NU_8 Tue Early Nurse
NU_8 Sat Early Nurse
NU_8 Sun Early Nurse
NU_9 Mon Day Caretaker
NU_9 Tue Day Caretaker
NU_10 Wed Early Nurse
NU_10 Thu Early Nurse
NU_10 Fri Early Caretaker
NU_11 Mon Night Nurse
NU_11 Tue Night Nurse
NU_11 Fri Night Caretaker
NU_11 Sat Night Nurse
NU_11 Sun Night Nurse
NU_12 Mon Late Caretaker
NU_12 Thu Early Caretaker
NU_12 Fri Early Nurse
NU_12 Sat Late Caretaker
NU_12 Sun Late Nurse
NU_13 Thu Late Nurse
NU_13 Fri Late Caretaker
NU_13 Sat Late Nurse
NU_14 Wed Day Nurse
NU_14 Thu Day Caretaker
NU_14 Fri Day Caretaker
NU_14 Sat Late Caretaker
NU_14 Sun Late Caretaker
NU_15 Mon Early Caretaker
NU_15 Thu Day Nurse
NU_15 Fri Night Nurse
NU_15 Sat Night Nurse
NU_15 Sun Night Caretaker
NU_16 Mon Late Nurse
NU_16 Tue Late Nurse
CT_17 Wed Night Caretaker
CT_17 Thu Night Caretaker
CT_17 Fri Night Caretaker
CT_17 Sat Night Caretaker
CT_17 Sun Night Caretaker
CT_18 Tue Early Caretaker
CT_18 Wed Early Caretaker
CT_18 Thu Early Caretaker
CT_19 Wed Day Caretaker
CT_19 Thu Day Caretaker
CT_19 Fri Day Caretaker
CT_20 Mon Night Caretaker
CT_20 Tue Night Caretaker
CT_20 Wed Night Caretaker
CT_20 Sat Early Caretaker
CT_20 Sun Early Caretaker
CT_21 Tue Day Caretaker
CT_21 Wed Day Caretaker
CT_21 Thu Day Caretaker
CT_22 Wed Late Caretaker
CT_22 Thu Late Caretaker
CT_22 Fri Late Caretaker
CT_23 Thu Early Caretaker
CT_23 Fri Early Caretaker
CT_23 Sat Late Caretaker
CT_23 Sun Late Caretaker
CT_24 Mon Early Caretaker
CT_24 Tue Early Caretaker
CT_24 Wed Early Caretaker
CT_24 Thu Day Caretaker
CT_24 Fri Day Caretaker
CT_25 Tue Late Caretaker
CT_25 Wed Late Caretaker
CT_25 Thu Late Caretaker
CT_26 Mon Late Caretaker
CT_26 Tue Late Caretaker
CT_26 Wed Late Caretaker
CT_26 Thu Late Caretaker
CT_27 Tue Night Caretaker
CT_27 Wed Night Caretaker
CT_27 Thu Night Caretaker
CT_27 Fri Night Caretaker
CT_28 Mon Day Caretaker
CT_28 Tue Day Caretaker
CT_28 Wed Day Caretaker
CT_28 Sat Day Caretaker
CT_28 Sun Day Caretaker
TR_29 Fri Early Trainee
TR_29 Sat Early Trainee
TR_29 Sun Early Trainee
TR_30 Mon Late Trainee
TR_30 Tue Late Trainee
TR_30 Wed Late Trainee
TR_30 Thu Late Trainee
TR_31 Mon Night Trainee
TR_31 Tue Night Trainee
TR_31 Fri Late Trainee
TR_31 Sat Late Trainee
TR_31 Sun Night Trainee
TR_32 Wed Day Trainee
TR_32 Thu Day Trainee
TR_32 Fri Day Trainee
TR_33 Mon Early Trainee
TR_33 Tue Early Trainee
TR_33 Wed Early Trainee
TR_33 Sat Day Trainee
TR_33 Sun Day Trainee
TR_34 Tue Day Trainee
TR_34 Wed Day Trainee
TR_34 Thu Night Trainee
TR_34 Fri Night Trainee

