SOLUTION
2 n070w4

ASSIGNMENTS = 329
HN_0 Tue Day HeadNurse
HN_0 Wed Day Nurse
HN_0 Thu Night HeadNurse
HN_0 Fri Night HeadNurse
HN_1 Mon Early Nurse
HN_1 Tue Early HeadNurse
HN_1 Wed Night Nurse
HN_1 Fri Day Nurse
HN_1 Sat Day Nurse
HN_1 Sun Day HeadNurse
HN_2 Mon Day HeadNurse
HN_2 Tue Day Nurse
HN_2 Wed Day HeadNurse
HN_2 Sat Early HeadNurse
HN_2 Sun Early HeadNurse
HN_4 Mon Night HeadNurse
HN_4 Tue Night Nurse
HN_4 Sat Night HeadNurse
HN_4 Sun Night HeadNurse
HN_5 Wed Night Nurse
HN_5 Thu Night HeadNurse
HN_6 Mon Early Nurse
HN_6 Tue Early Nurse
HN_7 Mon Late Nurse
HN_7 Thu Day HeadNurse
HN_7 Fri Day HeadNurse
HN_7 Sat Late HeadNurse
HN_7 Sun Late HeadNurse
NU_8 Mon Early Nurse
NU_8 Tue Early Caretaker
NU_8 Wed Late Caretaker
NU_8 Thu Late Nurse
NU_8 Fri Late Caretaker
NU_9 Mon Night Caretaker
NU_9 Tue Night Caretaker
NU_9 Wed Night Nurse
NU_9 Sat Late Nurse
NU_9 Sun Late Caretaker
NU_10 Wed Day Caretaker
NU_10 Thu Day Nurse
NU_10 Fri Day Nurse
NU_11 Mon Day Nurse
NU_11 Tue Day Caretaker
NU_11 Wed Early Nurse
NU_11 Thu Night Nurse
NU_12 Mon Early Nurse
NU_12 Tue Early Nurse
NU_12 Wed Early Caretaker
NU_12 Thu Early Nurse
NU_12 Fri Late Nurse
NU_13 Mon Early Caretaker
NU_13 Tue Early Nurse
NU_13 Wed Early Nurse
NU_13 Thu Early Nurse
NU_13 Fri Early Caretaker
NU_13 Sat Day Nurse
NU_14 Mon Early Caretaker
NU_14 Tue Day Nurse
NU_14 Wed Late Caretaker
NU_14 Thu Night Nurse
NU_14 Fri Night Nurse
NU_14 Sun Early Nurse
NU_15 Mon Night Nurse
NU_15 Thu Day Nurse
NU_15 Fri Day Nurse
NU_15 Sat Night Caretaker
NU_16 Tue Day Caretaker
