SOLUTION
2 n035w4

ASSIGNMENTS = 139
HN_0 Mon Night HeadNurse
HN_0 Tue Night HeadNurse
HN_1 Mon Late Nurse
HN_1 Tue Late Caretaker
HN_1 Wed Late Caretaker
HN_2 Mon Early Caretaker
HN_2 Tue Early Nurse
HN_2 Wed Night HeadNurse
HN_2 Thu Night Nurse
HN_2 Fri Night HeadNurse
HN_3 Wed Day Caretaker
HN_3 Thu Day HeadNurse
HN_3 Fri Late Caretaker
HN_4 Tue Day Nurse
HN_4 Wed Day Nurse
HN_4 Thu Day Caretaker
HN_4 Fri Late Nurse
HN_4 Sat Late HeadNurse
HN_5 Tue Late HeadNurse
HN_5 Wed Late Caretaker
HN_5 Thu Late Nurse
HN_5 Fri Late Caretaker
NU_6 Mon Late Caretaker
NU_6 Tue Late Nurse
NU_6 Wed Late Nurse
NU_6 Sat Late Nurse
NU_6 Sun Late Nurse
NU_7 Wed Night Nurse
NU_7 Thu Night Caretaker
NU_7 Fri Night Nurse
NU_7 Sat Night Nurse
NU_8 Mon Night Nurse
NU_8 Tue Night Caretaker
NU_8 Fri Night Caretaker
NU_8 Sat Night Nurse
NU_8 Sun Night Nurse
NU_9 Mon Late Caretaker
NU_9 Thu Early Nurse
NU_9 Fri Early Caretaker
NU_9 Sat Early Nurse
NU_9 Sun Early Nurse
NU_10 Mon Night Caretaker
NU_10 Tue Night Nurse
NU_11 Mon Day Nurse
NU_11 Tue Night Nurse
NU_11 Sat Day Nurse
NU_11 Sun Day Caretaker
NU_12 Mon Day Nurse
NU_12 Tue Day Nurse
NU_12 Wed Day Caretaker
NU_13 Wed Late Nurse
NU_13 Thu Late Caretaker
NU_13 Fri Late Nurse
NU_14 Fri Early Nurse
NU_14 Sat Day Caretaker
NU_14 Sun Day Nurse
NU_15 Mon Early Nurse
NU_15 Tue Early Nurse
NU_15 Wed Early Nurse
NU_15 Thu Day Nurse
NU_16 Wed Early Nurse
NU_16 Thu Early Caretaker
NU_16 Fri Day Nurse
CT_17 Wed Late Caretaker
CT_17 Thu Late Caretaker
CT_17 Fri Late Caretaker
CT_18 Tue Day Caretaker
CT_18 Wed Day Caretaker
CT_18 Thu Day Caretaker
CT_18 Fri Day Caretaker
CT_19 Tue Early Caretaker
CT_19 Wed Early Caretaker
CT_19 Thu Early Caretaker
CT_20 Mon Day Caretaker
CT_20 Tue Day Caretaker
CT_20 Wed Day Caretaker
CT_20 Sat Early Caretaker
CT_20 Sun Early Caretaker
CT_21 Mon Day Caretaker
CT_21 Tue Day Caretaker
CT_21 Wed Day Caretaker
CT_21 Sat Early Caretaker
CT_21 Sun Early Caretaker
CT_22 Tue Night Caretaker
CT_22 Wed Night Caretaker
CT_22 Thu Night Caretaker
CT_23 Tue Early Caretaker
CT_23 Wed Early Caretaker
CT_23 Thu Early Caretaker
CT_24 Mon Night Caretaker
CT_24 Thu Night Caretaker
CT_24 Fri Night Caretaker
CT_24 Sat Night Caretaker
CT_24 Sun Night Caretaker
CT_25 Mon Night Caretaker
CT_25 Tue Night Caretaker
CT_25 Wed Night Caretaker
CT_25 Sat Day Caretaker
CT_25 Sun Day Caretaker
CT_26 Wed Day Caretaker
CT_26 Thu Day Caretaker
CT_26 Fri Day Caretaker
CT_27 Mon Late Caretaker
CT_27 Tue Late Caretaker
CT_27 Sat Late Caretaker
CT_27 Sun Late Caretaker
CT_28 Mon Early Caretaker
CT_28 Tue Late Caretaker
CT_28 Wed Late Caretaker
CT_28 Thu Late Caretaker
CT_28 Fri Late Caretaker
TR_29 Thu Early Trainee
TR_29 Fri Early Trainee
TR_29 Sat Late Trainee
TR_29 Sun Late Trainee
TR_30 Mon Day Trainee
TR_30 Thu Early Trainee
TR_30 Fri Early Trainee
TR_30 Sat Early Trainee
TR_30 Sun Day Trainee
TR_31 Tue Early Trainee
TR_31 Wed Early Trainee
TR_31 Thu Night Trainee
TR_31 Fri Night Trainee
TR_32 Mon Late Trainee
TR_32 Tue Late Trainee
TR_32 Wed Late Trainee
TR_32 Sat Late Trainee
TR_32 Sun Late Trainee
TR_33 Mon Early Trainee
TR_33 Tue Early Trainee
TR_33 Wed Day Trainee
TR_33 Thu Day Trainee
TR_33 Fri Late Trainee
TR_34 Mon Night Trainee
TR_34 Tue Night Trainee
TR_34 Wed Night Trainee
TR_34 Sat Night Trainee
TR_34 Sun Night Trainee

