SOLUTION
0 n070w4

ASSIGNMENTS = 309
HN_0 Mon Early Nurse
HN_0 Tue Early HeadNurse
HN_1 Mon Late HeadNurse
HN_1 Tue Late Nurse
HN_1 Wed Late HeadNurse
HN_1 Fri Late Nurse
HN_1 Sat Late HeadNurse
HN_1 Sun Late Nurse
HN_2 Thu Early Nurse
HN_2 Fri Early HeadNurse
HN_2 Sat Early HeadNurse
HN_2 Sun Early HeadNurse
HN_3 Mon Night Nurse
HN_3 Tue Night Nurse
HN_3 Wed Night HeadNurse
HN_4 Mon Day HeadNurse
HN_4 Tue Day HeadNurse
HN_4 Wed Day HeadNurse
HN_4 Thu Day Nurse
HN_4 Fri Late HeadNurse
HN_5 Tue Late Nurse
HN_5 Wed Late Nurse
HN_6 Mon Night Nurse
HN_6 Tue Night HeadNurse
HN_6 Wed Night HeadNurse
HN_6 Thu Night Nurse
HN_7 Wed Early HeadNurse
HN_7 Thu Early HeadNurse
HN_7 Fri Night HeadNurse
HN_7 Sat Night HeadNurse
HN_7 Sun Night HeadNurse
NU_8 Tue Night Caretaker
NU_8 Wed Night Caretaker
NU_8 Thu Night Caretaker
NU_8 Fri Night Caretaker
NU_9 Mon Late Nurse
NU_9 Tue Late Caretaker
NU_9 Wed Late Caretaker
NU_9 Thu Late Caretaker
NU_9 Fri Late Caretaker
NU_10 Mon Late Caretaker
NU_10 Tue Late Caretaker
NU_10 Wed Late Caretaker
NU_11 Mon Night Caretaker
NU_11 Wed Early Nurse
NU_11 Thu Early Nurse
NU_11 Fri Night Nurse
NU_11 Sat Night Caretaker
NU_12 Mon Early Caretaker
NU_12 Tue Night Caretaker
NU_12 Thu Late Nurse
NU_12 Sat Early Caretaker
NU_12 Sun Late Nurse
NU_13 Mon Early Nurse
NU_13 Tue Early Caretaker
NU_13 Wed Night Nurse
NU_13 Fri Day Nurse
NU_13 Sat Early Nurse
NU_13 Sun Early Caretaker
NU_14 Tue Late Nurse
NU_14 Fri Night Nurse
NU_14 Sat Night Nurse
NU_15 Mon Day Caretaker
NU_15 Tue Day Caretaker
NU_15 Wed Night Nurse
NU_15 Thu Night Caretaker
NU_15 Sat Day Caretaker
NU_15 Sun Late Caretaker
NU_16 Mon Late Nurse
NU_16 Thu Late Caretaker
NU_16 Fri Late Nurse
NU_16 Sun Day Caretaker
NU_17 Mon Early Nurse
NU_17 Tue Early Caretaker
NU_17 Wed Early Nurse
NU_17 Thu Day Caretaker
NU_17 Fri Day Nurse
NU_17 Sat Day Caretaker
NU_17 Sun Early Nurse
NU_18 Tue Day Nurse
NU_18 Wed Late Caretaker
NU_18 Thu Late Caretaker
NU_18 Sat Early Nurse
NU_18 Sun Early Nurse
NU_19 Mon Early Caretaker
NU_19 Tue Early Nurse
NU_19 Wed Late Nurse
NU_19 Sat Late Caretaker
NU_20 Mon Late Caretaker
NU_20 Tue Late Caretaker
NU_20 Wed Late Caretaker
NU_20 Thu Late Caretaker
NU_20 Sat Late Nurse
NU_21 Tue Night Caretaker
NU_21 Wed Night Nurse
NU_21 Fri Late Caretaker
NU_21 Sat Late Caretaker
NU_21 Sun Late Nurse
NU_22 Tue Day Nurse
NU_22 Wed Day Nurse
NU_22 Thu Late Caretaker
NU_22 Fri Night Nurse
NU_23 Mon Day Nurse
NU_23 Tue Early Nurse
NU_23 Fri Night Nurse
NU_23 Sat Night Nurse
NU_23 Sun Night Nurse
NU_24 Thu Day Nurse
NU_24 Sat Early Caretaker
NU_24 Sun Day Caretaker
NU_25 Mon Day Caretaker
NU_25 Wed Night Caretaker
NU_25 Fri Early Nurse
NU_25 Sat Day Nurse
NU_25 Sun Day Nurse
NU_26 Mon Late Nurse
NU_26 Thu Day Caretaker
NU_26 Fri Late Nurse
NU_27 Mon Night Caretaker
NU_27 Wed Day Nurse
NU_27 Thu Early Nurse
NU_27 Fri Night Caretaker
NU_27 Sun Early Caretaker
NU_28 Mon Late Caretaker
NU_28 Fri Day Caretaker
NU_28 Sat Early Nurse
