SOLUTION
1 n070w4

ASSIGNMENTS = 321
HN_0 Thu Late HeadNurse
HN_1 Mon Late HeadNurse
HN_1 Tue Late Nurse
HN_1 Wed Late Nurse
HN_1 Fri Day HeadNurse
HN_2 Mon Day Nurse
HN_2 Tue Early Nurse
HN_2 Wed Early HeadNurse
HN_2 Thu Early HeadNurse
HN_2 Fri Early Nurse
HN_2 Sat Early HeadNurse
HN_2 Sun Early HeadNurse
HN_3 Tue Day HeadNurse
HN_3 Wed Day HeadNurse
HN_3 Thu Early HeadNurse
HN_3 Fri Day Nurse
HN_3 Sat Day Nurse
HN_4 Mon Day HeadNurse
HN_4 Fri Early HeadNurse
HN_4 Sat Early HeadNurse
HN_4 Sun Early Nurse
HN_5 Mon Early HeadNurse
HN_5 Tue Night HeadNurse
HN_5 Wed Night Nurse
HN_5 Thu Night Nurse
HN_5 Sat Day Nurse
HN_5 Sun Day HeadNurse
HN_6 Wed Night HeadNurse
HN_6 Thu Night Nurse
HN_6 Fri Night HeadNurse
HN_6 Sun Late HeadNurse
HN_7 Mon Day HeadNurse
HN_7 Tue Day Nurse
HN_7 Wed Early HeadNurse
HN_7 Thu Day Nurse
HN_7 Sat Day Nurse
HN_7 Sun Early Nurse
NU_8 Wed Day Nurse
NU_8 Thu Day Caretaker
NU_8 Sun Early Nurse
NU_9 Mon Early Nurse
NU_9 Wed Early Nurse
NU_9 Thu Early Nurse
NU_9 Sat Early Nurse
NU_9 Sun Day Caretaker
NU_10 Mon Early Caretaker
NU_10 Tue Night Nurse
NU_10 Wed Night Caretaker
NU_10 Fri Day Caretaker
NU_11 Tue Late Nurse
NU_11 Wed Late Caretaker
NU_11 Fri Early Caretaker
NU_11 Sat Late Nurse
NU_11 Sun Late Caretaker
NU_12 Wed Day Nurse
NU_12 Thu Day Nurse
NU_12 Fri Night Nurse
NU_12 Sat Night Nurse
NU_13 Mon Night Caretaker
NU_13 Thu Early Caretaker
NU_13 Fri Night Nurse
NU_13 Sat Night Nurse
NU_13 Sun Night Nurse
NU_14 Mon Late Nurse
NU_15 Mon Late Caretaker
NU_15 Tue Late Nurse
NU_15 Thu Late Nurse
NU_15 Fri Late Nurse
NU_16 Thu Early Nurse
NU_16 Fri Early Nurse
NU_16 Sat Early Caretaker
NU_16 Sun Early Nurse
NU_17 Mon Day Caretaker
NU_17 Tue Day Caretaker
NU_17 Wed Early Caretaker
NU_17 Thu Early Nurse
NU_17 Fri Day Caretaker
NU_17 Sat Day Nurse
NU_17 Sun Early Nurse
NU_18 Wed Early Caretaker
NU_18 Thu Late Nurse
NU_18 Sun Day Nurse
NU_19 Mon Late Caretaker
NU_19 Thu Day Nurse
NU_19 Fri Day Nurse
NU_19 Sat Day Nurse
NU_19 Sun Day Nurse
NU_20 Tue Early Nurse
NU_20 Wed Early Caretaker
NU_20 Thu Early Caretaker
NU_20 Fri Day Caretaker
