SOLUTION
3 n035w4

ASSIGNMENTS = 131
HN_0 Thu Day HeadNurse
HN_0 Fri Day Caretaker
HN_0 Sat Early Nurse
HN_0 Sun Early Nurse
HN_1 Mon Early Caretaker
HN_1 Tue Early Nurse
HN_2 Mon Night HeadNurse
HN_2 Tue Night Nurse
HN_2 Wed Night HeadNurse
HN_2 Thu Night Nurse
HN_2 Fri Night Nurse
HN_3 Thu Early Caretaker
HN_3 Fri Early Nurse
HN_3 Sat Late HeadNurse
HN_3 Sun Late Nurse
HN_4 Tue Late HeadNurse
HN_4 Wed Late Caretaker
HN_4 Thu Late Nurse
HN_5 Wed Night Nurse
HN_5 Thu Night Caretaker
HN_5 Fri Night HeadNurse
NU_6 Tue Late Nurse
NU_6 Wed Late Nurse
NU_6 Thu Late Caretaker
NU_6 Fri Late Caretaker
NU_7 Mon Night Nurse
NU_7 Tue Night Nurse
NU_7 Wed Night Nurse
NU_8 Mon Day Caretaker
NU_8 Thu Day Caretaker
NU_8 Fri Day Caretaker
NU_8 Sat Early Caretaker
NU_8 Sun Early Caretaker
NU_9 Mon Early Caretaker
NU_9 Thu Early Caretaker
NU_9 Fri Early Caretaker
NU_9 Sat Day Nurse
NU_9 Sun Day Nurse
NU_10 Wed Day Nurse
NU_10 Thu Day Nurse
NU_10 Fri Day Nurse
NU_11 Wed Early Caretaker
NU_11 Thu Early Nurse
NU_11 Fri Early Nurse
NU_12 Mon Late Nurse
NU_12 Tue Late Nurse
NU_12 Wed Late Caretaker
NU_13 Mon Early Nurse
NU_13 Tue Early Nurse
NU_13 Wed Early Nurse
NU_14 Thu Late Caretaker
NU_14 Fri Late Caretaker
NU_14 Sat Night Nurse
NU_14 Sun Night Nurse
NU_15 Sat Late Nurse
NU_15 Sun Late Caretaker
NU_16 Mon Day Nurse
NU_16 Tue Day Nurse
NU_16 Wed Day Caretaker
NU_16 Thu Late Caretaker
NU_16 Fri Late Nurse
CT_17 Mon Night Caretaker
CT_17 Tue Night Caretaker
CT_17 Fri Late Caretaker
CT_17 Sat Late Caretaker
CT_17 Sun Late Caretaker
CT_18 Mon Night Caretaker
CT_18 Tue Night Caretaker
CT_18 Fri Late Caretaker
CT_18 Sat Late Caretaker
CT_18 Sun Night Caretaker
CT_19 Thu Day Caretaker
CT_19 Fri Day Caretaker
CT_19 Sat Day Caretaker
CT_19 Sun Early Caretaker
CT_20 Mon Night Caretaker
CT_20 Tue Night Caretaker
CT_20 Wed Night Caretaker
CT_20 Thu Night Caretaker
CT_20 Fri Night Caretaker
CT_21 Mon Day Caretaker
CT_21 Tue Day Caretaker
CT_22 Mon Early Caretaker
CT_22 Tue Early Caretaker
CT_22 Wed Early Caretaker
CT_23 Mon Late Caretaker
CT_23 Tue Late Caretaker
CT_23 Wed Late Caretaker
CT_24 Wed Day Caretaker
CT_24 Thu Day Caretaker
CT_24 Fri Night Caretaker
CT_24 Sat Night Caretaker
CT_24 Sun Night Caretaker
CT_25 Mon Late Caretaker
CT_25 Tue Late Caretaker
CT_25 Wed Night Caretaker
CT_25 Thu Night Caretaker
CT_25 Fri Night Caretaker
CT_26 Mon Day Caretaker
CT_26 Tue Day Caretaker
CT_26 Wed Day Caretaker
CT_27 Mon Late Caretaker
CT_27 Tue Late Caretaker
CT_27 Wed Late Caretaker
CT_28 Thu Early Caretaker
CT_28 Fri Early Caretaker
CT_28 Sat Day Caretaker
CT_28 Sun Day Caretaker
TR_29 Tue Night Trainee
TR_29 Wed Night Trainee
TR_29 Thu Night Trainee
TR_29 Fri Night Trainee
TR_30 Mon Night Trainee
TR_30 Thu Early Trainee
TR_30 Fri Late Trainee
TR_30 Sat Late Trainee
TR_30 Sun Late Trainee
TR_31 Mon Day Trainee
TR_31 Tue Late Trainee
TR_31 Wed Late Trainee
TR_32 Mon Early Trainee
TR_32 Tue Early Trainee
TR_32 Wed Day Trainee
TR_32 Sat Night Trainee
TR_32 Sun Night Trainee
TR_33 Mon Late Trainee
TR_33 Tue Late Trainee
TR_34 Thu Early Trainee
TR_34 Fri Early Trainee
TR_34 Sat Early Trainee
TR_34 Sun Day Trainee

