SOLUTION
7 n070w8

ASSIGNMENTS = 262
HN_0 Mon Day HeadNurse
HN_0 Sat Night HeadNurse
HN_0 Sun Night Nurse
HN_1 Wed Early HeadNurse
HN_1 Thu Early HeadNurse
HN_1 Fri Early Nurse
HN_1 Sat Early Nurse
HN_1 Sun Day HeadNurse
HN_2 Wed Late HeadNurse
HN_2 Thu Late HeadNurse
HN_2 Fri Late Nurse
HN_3 Thu Day Nurse
HN_3 Fri Day HeadNurse
HN_3 Sat Day Nurse
HN_3 Sun Late Nurse
HN_4 Fri Day Nurse
HN_4 Sat Day HeadNurse
HN_4 Sun Early Nurse
HN_5 Thu Early Nurse
HN_5 Fri Early HeadNurse
HN_5 Sat Early HeadNurse
HN_5 Sun Early HeadNurse
HN_6 Mon Early Nurse
HN_6 Tue Early HeadNurse
HN_6 Wed Late Nurse
HN_6 Thu Late Nurse
HN_6 Fri Late HeadNurse
HN_7 Mon Night HeadNurse
HN_7 Tue Night Nurse
HN_7 Fri Late Nurse
HN_7 Sat Late HeadNurse
HN_7 Sun Late HeadNurse
NU_8 Mon Day Nurse
NU_8 Tue Day Caretaker
NU_8 Wed Day Nurse
NU_8 Sat Day Nurse
NU_8 Sun Day Caretaker
NU_9 Sat Late Caretaker
NU_9 Sun Late Caretaker
NU_10 Tue Night Nurse
NU_10 Wed Night Caretaker
NU_10 Thu Night Nurse
NU_10 Fri Night Caretaker
NU_11 Mon Day Caretaker
NU_11 Tue Day Caretaker
NU_11 Wed Day Nurse
NU_12 Tue Early Nurse
NU_12 Wed Early Nurse
NU_12 Thu Early Nurse
NU_12 Fri Early Nurse
NU_13 Mon Early Nurse
NU_13 Tue Early Caretaker
NU_13 Wed Late Caretaker
NU_13 Thu Late Caretaker
NU_13 Fri Late Caretaker
NU_14 Tue Early Nurse
NU_14 Wed Early Caretaker
NU_14 Thu Early Nurse
NU_15 Thu Night Caretaker
NU_15 Fri Night Nurse
NU_15 Sat Night Nurse
NU_15 Sun Night Caretaker
NU_16 Mon Day Nurse
NU_16 Tue Day Nurse
NU_16 Sat Early Nurse
NU_16 Sun Early Nurse
NU_17 Fri Day Caretaker
NU_17 Sat Day Caretaker
NU_17 Sun Late Nurse
NU_18 Mon Night Caretaker
NU_18 Thu Late Nurse
NU_18 Fri Late Nurse
NU_18 Sat Late Caretaker
NU_18 Sun Night Caretaker
NU_19 Mon Late Caretaker
NU_19 Tue Late Caretaker
NU_19 Wed Late Caretaker
NU_19 Thu Late Caretaker
NU_19 Fri Late Caretaker
NU_20 Fri Late Caretaker
NU_20 Sat Late Nurse
NU_20 Sun Late Caretaker
NU_21 Tue Late Caretaker
NU_21 Wed Late Nurse
NU_21 Thu Late Nurse
NU_22 Thu Day Caretaker
NU_22 Fri Day Caretaker
NU_22 Sat Day Caretaker
NU_22 Sun Early Caretaker
NU_23 Fri Day Nurse
NU_23 Sat Day Caretaker
NU_23 Sun Early Caretaker
NU_24 Mon Late Nurse
NU_24 Tue Late Nurse
