SOLUTION
1 n035w4

ASSIGNMENTS = 140
HN_0 Mon Day Caretaker
HN_0 Tue Day Caretaker
HN_0 Wed Early HeadNurse
HN_1 Mon Day Caretaker
HN_1 Tue Late HeadNurse
HN_1 Wed Late Caretaker
HN_1 Sat Night Caretaker
HN_1 Sun Night Caretaker
HN_2 Mon Night Nurse
HN_2 Tue Night HeadNurse
HN_2 Wed Night Caretaker
HN_2 Thu Night Caretaker
HN_3 Mon Late Caretaker
HN_3 Thu Day Caretaker
HN_3 Fri Day Caretaker
HN_3 Sat Late HeadNurse
HN_3 Sun Late HeadNurse
HN_4 Tue Late Nurse
HN_4 Wed Late Nurse
HN_4 Thu Late HeadNurse
HN_4 Fri Late HeadNurse
HN_5 Mon Early HeadNurse
HN_5 Tue Early Caretaker
HN_5 Wed Day Nurse
HN_5 Thu Day Caretaker
HN_5 Fri Night Nurse
NU_6 Mon Early Nurse
NU_6 Tue Early Nurse
NU_6 Wed Early Nurse
NU_7 Wed Day Caretaker
NU_7 Thu Late Nurse
NU_7 Fri Late Nurse
NU_8 Mon Late Caretaker
NU_8 Thu Day Nurse
NU_8 Fri Day Nurse
NU_8 Sat Late Nurse
NU_8 Sun Late Nurse
NU_9 Mon Late Caretaker
NU_9 Tue Late Nurse
NU_9 Wed Late Nurse
NU_9 Thu Late Caretaker
NU_10 Mon Late Nurse
NU_10 Tue Night Nurse
NU_10 Wed Night Nurse
NU_10 Thu Night Nurse
NU_10 Sat Day Nurse
NU_10 Sun Day Nurse
NU_11 Mon Day Caretaker
NU_11 Tue Day Nurse
NU_11 Sat Late Nurse
NU_11 Sun Late Caretaker
NU_12 Mon Early Caretaker
NU_12 Tue Early Nurse
NU_12 Wed Early Nurse
NU_12 Thu Early Nurse
NU_13 Sat Night Nurse
NU_13 Sun Night Nurse
NU_14 Mon Night Nurse
NU_14 Tue Night Nurse
NU_14 Wed Night Caretaker
NU_14 Sat Early Nurse
NU_14 Sun Early Nurse
NU_15 Wed Night Caretaker
NU_15 Thu Night Caretaker
NU_15 Fri Night Nurse
NU_16 Mon Day Nurse
NU_16 Tue Day Caretaker
NU_16 Fri Early Nurse
NU_16 Sat Early Nurse
NU_16 Sun Early Caretaker
CT_17 Mon Early Caretaker
CT_17 Tue Day Caretaker
CT_17 Wed Day Caretaker
CT_17 Thu Day Caretaker
CT_17 Fri Day Caretaker
CT_18 Mon Late Caretaker
CT_18 Tue Late Caretaker
CT_18 Wed Late Caretaker
CT_18 Thu Night Caretaker
CT_18 Fri Night Caretaker
CT_19 Fri Early Caretaker
CT_19 Sat Early Caretaker
CT_19 Sun Day Caretaker
CT_20 Tue Early Caretaker
CT_20 Wed Early Caretaker
CT_20 Thu Late Caretaker
CT_20 Fri Late Caretaker
CT_21 Tue Day Caretaker
CT_21 Wed Day Caretaker
CT_21 Thu Early Caretaker
CT_21 Fri Early Caretaker
CT_22 Mon Night Caretaker
CT_22 Tue Night Caretaker
CT_22 Wed Night Caretaker
CT_23 Mon Early Caretaker
CT_23 Tue Early Caretaker
CT_23 Wed Early Caretaker
CT_24 Mon Night Caretaker
CT_24 Tue Night Caretaker
CT_25 Wed Late Caretaker
CT_25 Thu Late Caretaker
CT_25 Fri Late Caretaker
CT_25 Sat Late Caretaker
CT_26 Wed Early Caretaker
CT_26 Thu Early Caretaker
CT_26 Fri Late Caretaker
CT_27 Tue Night Caretaker
CT_27 Wed Night Caretaker
CT_27 Thu Night Caretaker
CT_27 Fri Night Caretaker
CT_28 Thu Early Caretaker
CT_28 Fri Early Caretaker
CT_28 Sat Day Caretaker
CT_28 Sun Day Caretaker
TR_29 Fri Day Trainee
TR_29 Sat Day Trainee
TR_29 Sun Late Trainee
TR_30 Mon Early Trainee
TR_30 Tue Early Trainee
TR_30 Wed Late Trainee
TR_30 Thu Late Trainee
TR_30 Fri Late Trainee
TR_31 Mon Night Trainee
TR_31 Wed Early Trainee
TR_31 Thu Early Trainee
TR_31 Fri Early Trainee
TR_32 Mon Late Trainee
TR_32 Thu Day Trainee
TR_32 Fri Day Trainee
TR_32 Sat Early Trainee
TR_32 Sun Early Trainee
TR_33 Mon Day Trainee
TR_33 Tue Night Trainee
TR_33 Fri Early Trainee
TR_33 Sat Day Trainee
TR_33 Sun Day Trainee
TR_34 Tue Day Trainee
TR_34 Wed Late Trainee
TR_34 Thu Night Trainee
TR_34 Sun Night Trainee

