SOLUTION
6 n035w8

ASSIGNMENTS = 139
HN_0 Wed Day Nurse
HN_0 Thu Day HeadNurse
HN_0 Fri Night Caretaker
HN_0 Sat Night HeadNurse
HN_0 Sun Night HeadNurse
HN_1 Tue Night HeadNurse
HN_1 Wed Night HeadNurse
HN_1 Thu Night Nurse
HN_2 Mon Early Caretaker
HN_2 Tue Early HeadNurse
HN_2 Wed Early Caretaker
HN_2 Sat Early Nurse
HN_2 Sun Early Nurse
HN_3 Mon Day Nurse
HN_3 Tue Day Caretaker
HN_3 Wed Early Nurse
HN_3 Thu Early HeadNurse
HN_4 Mon Day Nurse
HN_4 Tue Late HeadNurse
HN_4 Fri Early Caretaker
HN_4 Sat Early HeadNurse
HN_4 Sun Day Caretaker
HN_5 Mon Day HeadNurse
HN_5 Tue Day HeadNurse
HN_5 Wed Day HeadNurse
NU_6 Tue Day Nurse
NU_6 Wed Day Nurse
NU_6 Thu Late Nurse
NU_6 Fri Late Nurse
NU_7 Mon Late Nurse
NU_7 Tue Late Caretaker
NU_7 Fri Late Caretaker
NU_7 Sat Late Nurse
NU_7 Sun Late Nurse
NU_8 Mon Day Caretaker
NU_8 Tue Day Nurse
NU_8 Wed Early Nurse
NU_8 Thu Early Nurse
NU_9 Mon Day Caretaker
NU_9 Tue Day Caretaker
NU_9 Wed Day Nurse
NU_10 Mon Early Nurse
NU_10 Tue Early Nurse
NU_10 Fri Day Nurse
NU_10 Sat Day Nurse
NU_10 Sun Day Caretaker
NU_11 Mon Late Caretaker
NU_11 Thu Day Nurse
NU_11 Fri Day Caretaker
NU_11 Sat Night Nurse
NU_11 Sun Night Caretaker
NU_12 Tue Early Caretaker
NU_12 Wed Early Nurse
NU_12 Thu Early Caretaker
NU_12 Fri Early Nurse
NU_13 Tue Late Nurse
NU_13 Wed Late Nurse
NU_13 Thu Late Caretaker
NU_14 Fri Night Nurse
NU_14 Sat Night Caretaker
NU_14 Sun Night Nurse
NU_15 Mon Night Nurse
NU_15 Tue Night Nurse
NU_15 Fri Day Caretaker
NU_15 Sat Day Caretaker
NU_15 Sun Early Nurse
NU_16 Mon Night Caretaker
NU_16 Tue Night Caretaker
NU_16 Wed Night Nurse
NU_16 Sun Day Nurse
CT_17 Mon Day Caretaker
CT_17 Tue Day Caretaker
CT_17 Wed Day Caretaker
CT_18 Mon Late Caretaker
CT_18 Tue Late Caretaker
CT_19 Wed Late Caretaker
CT_19 Thu Late Caretaker
CT_19 Fri Late Caretaker
CT_20 Mon Night Caretaker
CT_20 Tue Night Caretaker
CT_20 Wed Night Caretaker
CT_20 Sat Early Caretaker
CT_20 Sun Early Caretaker
CT_21 Wed Night Caretaker
CT_21 Thu Night Caretaker
CT_21 Fri Night Caretaker
CT_22 Mon Day Caretaker
CT_22 Tue Day Caretaker
CT_22 Wed Night Caretaker
CT_22 Thu Night Caretaker
CT_22 Fri Night Caretaker
CT_23 Mon Night Caretaker
CT_23 Tue Night Caretaker
CT_23 Wed Night Caretaker
CT_23 Thu Night Caretaker
CT_24 Mon Early Caretaker
CT_24 Tue Early Caretaker
CT_24 Wed Day Caretaker
CT_24 Thu Day Caretaker
CT_25 Wed Early Caretaker
CT_25 Thu Early Caretaker
CT_25 Fri Early Caretaker
CT_26 Wed Day Caretaker
CT_26 Thu Day Caretaker
CT_26 Fri Late Caretaker
CT_26 Sat Late Caretaker
CT_26 Sun Late Caretaker
CT_27 Mon Night Caretaker
CT_27 Sat Early Caretaker
CT_27 Sun Early Caretaker
CT_28 Wed Early Caretaker
CT_28 Thu Early Caretaker
CT_28 Fri Early Caretaker
TR_29 Mon Late Trainee
TR_29 Fri Late Trainee
TR_29 Sat Late Trainee
TR_29 Sun Late Trainee
TR_30 Tue Day Trainee
TR_30 Wed Day Trainee
TR_30 Thu Day Trainee
TR_30 Fri Day Trainee
TR_31 Wed Early Trainee
TR_31 Thu Early Trainee
TR_31 Fri Day Trainee
TR_31 Sat Day Trainee
TR_31 Sun Day Trainee
TR_32 Tue Late Trainee
TR_32 Wed Late Trainee
TR_32 Thu Late Trainee
TR_32 Fri Late Trainee
TR_33 Mon Early Trainee
TR_33 Tue Night Trainee
TR_33 Wed Night Trainee
TR_33 Sat Night Trainee
TR_33 Sun Night Trainee
TR_34 Mon Night Trainee
TR_34 Tue Night Trainee
TR_34 Sat Early Trainee
TR_34 Sun Early Trainee

