SOLUTION
0 n035w4

ASSIGNMENTS = 144
HN_0 Tue Late Nurse
HN_0 Wed Late HeadNurse
HN_0 Thu Late Nurse
HN_1 Mon Night Caretaker
HN_1 Tue Night Caretaker
HN_1 Wed Night HeadNurse
HN_1 Thu Night HeadNurse
HN_1 Fri Night Caretaker
HN_2 Wed Early Nurse
HN_2 Thu Early HeadNurse
HN_2 Fri Early Nurse
HN_3 Mon Night Caretaker
HN_3 Tue Night HeadNurse
HN_3 Wed Night Caretaker
HN_3 Sat Late Caretaker
HN_3 Sun Late Nurse
HN_4 Mon Day HeadNurse
HN_4 Tue Early HeadNurse
HN_4 Wed Day Nurse
HN_4 Thu Night Caretaker
HN_4 Fri Night Nurse
HN_5 Mon Early HeadNurse
HN_5 Tue Day Caretaker
HN_5 Wed Late Nurse
NU_6 Mon Day Nurse
NU_6 Tue Day Caretaker
NU_6 Wed Early Caretaker
NU_6 Thu Early Nurse
NU_7 Mon Night Nurse
NU_7 Tue Night Caretaker
NU_7 Fri Late Nurse
NU_7 Sat Late Nurse
NU_7 Sun Late Caretaker
NU_8 Mon Late Nurse
NU_8 Thu Early Nurse
NU_8 Fri Late Caretaker
NU_8 Sat Late Nurse
NU_8 Sun Late Nurse
NU_9 Tue Day Caretaker
NU_9 Wed Day Caretaker
NU_9 Thu Late Nurse
NU_9 Fri Late Caretaker
NU_10 Mon Late Caretaker
NU_10 Tue Late Nurse
NU_10 Wed Late Caretaker
NU_10 Sat Day Nurse
NU_10 Sun Early Nurse
NU_11 Mon Day Caretaker
NU_11 Tue Day Nurse
NU_11 Wed Early Nurse
NU_12 Mon Early Nurse
NU_12 Tue Early Nurse
NU_12 Wed Day Caretaker
NU_12 Thu Day Nurse
NU_12 Sun Day Nurse
NU_13 Mon Late Nurse
NU_13 Fri Night Nurse
NU_13 Sat Night Nurse
NU_13 Sun Night Nurse
NU_14 Tue Night Nurse
NU_14 Wed Night Nurse
NU_14 Thu Night Nurse
NU_15 Tue Day Nurse
NU_15 Wed Day Caretaker
NU_15 Thu Day Nurse
NU_15 Fri Day Nurse
NU_16 Fri Early Nurse
NU_16 Sat Early Nurse
NU_16 Sun Early Caretaker
CT_17 Wed Late Caretaker
CT_17 Thu Late Caretaker
CT_17 Fri Late Caretaker
CT_18 Mon Day Caretaker
CT_18 Tue Day Caretaker
CT_18 Wed Day Caretaker
CT_18 Thu Late Caretaker
CT_18 Fri Late Caretaker
CT_19 Tue Night Caretaker
CT_19 Wed Night Caretaker
CT_19 Thu Night Caretaker
CT_19 Fri Night Caretaker
CT_20 Mon Late Caretaker
CT_20 Tue Late Caretaker
CT_20 Fri Early Caretaker
CT_20 Sat Early Caretaker
CT_20 Sun Early Caretaker
CT_21 Tue Early Caretaker
CT_21 Wed Early Caretaker
CT_21 Thu Day Caretaker
CT_22 Tue Late Caretaker
CT_22 Wed Late Caretaker
CT_22 Thu Late Caretaker
CT_23 Tue Early Caretaker
CT_23 Wed Early Caretaker
CT_23 Thu Day Caretaker
CT_24 Thu Early Caretaker
CT_24 Fri Early Caretaker
CT_24 Sat Night Caretaker
CT_24 Sun Night Caretaker
CT_25 Mon Day Caretaker
CT_25 Thu Early Caretaker
CT_25 Fri Early Caretaker
CT_25 Sat Day Caretaker
CT_25 Sun Day Caretaker
CT_26 Wed Day Caretaker
CT_26 Thu Day Caretaker
CT_26 Fri Day Caretaker
CT_27 Mon Night Caretaker
CT_27 Tue Night Caretaker
CT_27 Wed Night Caretaker
CT_27 Thu Night Caretaker
CT_27 Fri Night Caretaker
CT_28 Mon Early Caretaker
CT_28 Tue Early Caretaker
CT_28 Wed Early Caretaker
CT_28 Thu Day Caretaker
CT_28 Fri Day Caretaker
TR_29 Thu Night Trainee
TR_29 Fri Night Trainee
TR_29 Sat Night Trainee
TR_29 Sun Night Trainee
TR_30 Wed Early Trainee
TR_30 Thu Early Trainee
TR_30 Fri Early Trainee
TR_31 Mon Day Trainee
TR_31 Tue Day Trainee
TR_31 Thu Day Trainee
TR_31 Fri Day Trainee
TR_31 Sat Night Trainee
TR_31 Sun Night Trainee
TR_32 Mon Late Trainee
TR_32 Tue Late Trainee
TR_32 Fri Early Trainee
TR_32 Sat Early Trainee
TR_32 Sun Late Trainee
TR_33 Mon Early Trainee
TR_33 Tue Early Trainee
TR_33 Wed Night Trainee
TR_33 Sat Day Trainee
TR_33 Sun Day Trainee
TR_34 Mon Day Trainee
TR_34 Tue Day Trainee
TR_34 Wed Late Trainee
TR_34 Thu Late Trainee

