SOLUTION
0 n110w4

ASSIGNMENTS = 401
HN_0 Wed Early Nurse
HN_0 Thu Early HeadNurse
HN_0 Fri Early HeadNurse
HN_0 Sat Early HeadNurse
HN_0 Sun Day Nurse
HN_1 Thu Day HeadNurse
HN_1 Fri Day HeadNurse
HN_2 Mon Late Nurse
HN_2 Tue Late Nurse
HN_2 Fri Night Nurse
HN_2 Sat Night HeadNurse
HN_3 Mon Night HeadNurse
HN_3 Thu Night Nurse
HN_3 Fri Night HeadNurse
HN_3 Sat Night Nurse
HN_3 Sun Night HeadNurse
HN_4 Sat Day HeadNurse
HN_4 Sun Day HeadNurse
HN_5 Mon Night Nurse
HN_5 Tue Night HeadNurse
HN_5 Wed Night Nurse
HN_6 Mon Day HeadNurse
HN_6 Tue Late HeadNurse
HN_6 Wed Late Nurse
HN_6 Thu Late HeadNurse
HN_6 Fri Late Nurse
HN_7 Mon Early Nurse
HN_7 Tue Early Nurse
HN_7 Wed Day HeadNurse
HN_7 Thu Day HeadNurse
HN_8 Mon Late HeadNurse
HN_8 Tue Late HeadNurse
HN_8 Wed Late HeadNurse
HN_8 Thu Late HeadNurse
HN_8 Fri Late HeadNurse
HN_9 Mon Late HeadNurse
HN_9 Tue Late Nurse
HN_9 Wed Late Nurse
HN_10 Tue Day Nurse
HN_10 Wed Day Nurse
HN_10 Thu Day Nurse
HN_10 Fri Day Nurse
HN_11 Tue Night Nurse
HN_11 Wed Night Nurse
HN_11 Thu Night Nurse
HN_11 Fri Night Nurse
HN_12 Wed Late HeadNurse
HN_12 Thu Late Nurse
HN_12 Fri Late Nurse
HN_13 Thu Day Nurse
HN_13 Fri Day HeadNurse
HN_13 Sat Late HeadNurse
HN_13 Sun Late Nurse
HN_14 Mon Early HeadNurse
HN_14 Tue Early Nurse
HN_14 Wed Early Nurse
HN_14 Thu Early Nurse
HN_15 Mon Early HeadNurse
HN_15 Tue Early HeadNurse
HN_15 Wed Early HeadNurse
HN_16 Mon Day Nurse
HN_16 Tue Day HeadNurse
HN_16 Wed Day Nurse
HN_16 Thu Late HeadNurse
HN_16 Fri Late HeadNurse
HN_17 Mon Night Nurse
HN_17 Tue Night Nurse
HN_17 Wed Night Nurse
HN_17 Thu Night Nurse
HN_17 Fri Night HeadNurse
HN_18 Tue Night HeadNurse
HN_18 Wed Night HeadNurse
HN_18 Thu Night HeadNurse
HN_18 Fri Night Nurse
HN_19 Mon Night HeadNurse
HN_19 Fri Day Nurse
HN_19 Sat Day Nurse
HN_19 Sun Early HeadNurse
NU_20 Tue Late Caretaker
NU_20 Wed Late Caretaker
NU_20 Thu Late Caretaker
NU_21 Mon Early Nurse
NU_21 Thu Night Caretaker
NU_21 Fri Night Nurse
NU_21 Sat Night Caretaker
NU_21 Sun Night Nurse
NU_22 Mon Day Caretaker
NU_22 Tue Day Caretaker
NU_22 Wed Early Caretaker
NU_22 Thu Early Nurse
NU_22 Fri Early Caretaker
NU_23 Mon Day Nurse
NU_23 Tue Day Nurse
NU_23 Wed Day Nurse
NU_24 Thu Day Nurse
NU_24 Fri Day Nurse
NU_25 Mon Late Nurse
NU_25 Sat Late Nurse
NU_25 Sun Late Nurse
NU_26 Wed Late Caretaker
NU_26 Thu Late Caretaker
NU_27 Mon Early Caretaker
NU_27 Tue Early Nurse
NU_27 Fri Early Nurse
NU_27 Sat Early Nurse
NU_28 Fri Day Nurse
NU_28 Sat Day Caretaker
NU_28 Sun Day Nurse
NU_29 Fri Day Caretaker
NU_29 Sat Day Nurse
NU_29 Sun Early Nurse
NU_30 Wed Late Nurse
NU_30 Thu Late Nurse
NU_30 Fri Late Nurse
NU_31 Mon Late Caretaker
NU_31 Tue Late Caretaker
NU_31 Wed Late Caretaker
NU_32 Mon Night Nurse
NU_32 Tue Night Caretaker
NU_32 Thu Early Nurse
NU_32 Fri Early Nurse
NU_33 Wed Late Nurse
NU_33 Thu Late Nurse
NU_33 Fri Late Caretaker
NU_34 Mon Early Nurse
NU_34 Tue Early Caretaker
NU_34 Fri Late Caretaker
NU_34 Sat Late Nurse
NU_35 Tue Day Caretaker
NU_35 Wed Day Nurse
NU_35 Thu Late Nurse
NU_35 Fri Late Nurse
NU_36 Mon Late Caretaker
NU_36 Tue Late Caretaker
NU_37 Mon Day Nurse
NU_37 Tue Early Caretaker
NU_37 Wed Early Caretaker
NU_38 Mon Late Nurse
NU_38 Thu Day Caretaker
NU_38 Fri Day Caretaker
NU_38 Sat Day Nurse
NU_38 Sun Early Nurse
NU_39 Mon Day Nurse
NU_39 Tue Late Nurse
NU_39 Wed Late Caretaker
CT_40 Wed Day Caretaker
CT_40 Thu Day Caretaker
CT_41 Thu Night Caretaker
CT_41 Fri Night Caretaker
CT_42 Mon Day Caretaker
CT_42 Wed Day Caretaker
CT_42 Thu Day Caretaker
CT_42 Fri Late Caretaker
CT_43 Mon Early Caretaker
CT_43 Tue Early Caretaker
CT_44 Sat Early Caretaker
CT_44 Sun Early Caretaker
CT_45 Mon Day Caretaker
CT_45 Tue Day Caretaker
CT_45 Wed Early Caretaker
CT_45 Thu Early Caretaker
CT_45 Fri Early Caretaker
CT_45 Sat Early Caretaker
CT_45 Sun Early Caretaker
CT_46 Wed Late Caretaker
CT_46 Thu Late Caretaker
CT_46 Fri Late Caretaker
CT_47 Mon Early Caretaker
CT_47 Thu Late Caretaker
CT_47 Fri Late Caretaker
CT_48 Wed Day Caretaker
CT_48 Thu Day Caretaker
CT_48 Fri Day Caretaker
