SOLUTION
3 n035w4

ASSIGNMENTS = 140
HN_0 Tue Night Nurse
HN_0 Wed Night Caretaker
HN_0 Thu Night HeadNurse
HN_0 Fri Night Nurse
HN_1 Mon Day Nurse
HN_1 Tue Day HeadNurse
HN_1 Wed Day Caretaker
HN_1 Thu Late Nurse
HN_1 Fri Late HeadNurse
HN_2 Mon Night HeadNurse
HN_2 Tue Night Caretaker
HN_2 Wed Night HeadNurse
HN_2 Sat Early Caretaker
HN_2 Sun Early Nurse
HN_3 Mon Day HeadNurse
HN_3 Tue Day Caretaker
HN_3 Wed Late Caretaker
HN_3 Sat Early HeadNurse
HN_3 Sun Early Nurse
HN_4 Thu Day HeadNurse
HN_4 Fri Day Nurse
HN_5 Mon Early Caretaker
HN_5 Tue Early HeadNurse
HN_5 Wed Day HeadNurse
HN_5 Thu Day Nurse
HN_5 Fri Day HeadNurse
NU_6 Tue Early Nurse
NU_6 Wed Night Nurse
NU_6 Thu Night Caretaker
NU_7 Thu Early Caretaker
NU_7 Fri Early Caretaker
NU_7 Sat Day Nurse
NU_7 Sun Day Nurse
NU_8 Wed Early Nurse
NU_8 Thu Early Caretaker
NU_8 Fri Early Caretaker
NU_8 Sat Night Caretaker
NU_8 Sun Night Caretaker
NU_9 Wed Day Caretaker
NU_9 Thu Day Caretaker
NU_9 Fri Late Nurse
NU_10 Mon Late Caretaker
NU_10 Tue Late Caretaker
NU_11 Mon Night Nurse
NU_11 Thu Early Nurse
NU_11 Fri Early Nurse
NU_12 Mon Night Nurse
NU_12 Tue Night Nurse
NU_12 Wed Night Nurse
NU_12 Fri Day Caretaker
NU_12 Sat Night Nurse
NU_12 Sun Night Nurse
NU_13 Mon Night Caretaker
NU_13 Wed Late Nurse
NU_13 Thu Late Caretaker
NU_13 Fri Late Caretaker
NU_13 Sat Late Nurse
NU_13 Sun Late Nurse
NU_14 Mon Early Nurse
NU_14 Tue Day Nurse
NU_14 Wed Day Nurse
NU_14 Thu Night Nurse
NU_14 Sat Early Nurse
NU_14 Sun Early Caretaker
NU_15 Fri Day Caretaker
NU_15 Sat Day Caretaker
NU_15 Sun Late Caretaker
NU_16 Mon Late Nurse
NU_16 Tue Late Nurse
NU_16 Wed Late Caretaker
NU_16 Thu Late Nurse
CT_17 Tue Day Caretaker
CT_17 Wed Day Caretaker
CT_17 Thu Day Caretaker
CT_18 Mon Early Caretaker
CT_18 Tue Night Caretaker
CT_18 Wed Night Caretaker
CT_18 Thu Night Caretaker
CT_18 Fri Night Caretaker
CT_19 Mon Day Caretaker
CT_19 Tue Early Caretaker
CT_19 Wed Early Caretaker
CT_20 Mon Day Caretaker
CT_20 Tue Late Caretaker
CT_20 Wed Late Caretaker
CT_20 Thu Late Caretaker
CT_20 Fri Late Caretaker
CT_21 Mon Night Caretaker
CT_21 Tue Night Caretaker
CT_21 Wed Night Caretaker
CT_21 Thu Night Caretaker
CT_22 Mon Day Caretaker
CT_22 Tue Early Caretaker
CT_22 Wed Early Caretaker
CT_23 Tue Night Caretaker
CT_23 Wed Night Caretaker
CT_23 Thu Night Caretaker
CT_23 Fri Night Caretaker
CT_24 Mon Early Caretaker
CT_24 Tue Early Caretaker
CT_24 Wed Early Caretaker
CT_24 Sat Late Caretaker
CT_24 Sun Late Caretaker
CT_25 Mon Day Caretaker
CT_25 Fri Early Caretaker
CT_25 Sat Early Caretaker
CT_25 Sun Day Caretaker
CT_26 Tue Early Caretaker
CT_26 Wed Early Caretaker
CT_26 Thu Early Caretaker
CT_27 Thu Late Caretaker
CT_27 Fri Late Caretaker
CT_27 Sat Night Caretaker
CT_27 Sun Night Caretaker
CT_28 Mon Late Caretaker
CT_28 Tue Late Caretaker
TR_29 Tue Early Trainee
TR_29 Wed Early Trainee
TR_29 Thu Late Trainee
TR_30 Mon Day Trainee
TR_30 Fri Early Trainee
TR_30 Sat Early Trainee
TR_30 Sun Late Trainee
TR_31 Mon Late Trainee
TR_31 Tue Late Trainee
TR_31 Wed Night Trainee
TR_31 Thu Night Trainee
TR_31 Fri Night Trainee
TR_32 Mon Night Trainee
TR_32 Thu Early Trainee
TR_32 Fri Early Trainee
TR_32 Sat Day Trainee
TR_32 Sun Day Trainee
TR_33 Thu Late Trainee
TR_33 Fri Late Trainee
TR_34 Mon Day Trainee
TR_34 Tue Day Trainee
TR_34 Wed Day Trainee
TR_34 Sat Day Trainee
TR_34 Sun Night Trainee

