SOLUTION
1 n035w4

ASSIGNMENTS = 136
HN_0 Thu Late Caretaker
HN_0 Fri Late Caretaker
HN_0 Sat Late Caretaker
HN_0 Sun Night HeadNurse
HN_1 Tue Late Nurse
HN_1 Wed Late Caretaker
HN_1 Thu Late Nurse
HN_1 Fri Late HeadNurse
HN_2 Mon Day HeadNurse
HN_2 Tue Night Nurse
HN_2 Wed Night HeadNurse
HN_2 Thu Night Caretaker
HN_3 Tue Early Caretaker
HN_3 Wed Early Caretaker
HN_3 Thu Day Nurse
HN_3 Fri Day HeadNurse
HN_4 Mon Night Caretaker
HN_4 Fri Late Nurse
HN_4 Sat Late Nurse
HN_4 Sun Late Caretaker
HN_5 Tue Day HeadNurse
HN_5 Wed Day HeadNurse
HN_5 Thu Day HeadNurse
HN_5 Fri Day Caretaker
HN_5 Sat Early HeadNurse
NU_6 Wed Early Nurse
NU_6 Thu Early Caretaker
NU_6 Fri Early Nurse
NU_7 Tue Day Nurse
NU_7 Wed Early Nurse
NU_7 Thu Early Nurse
NU_8 Mon Late Caretaker
NU_8 Tue Late Caretaker
NU_8 Sat Night Nurse
NU_8 Sun Night Nurse
NU_9 Mon Day Nurse
NU_9 Tue Early Nurse
NU_9 Sat Late Nurse
NU_9 Sun Late Nurse
NU_10 Tue Night Nurse
NU_10 Wed Night Nurse
NU_10 Thu Night Caretaker
NU_10 Sun Night Caretaker
NU_11 Mon Early Nurse
NU_11 Tue Late Caretaker
NU_12 Mon Late Nurse
NU_12 Sat Day Caretaker
NU_12 Sun Day Nurse
NU_13 Wed Day Nurse
NU_13 Thu Day Nurse
NU_13 Fri Night Nurse
NU_14 Wed Night Nurse
NU_14 Thu Night Nurse
NU_14 Fri Night Caretaker
NU_14 Sat Night Caretaker
NU_14 Sun Night Caretaker
NU_15 Mon Night Nurse
NU_15 Wed Late Nurse
NU_15 Fri Day Nurse
NU_15 Sat Early Nurse
NU_15 Sun Early Nurse
NU_16 Thu Early Caretaker
NU_16 Fri Early Caretaker
NU_16 Sat Day Nurse
NU_16 Sun Day Caretaker
CT_17 Mon Night Caretaker
CT_17 Tue Night Caretaker
CT_17 Fri Early Caretaker
CT_17 Sat Early Caretaker
CT_17 Sun Early Caretaker
CT_18 Mon Day Caretaker
CT_18 Tue Day Caretaker
CT_18 Wed Late Caretaker
CT_18 Thu Late Caretaker
CT_18 Fri Late Caretaker
CT_19 Mon Day Caretaker
CT_19 Tue Day Caretaker
CT_19 Wed Day Caretaker
CT_20 Mon Day Caretaker
CT_20 Tue Night Caretaker
CT_20 Wed Night Caretaker
CT_20 Thu Night Caretaker
CT_20 Fri Night Caretaker
CT_21 Tue Late Caretaker
CT_21 Wed Late Caretaker
CT_21 Thu Late Caretaker
CT_22 Tue Night Caretaker
CT_22 Wed Night Caretaker
CT_22 Thu Night Caretaker
CT_23 Mon Late Caretaker
CT_23 Thu Day Caretaker
CT_23 Fri Day Caretaker
CT_24 Mon Early Caretaker
CT_24 Tue Early Caretaker
CT_24 Wed Early Caretaker
CT_24 Sat Night Caretaker
CT_24 Sun Night Caretaker
CT_25 Mon Early Caretaker
CT_25 Tue Early Caretaker
CT_25 Wed Early Caretaker
CT_25 Thu Early Caretaker
CT_25 Fri Late Caretaker
CT_26 Tue Day Caretaker
CT_26 Wed Day Caretaker
CT_26 Thu Day Caretaker
CT_26 Fri Day Caretaker
CT_27 Mon Early Caretaker
CT_27 Tue Early Caretaker
CT_27 Wed Day Caretaker
CT_28 Mon Day Caretaker
TR_29 Mon Early Trainee
TR_29 Tue Night Trainee
TR_29 Wed Night Trainee
TR_29 Thu Night Trainee
TR_29 Fri Night Trainee
TR_30 Mon Day Trainee
TR_30 Tue Day Trainee
TR_30 Wed Day Trainee
TR_30 Thu Late Trainee
TR_30 Sat Day Trainee
TR_30 Sun Day Trainee
TR_31 Wed Early Trainee
TR_31 Thu Late Trainee
TR_31 Fri Late Trainee
TR_32 Mon Late Trainee
TR_32 Tue Late Trainee
TR_32 Wed Night Trainee
TR_32 Thu Night Trainee
TR_32 Fri Night Trainee
TR_33 Mon Night Trainee
TR_33 Thu Early Trainee
TR_33 Fri Early Trainee
TR_34 Mon Day Trainee
TR_34 Tue Day Trainee
TR_34 Sat Day Trainee
TR_34 Sun Night Trainee

