SOLUTION
1 n070w4

ASSIGNMENTS = 326
HN_0 Mon Early Nurse
HN_0 Tue Day HeadNurse
HN_0 Wed Day Nurse
HN_0 Fri Late HeadNurse
HN_1 Mon Late HeadNurse
HN_1 Thu Day Nurse
HN_1 Fri Day HeadNurse
HN_1 Sat Day Nurse
HN_1 Sun Late Nurse
HN_2 Wed Late HeadNurse
HN_2 Thu Late HeadNurse
HN_2 Fri Night HeadNurse
HN_2 Sat Night HeadNurse
HN_2 Sun Night HeadNurse
HN_3 Fri Day HeadNurse
HN_3 Sat Early Nurse
HN_3 Sun Late HeadNurse
HN_4 Mon Early HeadNurse
HN_4 Tue Early HeadNurse
HN_4 Wed Day Nurse
HN_4 Sat Late HeadNurse
HN_4 Sun Late HeadNurse
HN_5 Mon Day HeadNurse
HN_5 Tue Early Nurse
HN_5 Wed Day HeadNurse
HN_5 Thu Late Nurse
HN_5 Fri Night Nurse
HN_5 Sat Night HeadNurse
HN_6 Mon Early Nurse
HN_6 Tue Day Nurse
HN_6 Fri Early Nurse
HN_6 Sat Early HeadNurse
HN_6 Sun Late HeadNurse
HN_7 Mon Night HeadNurse
HN_7 Tue Night HeadNurse
HN_7 Wed Night Nurse
HN_7 Thu Night HeadNurse
HN_7 Sat Late HeadNurse
NU_8 Mon Late Caretaker
NU_8 Wed Early Caretaker
NU_8 Thu Day Caretaker
NU_8 Fri Day Caretaker
NU_8 Sat Early Nurse
NU_8 Sun Day Caretaker
NU_9 Mon Early Nurse
NU_9 Tue Late Nurse
NU_9 Wed Late Nurse
NU_9 Fri Day Caretaker
NU_10 Mon Night Caretaker
NU_10 Tue Night Nurse
NU_10 Wed Night Nurse
NU_10 Fri Day Nurse
NU_10 Sun Early Nurse
NU_11 Mon Early Caretaker
NU_11 Tue Night Caretaker
NU_11 Thu Day Nurse
NU_11 Fri Early Caretaker
NU_11 Sat Day Caretaker
NU_12 Mon Late Nurse
NU_12 Thu Late Caretaker
NU_12 Fri Late Nurse
NU_12 Sun Night Nurse
NU_13 Mon Early Caretaker
NU_13 Tue Day Caretaker
NU_13 Wed Day Caretaker
NU_13 Thu Late Caretaker
NU_13 Fri Late Nurse
NU_14 Mon Day Caretaker
NU_14 Tue Late Caretaker
NU_14 Sat Late Nurse
NU_14 Sun Late Nurse
NU_15 Mon Day Caretaker
NU_15 Tue Early Caretaker
NU_15 Sat Day Nurse
NU_15 Sun Day Nurse
NU_16 Mon Night Nurse
NU_16 Tue Night Nurse
NU_16 Wed Night Caretaker
NU_16 Fri Day Nurse
NU_17 Mon Night Nurse
NU_17 Thu Early Nurse
NU_17 Fri Early Caretaker
NU_17 Sat Early Nurse
NU_17 Sun Night Caretaker
NU_18 Mon Night Nurse
NU_18 Wed Early Caretaker
NU_18 Thu Early Nurse
NU_18 Fri Day Caretaker
NU_18 Sat Day Nurse
NU_18 Sun Late Caretaker
NU_19 Tue Night Caretaker
NU_19 Wed Night Nurse
NU_19 Thu Night Nurse
NU_19 Sat Day Caretaker
NU_19 Sun Early Caretaker
NU_20 Tue Day Caretaker
NU_20 Wed Late Caretaker
NU_20 Thu Late Nurse
NU_20 Fri Late Caretaker
NU_20 Sat Late Caretaker
NU_20 Sun Night Caretaker
NU_21 Mon Day Nurse
NU_21 Sat Day Caretaker
NU_21 Sun Day Nurse
NU_22 Mon Night Nurse
NU_22 Wed Late Nurse
NU_22 Thu Night Caretaker
NU_22 Fri Night Caretaker
NU_23 Mon Night Caretaker
NU_23 Wed Early Caretaker
NU_23 Thu Early Caretaker
NU_23 Fri Early Nurse
NU_23 Sat Late Caretaker
NU_23 Sun Late Caretaker
NU_24 Mon Day Nurse
NU_24 Tue Early Caretaker
NU_24 Wed Early Nurse
NU_24 Thu Day Nurse
NU_24 Sat Day Nurse
NU_24 Sun Night Nurse
NU_25 Mon Day Caretaker
NU_25 Wed Night Caretaker
NU_25 Thu Night Caretaker
NU_25 Fri Night Caretaker
NU_25 Sat Night Nurse
NU_25 Sun Night Nurse
NU_26 Mon Day Caretaker
NU_26 Wed Early Nurse
NU_26 Thu Late Nurse
NU_26 Fri Late Caretaker
NU_26 Sat Late Nurse
NU_27 Mon Day Nurse
NU_27 Tue Night Caretaker
NU_27 Thu Late Nurse
NU_27 Sat Early Caretaker
NU_27 Sun Day Nurse
NU_28 Tue Early Nurse
NU_28 Wed Late Caretaker
NU_28 Fri Day Caretaker
NU_28 Sat Early Caretaker
NU_28 Sun Early Nurse
NU_29 Tue Day Nurse
NU_29 Fri Early Caretaker
NU_29 Sat Night Nurse
NU_29 Sun Night Caretaker
NU_30 Mon Late Nurse
NU_30 Thu Early Nurse
NU_30 Fri Day Nurse
NU_30 Sun Night Caretaker
NU_31 Tue Day Caretaker
NU_31 Wed Early Nurse
NU_31 Thu Day Caretaker
NU_31 Sat Night Nurse
NU_31 Sun Night Nurse
NU_32 Tue Day Nurse
NU_32 Wed Early Nurse
NU_32 Thu Late Caretaker
NU_32 Sat Day Caretaker
NU_32 Sun Day Caretaker
NU_33 Tue Early Nurse
NU_33 Wed Early Nurse
NU_33 Thu Night Nurse
NU_33 Fri Night Nurse
NU_34 Mon Night Nurse
NU_34 Thu Early Caretaker
NU_34 Sat Day Caretaker
NU_34 Sun Early Caretaker
NU_35 Thu Day Nurse
NU_35 Fri Early Nurse
NU_35 Sat Day Nurse
NU_35 Sun Night Caretaker
NU_36 Mon Early Caretaker
NU_36 Tue Early Nurse
NU_36 Wed Late Nurse
NU_36 Thu Late Caretaker
NU_36 Fri Late Nurse
NU_36 Sat Late Nurse
NU_37 Tue Day Nurse
NU_37 Wed Day Caretaker
NU_37 Thu Night Caretaker
NU_37 Sat Day Caretaker
NU_37 Sun Early Caretaker
NU_38 Wed Early Nurse
NU_38 Thu Day Caretaker
NU_38 Fri Day Nurse
NU_38 Sat Day Caretaker
