SOLUTION
0 n070w4

ASSIGNMENTS = 326
HN_0 Wed Late Nurse
HN_0 Thu Late Nurse
HN_1 Mon Day HeadNurse
HN_1 Tue Day HeadNurse
HN_1 Wed Late Nurse
HN_1 Thu Late HeadNurse
HN_2 Wed Early Nurse
HN_2 Thu Early Nurse
HN_2 Fri Early Nurse
HN_3 Mon Early HeadNurse
HN_3 Tue Early Nurse
HN_3 Wed Day HeadNurse
HN_3 Thu Day Nurse
HN_3 Fri Early HeadNurse
HN_4 Mon Early Nurse
HN_4 Tue Early HeadNurse
HN_4 Wed Early HeadNurse
HN_4 Sat Late HeadNurse
HN_4 Sun Late HeadNurse
HN_5 Mon Late HeadNurse
HN_5 Sun Early HeadNurse
HN_6 Thu Day HeadNurse
HN_6 Fri Day HeadNurse
HN_6 Sat Early Nurse
HN_6 Sun Early HeadNurse
HN_7 Mon Night HeadNurse
HN_7 Tue Night HeadNurse
HN_7 Wed Night HeadNurse
HN_7 Sat Early HeadNurse
HN_7 Sun Day HeadNurse
NU_8 Mon Day Nurse
NU_8 Tue Day Caretaker
NU_8 Wed Late Nurse
NU_8 Thu Late Nurse
NU_8 Fri Late Nurse
NU_9 Mon Night Caretaker
NU_9 Tue Night Caretaker
NU_9 Wed Night Nurse
NU_9 Thu Night Nurse
NU_9 Fri Night Caretaker
NU_10 Mon Day Nurse
NU_10 Tue Day Caretaker
NU_10 Wed Day Nurse
NU_10 Thu Day Caretaker
NU_10 Fri Day Caretaker
NU_11 Mon Early Caretaker
NU_11 Wed Day Nurse
NU_11 Thu Early Caretaker
NU_11 Fri Early Caretaker
NU_11 Sat Night Nurse
NU_12 Mon Early Caretaker
NU_12 Wed Early Caretaker
NU_12 Thu Early Nurse
NU_12 Fri Early Nurse
NU_13 Mon Day Caretaker
NU_13 Tue Day Nurse
NU_13 Wed Early Nurse
NU_13 Thu Day Nurse
NU_13 Fri Day Nurse
NU_13 Sat Day Caretaker
NU_14 Mon Day Caretaker
NU_14 Tue Late Nurse
NU_14 Wed Night Caretaker
NU_14 Thu Night Nurse
NU_14 Fri Night Caretaker
NU_14 Sat Night Caretaker
NU_14 Sun Night Nurse
NU_15 Mon Early Nurse
NU_15 Tue Night Nurse
NU_15 Wed Night Caretaker
NU_15 Fri Late Nurse
NU_16 Tue Day Caretaker
NU_16 Wed Early Caretaker
NU_16 Thu Day Caretaker
NU_16 Sat Early Caretaker
NU_16 Sun Late Caretaker
NU_17 Mon Early Caretaker
NU_17 Tue Early Nurse
NU_17 Wed Early Nurse
NU_17 Sun Early Nurse
NU_18 Mon Night Caretaker
NU_18 Wed Day Nurse
NU_18 Sat Day Nurse
NU_18 Sun Day Nurse
NU_19 Tue Late Caretaker
NU_19 Wed Night Caretaker
NU_19 Sat Day Nurse
NU_20 Mon Night Nurse
NU_20 Wed Day Caretaker
NU_20 Thu Day Nurse
NU_20 Fri Day Nurse
NU_20 Sat Early Caretaker
NU_20 Sun Day Nurse
NU_21 Mon Early Caretaker
NU_21 Tue Late Nurse
NU_21 Wed Night Nurse
NU_21 Thu Night Nurse
NU_21 Sat Day Nurse
NU_21 Sun Late Caretaker
NU_22 Mon Day Nurse
NU_22 Tue Day Nurse
NU_22 Wed Early Caretaker
NU_22 Thu Late Nurse
NU_23 Mon Late Caretaker
NU_23 Thu Night Caretaker
NU_23 Sat Early Nurse
NU_23 Sun Late Nurse
NU_24 Mon Night Nurse
NU_24 Tue Night Nurse
NU_24 Wed Night Nurse
NU_25 Mon Early Nurse
NU_25 Wed Early Nurse
NU_25 Thu Early Caretaker
NU_25 Fri Day Caretaker
NU_25 Sat Day Caretaker
NU_25 Sun Late Caretaker
NU_26 Mon Late Nurse
NU_26 Tue Late Caretaker
NU_26 Thu Day Caretaker
NU_26 Fri Day Nurse
NU_26 Sat Day Caretaker
NU_27 Mon Late Caretaker
NU_27 Wed Day Nurse
NU_27 Thu Night Caretaker
NU_27 Fri Night Nurse
NU_27 Sun Early Caretaker
NU_28 Tue Late Nurse
NU_28 Wed Night Caretaker
NU_28 Thu Night Nurse
NU_28 Fri Night Nurse
NU_29 Mon Night Nurse
NU_29 Tue Night Nurse
NU_29 Thu Early Nurse
NU_30 Mon Day Caretaker
NU_30 Thu Early Nurse
NU_30 Fri Late Nurse
NU_30 Sun Early Caretaker
NU_31 Mon Night Caretaker
NU_31 Wed Day Caretaker
NU_31 Fri Day Nurse
NU_31 Sat Early Caretaker
NU_31 Sun Night Nurse
NU_32 Mon Day Nurse
NU_32 Tue Day Caretaker
NU_32 Wed Late Caretaker
NU_32 Thu Night Caretaker
NU_32 Fri Night Nurse
NU_32 Sun Day Nurse
NU_33 Mon Late Nurse
NU_33 Thu Early Nurse
NU_33 Fri Early Caretaker
NU_33 Sat Late Caretaker
NU_33 Sun Late Nurse
NU_34 Tue Day Nurse
NU_34 Wed Late Nurse
NU_34 Thu Late Caretaker
NU_35 Mon Early Caretaker
NU_35 Wed Day Nurse
NU_35 Thu Late Nurse
NU_35 Fri Late Caretaker
NU_35 Sat Late Nurse
NU_36 Wed Night Nurse
NU_36 Thu Night Caretaker
NU_36 Sat Day Caretaker
NU_36 Sun Day Nurse
NU_37 Tue Early Nurse
NU_37 Fri Early Nurse
NU_38 Mon Late Nurse
NU_38 Wed Late Caretaker
NU_38 Thu Late Caretaker
NU_38 Fri Late Caretaker
NU_38 Sat Night Nurse
NU_39 Tue Day Nurse
NU_39 Wed Day Caretaker
NU_39 Thu Early Caretaker
NU_39 Fri Early Caretaker
CT_40 Mon Day Caretaker
CT_40 Tue Early Caretaker
CT_40 Wed Night Caretaker
CT_40 Thu Night Caretaker
CT_40 Fri Night Caretaker
CT_41 Mon Day Caretaker
CT_41 Tue Day Caretaker
CT_41 Wed Early Caretaker
CT_41 Thu Late Caretaker
CT_41 Fri Late Caretaker
CT_41 Sat Late Caretaker
CT_41 Sun Late Caretaker
CT_42 Mon Day Caretaker
CT_42 Tue Day Caretaker
CT_42 Wed Early Caretaker
CT_42 Thu Late Caretaker
CT_42 Sat Day Caretaker
CT_42 Sun Day Caretaker
CT_43 Mon Late Caretaker
CT_43 Tue Late Caretaker
CT_43 Sun Early Caretaker
CT_44 Mon Late Caretaker
CT_44 Thu Late Caretaker
CT_44 Fri Night Caretaker
CT_45 Mon Night Caretaker
CT_45 Wed Late Caretaker
CT_45 Fri Early Caretaker
CT_45 Sat Day Caretaker
CT_45 Sun Night Caretaker
CT_46 Mon Night Caretaker
CT_46 Tue Night Caretaker
CT_46 Wed Night Caretaker
CT_46 Sat Day Caretaker
CT_46 Sun Day Caretaker
CT_47 Mon Early Caretaker
CT_47 Tue Early Caretaker
CT_47 Wed Early Caretaker
CT_47 Fri Early Caretaker
CT_47 Sat Late Caretaker
CT_47 Sun Late Caretaker
CT_48 Mon Late Caretaker
CT_48 Tue Late Caretaker
CT_48 Thu Early Caretaker
CT_48 Fri Day Caretaker
CT_49 Mon Day Caretaker
CT_49 Tue Night Caretaker
CT_49 Wed Night Caretaker
CT_49 Fri Early Caretaker
CT_49 Sat Night Caretaker
CT_49 Sun Night Caretaker
CT_50 Mon Early Caretaker
CT_50 Tue Early Caretaker
CT_50 Wed Day Caretaker
CT_50 Thu Night Caretaker
CT_50 Sun Early Caretaker
CT_51 Mon Early Caretaker
CT_51 Tue Early Caretaker
CT_51 Wed Late Caretaker
CT_51 Thu Late Caretaker
CT_51 Fri Late Caretaker
CT_51 Sat Late Caretaker
CT_51 Sun Night Caretaker
