SOLUTION
2 n070w8

ASSIGNMENTS = 261
HN_0 Wed Day Nurse
HN_0 Thu Day Nurse
HN_0 Fri Day HeadNurse
HN_1 Mon Night HeadNurse
HN_1 Tue Night Nurse
HN_1 Fri Early HeadNurse
HN_1 Sat Early Nurse
HN_1 Sun Day Nurse
HN_2 Tue Day Nurse
HN_2 Wed Day HeadNurse
HN_2 Thu Day HeadNurse
HN_2 Fri Late Nurse
HN_2 Sat Late HeadNurse
HN_2 Sun Late HeadNurse
HN_3 Wed Night HeadNurse
HN_3 Thu Night HeadNurse
HN_3 Fri Night Nurse
HN_3 Sat Night Nurse
HN_3 Sun Night HeadNurse
HN_4 Mon Day HeadNurse
HN_4 Tue Early Nurse
HN_4 Wed Early Nurse
HN_4 Thu Early Nurse
HN_5 Mon Late Nurse
HN_5 Tue Late Nurse
HN_5 Wed Late HeadNurse
HN_5 Thu Late Nurse
HN_6 Mon Early Nurse
HN_6 Tue Early Nurse
HN_6 Wed Early HeadNurse
HN_7 Mon Late HeadNurse
HN_7 Tue Late HeadNurse
HN_7 Sat Day Nurse
HN_7 Sun Day HeadNurse
NU_8 Mon Early Nurse
NU_8 Tue Early Caretaker
NU_8 Wed Day Nurse
NU_8 Thu Day Nurse
NU_8 Fri Day Caretaker
NU_9 Mon Night Nurse
NU_9 Tue Night Nurse
NU_9 Wed Night Nurse
NU_9 Thu Night Nurse
NU_10 Fri Late Nurse
NU_10 Sat Late Nurse
NU_10 Sun Late Nurse
NU_11 Wed Night Nurse
NU_11 Thu Night Nurse
NU_11 Fri Night Nurse
NU_11 Sat Night Nurse
NU_11 Sun Night Caretaker
NU_12 Mon Day Nurse
NU_12 Tue Day Caretaker
NU_13 Thu Day Caretaker
NU_13 Fri Day Nurse
NU_13 Sat Day Caretaker
NU_13 Sun Day Caretaker
NU_14 Fri Late Caretaker
NU_14 Sat Late Caretaker
NU_14 Sun Late Caretaker
NU_15 Mon Night Caretaker
NU_15 Tue Night Caretaker
NU_15 Wed Night Nurse
NU_15 Thu Night Nurse
NU_16 Wed Late Nurse
NU_16 Thu Late Caretaker
NU_16 Fri Late Caretaker
NU_17 Mon Early Caretaker
NU_18 Mon Day Nurse
NU_18 Tue Day Caretaker
NU_18 Wed Night Caretaker
NU_18 Thu Night Caretaker
NU_18 Fri Night Caretaker
NU_19 Mon Late Nurse
NU_19 Tue Late Nurse
NU_19 Wed Late Caretaker
NU_19 Thu Late Nurse
NU_19 Fri Late Caretaker
NU_20 Fri Night Nurse
NU_20 Sat Night Caretaker
NU_20 Sun Night Nurse
NU_21 Wed Late Nurse
NU_21 Thu Late Caretaker
NU_21 Fri Late Nurse
NU_22 Mon Early Nurse
NU_22 Tue Early Caretaker
NU_22 Wed Day Caretaker
NU_22 Thu Day Nurse
NU_23 Mon Night Nurse
NU_23 Tue Night Caretaker
NU_23 Wed Night Caretaker
NU_23 Thu Night Caretaker
NU_24 Mon Day Caretaker
NU_25 Mon Day Nurse
NU_25 Tue Day Caretaker
NU_25 Wed Day Nurse
NU_25 Thu Early Nurse
NU_25 Fri Early Nurse
NU_26 Fri Late Caretaker
NU_26 Sat Late Nurse
NU_26 Sun Late Nurse
NU_27 Wed Early Nurse
NU_27 Thu Early Caretaker
NU_27 Fri Early Nurse
NU_28 Mon Early Caretaker
NU_29 Wed Late Nurse
NU_29 Thu Late Caretaker
NU_29 Fri Late Caretaker
NU_30 Sat Night Caretaker
NU_30 Sun Night Caretaker
NU_31 Thu Day Caretaker
NU_31 Fri Day Nurse
NU_31 Sat Day Nurse
NU_31 Sun Early Nurse
NU_32 Mon Night Caretaker
NU_32 Thu Day Nurse
NU_32 Fri Day Nurse
NU_32 Sat Day Caretaker
NU_32 Sun Day Caretaker
NU_33 Wed Early Nurse
NU_33 Thu Early Nurse
NU_33 Fri Early Caretaker
NU_34 Mon Late Caretaker
NU_34 Tue Late Nurse
NU_34 Wed Late Nurse
NU_35 Mon Late Caretaker
NU_35 Tue Late Caretaker
NU_35 Wed Late Caretaker
NU_36 Mon Day Caretaker
NU_36 Tue Day Nurse
NU_36 Wed Day Caretaker
NU_37 Mon Night Nurse
NU_37 Tue Night Caretaker
NU_37 Wed Night Caretaker
NU_37 Sat Early Nurse
NU_37 Sun Early Nurse
NU_38 Mon Day Caretaker
NU_38 Tue Day Caretaker
NU_38 Wed Day Caretaker
NU_38 Sat Night Nurse
NU_38 Sun Night Caretaker
NU_39 Mon Night Caretaker
NU_39 Fri Early Caretaker
NU_39 Sat Early Nurse
NU_39 Sun Day Caretaker
CT_40 Mon Night Caretaker
CT_40 Tue Night Caretaker
CT_40 Wed Night Caretaker
CT_40 Thu Night Caretaker
CT_40 Fri Night Caretaker
CT_41 Wed Early Caretaker
CT_41 Thu Early Caretaker
CT_41 Fri Early Caretaker
CT_42 Fri Day Caretaker
CT_42 Sat Day Caretaker
CT_42 Sun Day Caretaker
CT_43 Mon Early Caretaker
CT_43 Tue Early Caretaker
CT_43 Wed Day Caretaker
CT_43 Thu Day Caretaker
CT_43 Fri Day Caretaker
CT_44 Mon Late Caretaker
CT_44 Tue Late Caretaker
CT_44 Fri Late Caretaker
CT_44 Sat Late Caretaker
CT_44 Sun Late Caretaker
CT_45 Wed Early Caretaker
CT_45 Thu Early Caretaker
CT_45 Fri Early Caretaker
CT_46 Mon Day Caretaker
CT_46 Tue Day Caretaker
CT_46 Wed Day Caretaker
CT_46 Thu Day Caretaker
CT_46 Fri Day Caretaker
CT_47 Tue Early Caretaker
CT_47 Wed Early Caretaker
CT_47 Thu Day Caretaker
CT_47 Fri Day Caretaker
CT_48 Mon Day Caretaker
CT_48 Tue Day Caretaker
CT_49 Thu Night Caretaker
CT_49 Fri Night Caretaker
CT_49 Sat Night Caretaker
CT_49 Sun Night Caretaker
CT_50 Mon Night Caretaker
CT_50 Tue Night Caretaker
CT_50 Wed Night Caretaker
CT_50 Thu Night Caretaker
CT_51 Tue Late Caretaker
CT_51 Wed Late Caretaker
CT_51 Thu Late Caretaker
CT_52 Thu Day Caretaker
CT_52 Fri Day Caretaker
CT_53 Mon Late Caretaker
CT_53 Tue Late Caretaker
CT_53 Wed Late Caretaker
CT_53 Sat Early Caretaker
CT_53 Sun Early Caretaker
CT_54 Mon Early Caretaker
CT_54 Tue Early Caretaker
CT_54 Fri Early Caretaker
CT_54 Sat Early Caretaker
CT_54 Sun Early Caretaker
CT_55 Mon Night Caretaker
CT_55 Tue Night Caretaker
CT_55 Wed Night Caretaker
CT_55 Thu Night Caretaker
CT_56 Mon Early Caretaker
CT_56 Tue Early Caretaker
CT_56 Wed Early Caretaker
CT_56 Thu Early Caretaker
CT_56 Fri Early Caretaker
CT_57 Wed Early Caretaker
CT_57 Thu Early Caretaker
CT_57 Fri Early Caretaker
CT_58 Mon Early Caretaker
CT_58 Tue Early Caretaker
CT_59 Mon Late Caretaker
CT_59 Tue Late Caretaker
CT_59 Wed Late Caretaker
TR_60 Mon Late Trainee
TR_61 Fri Night Trainee
TR_61 Sat Night Trainee
TR_61 Sun Night Trainee
TR_62 Mon Day Trainee
TR_62 Tue Day Trainee
TR_62 Fri Early Trainee
TR_62 Sat Early Trainee
TR_62 Sun Early Trainee
TR_63 Tue Night Trainee
TR_63 Wed Night Trainee
TR_63 Thu Night Trainee
TR_63 Fri Night Trainee
TR_64 Mon Late Trainee
TR_64 Tue Late Trainee
TR_64 Wed Late Trainee
TR_64 Thu Late Trainee
TR_64 Fri Late Trainee
TR_65 Mon Night Trainee
TR_65 Tue Night Trainee
TR_65 Wed Night Trainee
TR_65 Sat Day Trainee
TR_65 Sun Day Trainee
TR_66 Wed Early Trainee
TR_66 Thu Early Trainee
TR_66 Fri Day Trainee
TR_66 Sat Day Trainee
TR_66 Sun Day Trainee
TR_67 Wed Day Trainee
TR_67 Thu Day Trainee
TR_67 Fri Late Trainee
TR_67 Sat Late Trainee
TR_67 Sun Late Trainee
TR_68 Mon Early Trainee
TR_68 Tue Early Trainee
TR_68 Wed Day Trainee
TR_68 Thu Day Trainee
TR_69 Tue Early Trainee
TR_69 Wed Early Trainee
TR_69 Thu Early Trainee
TR_69 Fri Early Trainee

